Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
20.871,0.453,18.12,0.167494287602644,0.0280543363795172
20.871,0.194,7.76,0.0508159442560561,0.0025822601906346
20.89,0.414,16.56,0.139958732257262,0.0195884467350599
20.908,0.22,8.8,0.057279603098583,0.00328095293113119
20.908,0.349,13.96,0.103752841581801,0.0107646521362984
20.925,0.505,20.2,0.212813904598271,0.0452897579903621
20.942,0.285,11.4,0.0772680585095703,0.00597035286583838
20.942,0.453,18.12,0.167494287602644,0.0280543363795172
20.96,0.207,8.28,0.0539510622515128,0.00291071711806661
20.979,0.44,17.6,0.157761126969935,0.0248885731828239
20.979,0.66,26.4,0.434510224171572,0.18879913490963
20.997,0.388,15.52,0.124165230759241,0.0154170045294956
21.018,0.479,19.16,0.188799134909629,0.0356451133426244
21.018,0.518,20.72,0.225943577022098,0.0510504999975407
21.037,0.453,18.12,0.167494287602644,0.0280543363795172
21.037,0.518,20.72,0.225943577022098,0.0510504999975407
21.056,0.531,21.24,0.239883291901949,0.0575439937337158
21.073,0.505,20.2,0.212813904598271,0.0452897579903621
21.073,0.544,21.76,0.254683025258504,0.064863443354824
21.091,0.621,24.84,0.363078054770102,0.131825673855641
21.11,0.556,22.24,0.269153480392692,0.0724435960074991
21.11,0.556,22.24,0.269153480392692,0.0724435960074991
21.127,0.518,20.72,0.225943577022098,0.0510504999975407
21.145,0.569,22.76,0.285759054337495,0.0816582371358593
21.145,0.556,22.24,0.269153480392692,0.0724435960074991
21.162,0.479,19.16,0.188799134909629,0.0356451133426244
21.18,0.582,23.28,0.303389118419427,0.0920449571753172
21.181,0.505,20.2,0.212813904598271,0.0452897579903621
21.198,0.595,23.8,0.322106879128344,0.103752841581801
21.215,0.531,21.24,0.239883291901949,0.0575439937337158
21.215,0.414,16.56,0.139958732257262,0.0195884467350599
21.234,0.181,7.24,0.0478630092322639,0.00229086765276777
21.251,0.453,18.12,0.167494287602644,0.0280543363795172
21.251,0.595,23.8,0.322106879128344,0.103752841581801
21.268,0.388,15.52,0.124165230759241,0.0154170045294956
21.286,0.259,10.36,0.0685488226452662,0.00469894108605216
21.303,0.324,12.96,0.0924698173938223,0.00855066712884685
21.303,0.634,25.36,0.385478357665772,0.148593564228701
21.322,0.259,10.36,0.0685488226452662,0.00469894108605216
21.34,0.466,18.64,0.177827941003892,0.0316227766016838
21.34,0.194,7.76,0.0508159442560561,0.0025822601906346
21.358,0.401,16.04,0.131825673855641,0.0173780082874938
21.358,0.531,21.24,0.239883291901949,0.0575439937337158
21.376,0.375,15,0.116949939101987,0.0136772882559585
21.394,0.492,19.68,0.200447202736516,0.040179081084894
21.394,0.544,21.76,0.254683025258504,0.064863443354824
21.411,0.466,18.64,0.177827941003892,0.0316227766016838
21.431,0.531,21.24,0.239883291901949,0.0575439937337158
21.431,0.544,21.76,0.254683025258504,0.064863443354824
21.449,0.518,20.72,0.225943577022098,0.0510504999975407
21.466,0.544,21.76,0.254683025258504,0.064863443354824
21.466,0.531,21.24,0.239883291901949,0.0575439937337158
21.484,0.544,21.76,0.254683025258504,0.064863443354824
21.501,0.699,27.96,0.519995996533516,0.270395836410885
21.502,0.505,20.2,0.212813904598271,0.0452897579903621
21.52,0.556,22.24,0.269153480392692,0.0724435960074991
21.539,0.518,20.72,0.225943577022098,0.0510504999975407
21.539,0.466,18.64,0.177827941003892,0.0316227766016838
21.56,0.544,21.76,0.254683025258504,0.064863443354824
21.56,0.492,19.68,0.200447202736516,0.040179081084894
21.579,0.362,14.48,0.110153930954142,0.0121338885046498
21.597,0.505,20.2,0.212813904598271,0.0452897579903621
21.597,0.414,16.56,0.139958732257262,0.0195884467350599
21.616,0.168,6.72,0.0450816704541461,0.00203235701093622
21.636,0.44,17.6,0.157761126969935,0.0248885731828239
21.636,0.207,8.28,0.0539510622515128,0.00291071711806661
21.654,0.324,12.96,0.0924698173938223,0.00855066712884685
21.673,0.272,10.88,0.0727779804536825,0.00529663443891659
21.673,0.259,10.36,0.0685488226452662,0.00469894108605216
21.693,0.466,18.64,0.177827941003892,0.0316227766016838
21.693,0.233,9.32,0.0608135001278718,0.00369828179780267
21.713,0.44,17.6,0.157761126969935,0.0248885731828239
21.731,0.168,6.72,0.0450816704541461,0.00203235701093622
21.731,0.388,15.52,0.124165230759241,0.0154170045294956
21.748,0.505,20.2,0.212813904598271,0.0452897579903621
21.766,0.349,13.96,0.103752841581801,0.0107646521362984
21.766,0.466,18.64,0.177827941003892,0.0316227766016838
21.784,0.518,20.72,0.225943577022098,0.0510504999975407
21.802,0.44,17.6,0.157761126969935,0.0248885731828239
21.802,0.712,28.48,0.552077439280758,0.304789498962799
21.82,0.531,21.24,0.239883291901949,0.0575439937337158
21.84,0.505,20.2,0.212813904598271,0.0452897579903621
21.84,0.531,21.24,0.239883291901949,0.0575439937337158
21.858,0.531,21.24,0.239883291901949,0.0575439937337158
21.858,0.531,21.24,0.239883291901949,0.0575439937337158
21.877,0.531,21.24,0.239883291901949,0.0575439937337158
21.895,0.518,20.72,0.225943577022098,0.0510504999975407
21.895,0.544,21.76,0.254683025258504,0.064863443354824
21.913,0.531,21.24,0.239883291901949,0.0575439937337158
21.931,0.466,18.64,0.177827941003892,0.0316227766016838
21.931,0.518,20.72,0.225943577022098,0.0510504999975407
21.95,0.479,19.16,0.188799134909629,0.0356451133426244
21.969,0.362,14.48,0.110153930954142,0.0121338885046498
21.969,0.492,19.68,0.200447202736516,0.040179081084894
21.99,0.401,16.04,0.131825673855641,0.0173780082874938
21.99,0.181,7.24,0.0478630092322639,0.00229086765276777
22.01,0.427,17.08,0.148593564228701,0.022080047330189
22.032,0.531,21.24,0.239883291901949,0.0575439937337158
22.032,0.569,22.76,0.285759054337495,0.0816582371358593
22.054,0.259,10.36,0.0685488226452662,0.00469894108605216
22.054,0.207,8.28,0.0539510622515128,0.00291071711806661
22.073,0.414,16.56,0.139958732257262,0.0195884467350599
22.073,0.155,6.2,0.0424619563946313,0.00180301774085957
22.092,0.375,15,0.116949939101987,0.0136772882559585
22.112,0.401,16.04,0.131825673855641,0.0173780082874938
22.112,0.336,13.44,0.0977237220955811,0.00954992586021437
22.131,0.453,18.12,0.167494287602644,0.0280543363795172
22.15,0.285,11.4,0.0772680585095703,0.00597035286583838
22.15,0.427,17.08,0.148593564228701,0.022080047330189
22.17,0.492,19.68,0.200447202736516,0.040179081084894
22.17,0.414,16.56,0.139958732257262,0.0195884467350599
22.189,0.479,19.16,0.188799134909629,0.0356451133426244
22.208,0.505,20.2,0.212813904598271,0.0452897579903621
22.208,0.479,19.16,0.188799134909629,0.0356451133426244
22.227,0.505,20.2,0.212813904598271,0.0452897579903621
22.246,0.518,20.72,0.225943577022098,0.0510504999975407
22.246,0.505,20.2,0.212813904598271,0.0452897579903621
22.266,0.518,20.72,0.225943577022098,0.0510504999975407
22.266,0.505,20.2,0.212813904598271,0.0452897579903621
22.284,0.518,20.72,0.225943577022098,0.0510504999975407
22.304,0.518,20.72,0.225943577022098,0.0510504999975407
22.304,0.466,18.64,0.177827941003892,0.0316227766016838
22.322,0.518,20.72,0.225943577022098,0.0510504999975407
22.322,0.479,19.16,0.188799134909629,0.0356451133426244
22.34,0.362,14.48,0.110153930954142,0.0121338885046498
22.358,0.479,19.16,0.188799134909629,0.0356451133426244
22.358,0.505,20.2,0.212813904598271,0.0452897579903621
22.376,0.194,7.76,0.0508159442560561,0.0025822601906346
22.394,0.427,17.08,0.148593564228701,0.022080047330189
22.394,0.233,9.32,0.0608135001278718,0.00369828179780267
22.413,0.246,9.84,0.0645654229034656,0.00416869383470336
22.431,0.285,11.4,0.0772680585095703,0.00597035286583838
22.431,0.194,7.76,0.0508159442560561,0.0025822601906346
22.449,0.388,15.52,0.124165230759241,0.0154170045294956
22.466,0.168,6.72,0.0450816704541461,0.00203235701093622
22.466,0.349,13.96,0.103752841581801,0.0107646521362984
22.483,0.453,18.12,0.167494287602644,0.0280543363795172
22.503,0.311,12.44,0.0870963589956081,0.00758577575029184
22.503,0.44,17.6,0.157761126969935,0.0248885731828239
22.522,0.582,23.28,0.303389118419427,0.0920449571753172
22.54,0.44,17.6,0.157761126969935,0.0248885731828239
22.54,0.492,19.68,0.200447202736516,0.040179081084894
22.558,0.427,17.08,0.148593564228701,0.022080047330189
22.576,0.492,19.68,0.200447202736516,0.040179081084894
22.576,0.531,21.24,0.239883291901949,0.0575439937337158
22.594,0.479,19.16,0.188799134909629,0.0356451133426244
22.611,0.531,21.24,0.239883291901949,0.0575439937337158
22.612,0.531,21.24,0.239883291901949,0.0575439937337158
22.63,0.518,20.72,0.225943577022098,0.0510504999975407
22.649,0.531,21.24,0.239883291901949,0.0575439937337158
22.649,0.505,20.2,0.212813904598271,0.0452897579903621
22.667,0.518,20.72,0.225943577022098,0.0510504999975407
22.685,0.518,20.72,0.225943577022098,0.0510504999975407
22.685,0.466,18.64,0.177827941003892,0.0316227766016838
22.702,0.518,20.72,0.225943577022098,0.0510504999975407
22.72,0.479,19.16,0.188799134909629,0.0356451133426244
22.72,0.544,21.76,0.254683025258504,0.064863443354824
22.738,0.492,19.68,0.200447202736516,0.040179081084894
22.756,0.388,15.52,0.124165230759241,0.0154170045294956
22.756,0.22,8.8,0.057279603098583,0.00328095293113119
22.775,0.414,16.56,0.139958732257262,0.0195884467350599
22.775,0.246,9.84,0.0645654229034656,0.00416869383470336
22.793,0.181,7.24,0.0478630092322639,0.00229086765276777
22.81,0.298,11.92,0.0820351544329818,0.00672976656284318
22.811,0.168,6.72,0.0450816704541461,0.00203235701093622
22.828,0.621,24.84,0.363078054770102,0.131825673855641
22.847,0.168,6.72,0.0450816704541461,0.00203235701093622
22.847,0.336,13.44,0.0977237220955811,0.00954992586021437
22.865,0.44,17.6,0.157761126969935,0.0248885731828239
22.883,0.285,11.4,0.0772680585095703,0.00597035286583838
22.883,0.414,16.56,0.139958732257262,0.0195884467350599
22.901,0.233,9.32,0.0608135001278718,0.00369828179780267
22.918,0.401,16.04,0.131825673855641,0.0173780082874938
22.918,0.479,19.16,0.188799134909629,0.0356451133426244
22.937,0.595,23.8,0.322106879128344,0.103752841581801
22.955,0.466,18.64,0.177827941003892,0.0316227766016838
22.955,0.492,19.68,0.200447202736516,0.040179081084894
22.974,0.44,17.6,0.157761126969935,0.0248885731828239
22.993,0.492,19.68,0.200447202736516,0.040179081084894
22.993,0.505,20.2,0.212813904598271,0.0452897579903621
23.01,0.479,19.16,0.188799134909629,0.0356451133426244
23.027,0.505,20.2,0.212813904598271,0.0452897579903621
23.027,0.634,25.36,0.385478357665772,0.148593564228701
23.046,0.492,19.68,0.200447202736516,0.040179081084894
23.065,0.479,19.16,0.188799134909629,0.0356451133426244
23.065,0.427,17.08,0.148593564228701,0.022080047330189
23.082,0.492,19.68,0.200447202736516,0.040179081084894
23.1,0.44,17.6,0.157761126969935,0.0248885731828239
23.1,0.362,14.48,0.110153930954142,0.0121338885046498
23.117,0.453,18.12,0.167494287602644,0.0280543363795172
23.136,0.375,15,0.116949939101987,0.0136772882559585
23.136,0.22,8.8,0.057279603098583,0.00328095293113119
23.155,0.388,15.52,0.124165230759241,0.0154170045294956
23.173,0.259,10.36,0.0685488226452662,0.00469894108605216
23.173,0.168,6.72,0.0450816704541461,0.00203235701093622
23.191,0.298,11.92,0.0820351544329818,0.00672976656284318
23.209,0.168,6.72,0.0450816704541461,0.00203235701093622
23.209,0.324,12.96,0.0924698173938223,0.00855066712884685
23.227,0.155,6.2,0.0424619563946313,0.00180301774085957
23.245,0.492,19.68,0.200447202736516,0.040179081084894
23.245,0.414,16.56,0.139958732257262,0.0195884467350599
23.262,0.259,10.36,0.0685488226452662,0.00469894108605216
23.28,0.401,16.04,0.131825673855641,0.0173780082874938
23.28,0.22,8.8,0.057279603098583,0.00328095293113119
23.298,0.388,15.52,0.124165230759241,0.0154170045294956
23.316,0.479,19.16,0.188799134909629,0.0356451133426244
23.316,0.375,15,0.116949939101987,0.0136772882559585
23.334,0.453,18.12,0.167494287602644,0.0280543363795172
23.352,0.505,20.2,0.212813904598271,0.0452897579903621
23.352,0.453,18.12,0.167494287602644,0.0280543363795172
23.369,0.518,20.72,0.225943577022098,0.0510504999975407
23.387,0.531,21.24,0.239883291901949,0.0575439937337158
23.387,0.505,20.2,0.212813904598271,0.0452897579903621
23.405,0.531,21.24,0.239883291901949,0.0575439937337158
23.422,0.518,20.72,0.225943577022098,0.0510504999975407
23.422,0.531,21.24,0.239883291901949,0.0575439937337158
23.441,0.518,20.72,0.225943577022098,0.0510504999975407
23.458,0.479,19.16,0.188799134909629,0.0356451133426244
23.458,0.531,21.24,0.239883291901949,0.0575439937337158
23.476,0.479,19.16,0.188799134909629,0.0356451133426244
23.494,0.401,16.04,0.131825673855641,0.0173780082874938
23.494,0.505,20.2,0.212813904598271,0.0452897579903621
23.511,0.427,17.08,0.148593564228701,0.022080047330189
23.529,0.259,10.36,0.0685488226452662,0.00469894108605216
23.529,0.44,17.6,0.157761126969935,0.0248885731828239
23.546,0.285,11.4,0.0772680585095703,0.00597035286583838
23.566,0.725,29,0.586138164514029,0.343557947899875
23.566,0.324,12.96,0.0924698173938223,0.00855066712884685
23.583,0.168,6.72,0.0450816704541461,0.00203235701093622
23.599,0.311,12.44,0.0870963589956081,0.00758577575029184
23.601,0.181,7.24,0.0478630092322639,0.00229086765276777
23.618,0.272,10.88,0.0727779804536825,0.00529663443891659
23.636,0.401,16.04,0.131825673855641,0.0173780082874938
23.636,0.233,9.32,0.0608135001278718,0.00369828179780267
23.654,0.375,15,0.116949939101987,0.0136772882559585
23.672,0.207,8.28,0.0539510622515128,0.00291071711806661
23.673,0.362,14.48,0.110153930954142,0.0121338885046498
23.691,0.466,18.64,0.177827941003892,0.0316227766016838
23.71,0.349,13.96,0.103752841581801,0.0107646521362984
23.71,0.44,17.6,0.157761126969935,0.0248885731828239
23.728,0.505,20.2,0.212813904598271,0.0452897579903621
23.728,0.427,17.08,0.148593564228701,0.022080047330189
23.747,0.634,25.36,0.385478357665772,0.148593564228701
23.765,0.518,20.72,0.225943577022098,0.0510504999975407
23.765,0.492,19.68,0.200447202736516,0.040179081084894
23.783,0.518,20.72,0.225943577022098,0.0510504999975407
23.804,0.505,20.2,0.212813904598271,0.0452897579903621
23.804,0.531,21.24,0.239883291901949,0.0575439937337158
23.822,0.505,20.2,0.212813904598271,0.0452897579903621
23.839,0.479,19.16,0.188799134909629,0.0356451133426244
23.839,0.518,20.72,0.225943577022098,0.0510504999975407
23.857,0.608,24.32,0.341979442513709,0.116949939101987
23.875,0.414,16.56,0.139958732257262,0.0195884467350599
23.875,0.492,19.68,0.200447202736516,0.040179081084894
23.892,0.427,17.08,0.148593564228701,0.022080047330189
23.91,0.285,11.4,0.0772680585095703,0.00597035286583838
23.91,0.427,17.08,0.148593564228701,0.022080047330189
23.928,0.311,12.44,0.0870963589956081,0.00758577575029184
23.946,0.207,8.28,0.0539510622515128,0.00291071711806661
23.946,0.349,13.96,0.103752841581801,0.0107646521362984
23.964,0.181,7.24,0.0478630092322639,0.00229086765276777
23.981,0.298,11.92,0.0820351544329818,0.00672976656284318
23.981,0.207,8.28,0.0539510622515128,0.00291071711806661
23.999,0.246,9.84,0.0645654229034656,0.00416869383470336
24.017,0.414,16.56,0.139958732257262,0.0195884467350599
24.017,0.22,8.8,0.057279603098583,0.00328095293113119
24.035,0.388,15.52,0.124165230759241,0.0154170045294956
24.054,0.168,6.72,0.0450816704541461,0.00203235701093622
24.054,0.608,24.32,0.341979442513709,0.116949939101987
24.072,0.466,18.64,0.177827941003892,0.0316227766016838
24.091,0.324,12.96,0.0924698173938223,0.00855066712884685
24.091,0.44,17.6,0.157761126969935,0.0248885731828239
24.109,0.505,20.2,0.212813904598271,0.0452897579903621
24.127,0.427,17.08,0.148593564228701,0.022080047330189
24.127,0.492,19.68,0.200447202736516,0.040179081084894
24.145,0.492,19.68,0.200447202736516,0.040179081084894
24.145,0.479,19.16,0.188799134909629,0.0356451133426244
24.165,0.505,20.2,0.212813904598271,0.0452897579903621
24.181,0.492,19.68,0.200447202736516,0.040179081084894
24.181,0.505,20.2,0.212813904598271,0.0452897579903621
24.199,0.492,19.68,0.200447202736516,0.040179081084894
24.217,0.466,18.64,0.177827941003892,0.0316227766016838
24.217,0.492,19.68,0.200447202736516,0.040179081084894
24.234,0.466,18.64,0.177827941003892,0.0316227766016838
24.253,0.401,16.04,0.131825673855641,0.0173780082874938
24.253,0.544,21.76,0.254683025258504,0.064863443354824
24.27,0.414,16.56,0.139958732257262,0.0195884467350599
24.288,0.285,11.4,0.0772680585095703,0.00597035286583838
24.288,0.427,17.08,0.148593564228701,0.022080047330189
24.305,0.311,12.44,0.0870963589956081,0.00758577575029184
24.323,0.168,6.72,0.0450816704541461,0.00203235701093622
24.341,0.336,13.44,0.0977237220955811,0.00954992586021437
24.341,0.194,7.76,0.0508159442560561,0.0025822601906346
24.358,0.246,9.84,0.0645654229034656,0.00416869383470336
24.358,0.181,7.24,0.0478630092322639,0.00229086765276777
24.377,0.22,8.8,0.057279603098583,0.00328095293113119
24.395,0.349,13.96,0.103752841581801,0.0107646521362984
24.396,0.181,7.24,0.0478630092322639,0.00229086765276777
24.413,0.336,13.44,0.0977237220955811,0.00954992586021437
24.432,0.168,6.72,0.0450816704541461,0.00203235701093622
24.432,0.285,11.4,0.0772680585095703,0.00597035286583838
24.449,0.401,16.04,0.131825673855641,0.0173780082874938
24.467,0.259,10.36,0.0685488226452662,0.00469894108605216
24.467,0.634,25.36,0.385478357665772,0.148593564228701
24.485,0.453,18.12,0.167494287602644,0.0280543363795172
24.504,0.375,15,0.116949939101987,0.0136772882559585
24.504,0.44,17.6,0.157761126969935,0.0248885731828239
24.522,0.479,19.16,0.188799134909629,0.0356451133426244
24.538,0.453,18.12,0.167494287602644,0.0280543363795172
24.538,0.505,20.2,0.212813904598271,0.0452897579903621
24.556,0.505,20.2,0.212813904598271,0.0452897579903621
24.574,0.492,19.68,0.200447202736516,0.040179081084894
24.574,0.531,21.24,0.239883291901949,0.0575439937337158
24.591,0.505,20.2,0.212813904598271,0.0452897579903621
24.61,0.544,21.76,0.254683025258504,0.064863443354824
24.61,0.518,20.72,0.225943577022098,0.0510504999975407
24.628,0.466,18.64,0.177827941003892,0.0316227766016838
24.646,0.556,22.24,0.269153480392692,0.0724435960074991
24.646,0.505,20.2,0.212813904598271,0.0452897579903621
24.663,0.362,14.48,0.110153930954142,0.0121338885046498
24.683,0.531,21.24,0.239883291901949,0.0575439937337158
24.683,0.427,17.08,0.148593564228701,0.022080047330189
24.7,0.155,6.2,0.0424619563946313,0.00180301774085957
24.72,0.453,18.12,0.167494287602644,0.0280543363795172
24.72,0.233,9.32,0.0608135001278718,0.00369828179780267
24.739,0.349,13.96,0.103752841581801,0.0107646521362984
24.757,0.324,12.96,0.0924698173938223,0.00855066712884685
24.757,0.298,11.92,0.0820351544329818,0.00672976656284318
24.777,0.518,20.72,0.225943577022098,0.0510504999975407
24.777,0.427,17.08,0.148593564228701,0.022080047330189
24.796,0.479,19.16,0.188799134909629,0.0356451133426244
24.814,0.168,6.72,0.0450816704541461,0.00203235701093622
24.814,0.453,18.12,0.167494287602644,0.0280543363795172
24.832,0.569,22.76,0.285759054337495,0.0816582371358593
24.85,0.427,17.08,0.148593564228701,0.022080047330189
24.85,0.556,22.24,0.269153480392692,0.0724435960074991
24.868,0.621,24.84,0.363078054770102,0.131825673855641
24.886,0.595,23.8,0.322106879128344,0.103752841581801
24.886,0.608,24.32,0.341979442513709,0.116949939101987
24.904,0.647,25.88,0.409260659730011,0.167494287602644
24.922,0.595,23.8,0.322106879128344,0.103752841581801
24.922,0.634,25.36,0.385478357665772,0.148593564228701
24.939,0.634,25.36,0.385478357665772,0.148593564228701
24.957,0.634,25.36,0.385478357665772,0.148593564228701
24.957,0.647,25.88,0.409260659730011,0.167494287602644
24.975,0.621,24.84,0.363078054770102,0.131825673855641
24.994,0.647,25.88,0.409260659730011,0.167494287602644
24.994,0.621,24.84,0.363078054770102,0.131825673855641
25.012,0.569,22.76,0.285759054337495,0.0816582371358593
25.029,0.634,25.36,0.385478357665772,0.148593564228701
25.029,0.595,23.8,0.322106879128344,0.103752841581801
25.047,0.479,19.16,0.188799134909629,0.0356451133426244
25.065,0.608,24.32,0.341979442513709,0.116949939101987
25.065,0.505,20.2,0.212813904598271,0.0452897579903621
25.084,0.66,26.4,0.434510224171572,0.18879913490963
25.102,0.531,21.24,0.239883291901949,0.0575439937337158
25.102,0.336,13.44,0.0977237220955811,0.00954992586021437
25.12,0.336,13.44,0.0977237220955811,0.00954992586021437
25.139,0.388,15.52,0.124165230759241,0.0154170045294956
25.139,0.246,9.84,0.0645654229034656,0.00416869383470336
25.157,0.518,20.72,0.225943577022098,0.0510504999975407
25.157,0.168,6.72,0.0450816704541461,0.00203235701093622
25.175,0.479,19.16,0.188799134909629,0.0356451133426244
25.194,0.595,23.8,0.322106879128344,0.103752841581801
25.194,0.427,17.08,0.148593564228701,0.022080047330189
25.211,0.569,22.76,0.285759054337495,0.0816582371358593
25.229,0.375,15,0.116949939101987,0.0136772882559585
25.229,0.544,21.76,0.254683025258504,0.064863443354824
25.247,0.621,24.84,0.363078054770102,0.131825673855641
25.266,0.518,20.72,0.225943577022098,0.0510504999975407
25.266,0.608,24.32,0.341979442513709,0.116949939101987
25.284,0.634,25.36,0.385478357665772,0.148593564228701
25.302,0.582,23.28,0.303389118419427,0.0920449571753172
25.302,0.621,24.84,0.363078054770102,0.131825673855641
25.32,0.621,24.84,0.363078054770102,0.131825673855641
25.339,0.608,24.32,0.341979442513709,0.116949939101987
25.339,0.621,24.84,0.363078054770102,0.131825673855641
25.358,0.595,23.8,0.322106879128344,0.103752841581801
25.378,0.621,24.84,0.363078054770102,0.131825673855641
25.378,0.595,23.8,0.322106879128344,0.103752841581801
25.396,0.544,21.76,0.254683025258504,0.064863443354824
25.396,0.608,24.32,0.341979442513709,0.116949939101987
25.415,0.556,22.24,0.269153480392692,0.0724435960074991
25.433,0.44,17.6,0.157761126969935,0.0248885731828239
25.433,0.556,22.24,0.269153480392692,0.0724435960074991
25.452,0.479,19.16,0.188799134909629,0.0356451133426244
25.47,0.233,9.32,0.0608135001278718,0.00369828179780267
25.47,0.492,19.68,0.200447202736516,0.040179081084894
25.489,0.298,11.92,0.0820351544329818,0.00672976656284318
25.507,0.479,19.16,0.188799134909629,0.0356451133426244
25.508,0.362,14.48,0.110153930954142,0.0121338885046498
25.525,0.207,8.28,0.0539510622515128,0.00291071711806661
25.544,0.44,17.6,0.157761126969935,0.0248885731828239
25.544,0.155,6.2,0.0424619563946313,0.00180301774085957
25.562,0.414,16.56,0.139958732257262,0.0195884467350599
25.562,0.531,21.24,0.239883291901949,0.0575439937337158
25.58,0.388,15.52,0.124165230759241,0.0154170045294956
25.599,0.673,26.92,0.46131757456038,0.212813904598272
25.599,0.336,13.44,0.0977237220955811,0.00954992586021437
25.617,0.518,20.72,0.225943577022098,0.0510504999975407
25.635,0.569,22.76,0.285759054337495,0.0816582371358593
25.635,0.466,18.64,0.177827941003892,0.0316227766016838
25.653,0.569,22.76,0.285759054337495,0.0816582371358593
25.672,0.608,24.32,0.341979442513709,0.116949939101987
25.672,0.556,22.24,0.269153480392692,0.0724435960074991
25.69,0.608,24.32,0.341979442513709,0.116949939101987
25.71,0.608,24.32,0.341979442513709,0.116949939101987
25.71,0.595,23.8,0.322106879128344,0.103752841581801
25.728,0.621,24.84,0.363078054770102,0.131825673855641
25.747,0.595,23.8,0.322106879128344,0.103752841581801
25.747,0.608,24.32,0.341979442513709,0.116949939101987
25.766,0.595,23.8,0.322106879128344,0.103752841581801
25.766,0.569,22.76,0.285759054337495,0.0816582371358593
25.785,0.608,24.32,0.341979442513709,0.116949939101987
25.804,0.582,23.28,0.303389118419427,0.0920449571753172
25.804,0.492,19.68,0.200447202736516,0.040179081084894
25.822,0.582,23.28,0.303389118419427,0.0920449571753172
25.841,0.505,20.2,0.212813904598271,0.0452897579903621
25.841,0.298,11.92,0.0820351544329818,0.00672976656284318
25.859,0.531,21.24,0.239883291901949,0.0575439937337158
25.879,0.375,15,0.116949939101987,0.0136772882559585
25.879,0.246,9.84,0.0645654229034656,0.00416869383470336
25.897,0.44,17.6,0.157761126969935,0.0248885731828239
25.897,0.544,21.76,0.254683025258504,0.064863443354824
25.916,0.466,18.64,0.177827941003892,0.0316227766016838
25.935,0.207,8.28,0.0539510622515128,0.00291071711806661
25.935,0.427,17.08,0.148593564228701,0.022080047330189
25.954,0.569,22.76,0.285759054337495,0.0816582371358593
25.972,0.375,15,0.116949939101987,0.0136772882559585
25.972,0.544,21.76,0.254683025258504,0.064863443354824
25.99,0.324,12.96,0.0924698173938223,0.00855066712884685
25.99,0.544,21.76,0.254683025258504,0.064863443354824
26.01,0.621,24.84,0.363078054770102,0.131825673855641
26.029,0.518,20.72,0.225943577022098,0.0510504999975407
26.029,0.621,24.84,0.363078054770102,0.131825673855641
26.047,0.66,26.4,0.434510224171572,0.18879913490963
26.065,0.621,24.84,0.363078054770102,0.131825673855641
26.065,0.673,26.92,0.46131757456038,0.212813904598272
26.085,0.686,27.44,0.489778819368447,0.239883291901949
26.102,0.686,27.44,0.489778819368447,0.239883291901949
26.103,0.712,28.48,0.552077439280758,0.304789498962799
26.122,0.686,27.44,0.489778819368447,0.239883291901949
26.122,0.712,28.48,0.552077439280758,0.304789498962799
26.14,0.712,28.48,0.552077439280758,0.304789498962799
26.158,0.673,26.92,0.46131757456038,0.212813904598272
26.158,0.738,29.52,0.62230028516916,0.387257644921618
26.177,0.712,28.48,0.552077439280758,0.304789498962799
26.195,0.621,24.84,0.363078054770102,0.131825673855641
26.196,0.725,29,0.586138164514029,0.343557947899875
26.215,0.66,26.4,0.434510224171572,0.18879913490963
26.232,0.505,20.2,0.212813904598271,0.0452897579903621
26.232,0.686,27.44,0.489778819368447,0.239883291901949
26.25,0.544,21.76,0.254683025258504,0.064863443354824
26.269,0.233,9.32,0.0608135001278718,0.00369828179780267
26.269,0.595,23.8,0.322106879128344,0.103752841581801
26.288,0.181,7.24,0.0478630092322639,0.00229086765276777
26.288,0.595,23.8,0.322106879128344,0.103752841581801
26.307,0.466,18.64,0.177827941003892,0.0316227766016838
26.326,0.556,22.24,0.269153480392692,0.0724435960074991
26.326,0.699,27.96,0.519995996533516,0.270395836410885
26.344,0.505,20.2,0.212813904598271,0.0452897579903621
26.362,0.686,27.44,0.489778819368447,0.239883291901949
26.362,0.427,17.08,0.148593564228701,0.022080047330189
26.38,0.673,26.92,0.46131757456038,0.212813904598272
26.399,0.751,30.04,0.660693448007596,0.436515832240167
26.399,0.634,25.36,0.385478357665772,0.148593564228701
26.417,0.751,30.04,0.660693448007596,0.436515832240167
26.437,0.789,31.56,0.787045789695099,0.619441075076782
26.437,0.738,29.52,0.62230028516916,0.387257644921618
26.455,0.789,31.56,0.787045789695099,0.619441075076782
26.455,0.802,32.08,0.835603018231248,0.698232404077172
26.473,0.776,31.04,0.741310241300918,0.549540873857625
26.492,0.802,32.08,0.835603018231248,0.698232404077172
26.492,0.802,32.08,0.835603018231248,0.698232404077172
26.511,0.802,32.08,0.835603018231248,0.698232404077172
26.529,0.802,32.08,0.835603018231248,0.698232404077172
26.529,0.751,30.04,0.660693448007596,0.436515832240167
26.548,0.802,32.08,0.835603018231248,0.698232404077172
26.565,0.776,31.04,0.741310241300918,0.549540873857625
26.566,0.686,27.44,0.489778819368447,0.239883291901949
26.584,0.776,31.04,0.741310241300918,0.549540873857625
26.602,0.725,29,0.586138164514029,0.343557947899875
26.602,0.556,22.24,0.269153480392692,0.0724435960074991
26.621,0.738,29.52,0.62230028516916,0.387257644921618
