Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
23.1,0.66,26.4,0.552077439280757,0.304789498962798
23.117,0.751,30.04,0.839459986519397,0.704693068967147
23.117,0.673,26.92,0.586138164514029,0.343557947899875
23.136,0.479,19.16,0.239883291901949,0.0575439937337157
23.155,0.699,27.96,0.660693448007596,0.436515832240166
23.155,0.531,21.24,0.304789498962798,0.0928966386779936
23.173,0.259,10.36,0.0870963589956081,0.00758577575029184
23.191,0.582,23.28,0.385478357665772,0.148593564228701
23.191,0.155,6.2,0.0539510622515128,0.00291071711806661
23.209,0.582,23.28,0.385478357665772,0.148593564228701
23.227,0.272,10.88,0.0924698173938222,0.00855066712884683
23.227,0.544,21.76,0.323593656929628,0.10471285480509
23.245,0.686,27.44,0.62230028516916,0.387257644921617
23.262,0.479,19.16,0.239883291901949,0.0575439937337157
23.262,0.673,26.92,0.586138164514029,0.343557947899875
23.28,0.388,15.52,0.157761126969935,0.0248885731828239
23.298,0.647,25.88,0.519995996533516,0.270395836410884
23.298,0.738,29.52,0.790678627999825,0.625172692775686
23.316,0.621,24.84,0.461317574560379,0.212813904598271
23.334,0.725,29,0.744731973905989,0.554625712957911
23.334,0.776,31.04,0.941889596522841,0.887156012037961
23.352,0.712,28.48,0.701455298419971,0.492039535681451
23.369,0.764,30.56,0.891250938133746,0.794328234724282
23.369,0.776,31.04,0.941889596522841,0.887156012037961
23.387,0.764,30.56,0.891250938133746,0.794328234724282
23.405,0.776,31.04,0.941889596522841,0.887156012037961
23.405,0.764,30.56,0.891250938133746,0.794328234724282
23.422,0.764,30.56,0.891250938133746,0.794328234724282
23.441,0.776,31.04,0.941889596522841,0.887156012037961
23.441,0.738,29.52,0.790678627999825,0.625172692775686
23.458,0.776,31.04,0.941889596522841,0.887156012037961
23.476,0.738,29.52,0.790678627999825,0.625172692775686
23.476,0.66,26.4,0.552077439280757,0.304789498962798
23.494,0.751,30.04,0.839459986519397,0.704693068967147
23.511,0.673,26.92,0.586138164514029,0.343557947899875
23.511,0.518,20.72,0.287078058202469,0.0824138115013002
23.529,0.712,28.48,0.701455298419971,0.492039535681451
23.546,0.556,22.24,0.341979442513709,0.116949939101987
23.546,0.673,26.92,0.586138164514029,0.343557947899875
23.566,0.595,23.8,0.409260659730011,0.167494287602644
23.583,0.207,8.28,0.0685488226452661,0.00469894108605215
23.583,0.544,21.76,0.323593656929628,0.10471285480509
23.599,0.362,14.48,0.139958732257262,0.0195884467350599
23.618,0.492,19.68,0.254683025258504,0.0648634433548238
23.618,0.673,26.92,0.586138164514029,0.343557947899875
23.636,0.427,17.08,0.188799134909629,0.0356451133426244
23.654,0.647,25.88,0.519995996533516,0.270395836410884
23.654,0.311,12.44,0.110662378397767,0.0122461619926505
23.673,0.647,25.88,0.519995996533516,0.270395836410884
23.691,0.725,29,0.744731973905989,0.554625712957911
23.691,0.595,23.8,0.409260659730011,0.167494287602644
23.71,0.712,28.48,0.701455298419971,0.492039535681451
23.728,0.764,30.56,0.891250938133746,0.794328234724282
23.728,0.686,27.44,0.62230028516916,0.387257644921617
23.747,0.764,30.56,0.891250938133746,0.794328234724282
23.765,0.776,31.04,0.941889596522841,0.887156012037961
23.765,0.751,30.04,0.839459986519397,0.704693068967147
23.783,0.776,31.04,0.941889596522841,0.887156012037961
23.804,0.764,30.56,0.891250938133746,0.794328234724282
23.804,0.764,30.56,0.891250938133746,0.794328234724282
23.822,0.789,31.56,1,1
23.822,0.738,29.52,0.790678627999825,0.625172692775686
23.839,0.776,31.04,0.941889596522841,0.887156012037961
23.857,0.751,30.04,0.839459986519397,0.704693068967147
23.857,0.686,27.44,0.62230028516916,0.387257644921617
23.875,0.764,30.56,0.891250938133746,0.794328234724282
23.892,0.699,27.96,0.660693448007596,0.436515832240166
23.893,0.544,21.76,0.323593656929628,0.10471285480509
23.91,0.699,27.96,0.660693448007596,0.436515832240166
23.928,0.595,23.8,0.409260659730011,0.167494287602644
23.928,0.246,9.84,0.0820351544329818,0.00672976656284318
23.946,0.621,24.84,0.461317574560379,0.212813904598271
23.964,0.272,10.88,0.0924698173938222,0.00855066712884683
23.964,0.531,21.24,0.304789498962798,0.0928966386779936
23.981,0.414,16.56,0.177827941003892,0.0316227766016838
23.999,0.479,19.16,0.239883291901949,0.0575439937337157
23.999,0.66,26.4,0.552077439280757,0.304789498962798
24.017,0.388,15.52,0.157761126969935,0.0248885731828239
24.035,0.634,25.36,0.489778819368446,0.239883291901949
24.035,0.246,9.84,0.0820351544329818,0.00672976656284318
24.054,0.621,24.84,0.461317574560379,0.212813904598271
24.072,0.712,28.48,0.701455298419971,0.492039535681451
24.072,0.569,22.76,0.363078054770101,0.131825673855641
24.091,0.712,28.48,0.701455298419971,0.492039535681451
24.109,0.764,30.56,0.891250938133746,0.794328234724282
24.109,0.699,27.96,0.660693448007596,0.436515832240166
24.127,0.751,30.04,0.839459986519397,0.704693068967147
24.145,0.764,30.56,0.891250938133746,0.794328234724282
24.145,0.751,30.04,0.839459986519397,0.704693068967147
24.165,0.751,30.04,0.839459986519397,0.704693068967147
24.181,0.776,31.04,0.941889596522841,0.887156012037961
24.181,0.776,31.04,0.941889596522841,0.887156012037961
24.199,0.776,31.04,0.941889596522841,0.887156012037961
24.217,0.738,29.52,0.790678627999825,0.625172692775686
24.217,0.776,31.04,0.941889596522841,0.887156012037961
24.234,0.751,30.04,0.839459986519397,0.704693068967147
24.253,0.686,27.44,0.62230028516916,0.387257644921617
24.253,0.764,30.56,0.891250938133746,0.794328234724282
24.27,0.699,27.96,0.660693448007596,0.436515832240166
24.288,0.582,23.28,0.385478357665772,0.148593564228701
24.288,0.712,28.48,0.701455298419971,0.492039535681451
24.305,0.608,24.32,0.434510224171571,0.188799134909629
24.323,0.246,9.84,0.0820351544329818,0.00672976656284318
24.323,0.634,25.36,0.489778819368446,0.239883291901949
24.341,0.388,15.52,0.157761126969935,0.0248885731828239
24.358,0.479,19.16,0.239883291901949,0.0575439937337157
24.358,0.466,18.64,0.225943577022098,0.0510504999975407
24.377,0.427,17.08,0.188799134909629,0.0356451133426244
24.395,0.66,26.4,0.552077439280757,0.304789498962798
24.396,0.311,12.44,0.110662378397767,0.0122461619926505
24.413,0.608,24.32,0.434510224171571,0.188799134909629
24.432,0.155,6.2,0.0539510622515128,0.00291071711806661
24.432,0.582,23.28,0.385478357665772,0.148593564228701
24.449,0.712,28.48,0.701455298419971,0.492039535681451
24.467,0.531,21.24,0.304789498962798,0.0928966386779936
24.467,0.686,27.44,0.62230028516916,0.387257644921617
24.485,0.751,30.04,0.839459986519397,0.704693068967147
24.504,0.66,26.4,0.552077439280757,0.304789498962798
24.504,0.751,30.04,0.839459986519397,0.704693068967147
24.522,0.764,30.56,0.891250938133746,0.794328234724282
24.538,0.738,29.52,0.790678627999825,0.625172692775686
24.538,0.764,30.56,0.891250938133746,0.794328234724282
24.556,0.764,30.56,0.891250938133746,0.794328234724282
24.574,0.751,30.04,0.839459986519397,0.704693068967147
24.574,0.764,30.56,0.891250938133746,0.794328234724282
24.591,0.738,29.52,0.790678627999825,0.625172692775686
24.61,0.764,30.56,0.891250938133746,0.794328234724282
24.61,0.738,29.52,0.790678627999825,0.625172692775686
24.628,0.673,26.92,0.586138164514029,0.343557947899875
24.646,0.751,30.04,0.839459986519397,0.704693068967147
24.646,0.686,27.44,0.62230028516916,0.387257644921617
24.663,0.569,22.76,0.363078054770101,0.131825673855641
24.683,0.699,27.96,0.660693448007596,0.436515832240166
24.683,0.582,23.28,0.385478357665772,0.148593564228701
24.7,0.272,10.88,0.0924698173938222,0.00855066712884683
24.72,0.621,24.84,0.461317574560379,0.212813904598271
24.72,0.388,15.52,0.157761126969935,0.0248885731828239
24.739,0.44,17.6,0.200447202736516,0.040179081084894
24.739,0.453,18.12,0.212813904598271,0.0452897579903621
24.757,0.349,13.96,0.131825673855641,0.0173780082874937
24.777,0.608,24.32,0.434510224171571,0.188799134909629
24.777,0.414,16.56,0.177827941003892,0.0316227766016838
24.796,0.569,22.76,0.363078054770101,0.131825673855641
24.814,0.686,27.44,0.62230028516916,0.387257644921617
24.814,0.531,21.24,0.304789498962798,0.0928966386779936
24.832,0.673,26.92,0.586138164514029,0.343557947899875
24.85,0.505,20.2,0.270395836410884,0.0731139083483417
24.85,0.66,26.4,0.552077439280757,0.304789498962798
24.868,0.712,28.48,0.701455298419971,0.492039535681451
24.886,0.634,25.36,0.489778819368446,0.239883291901949
24.886,0.712,28.48,0.701455298419971,0.492039535681451
24.904,0.738,29.52,0.790678627999825,0.625172692775686
24.905,0.699,27.96,0.660693448007596,0.436515832240166
24.922,0.725,29,0.744731973905989,0.554625712957911
24.939,0.738,29.52,0.790678627999825,0.625172692775686
24.939,0.738,29.52,0.790678627999825,0.625172692775686
24.957,0.738,29.52,0.790678627999825,0.625172692775686
24.975,0.712,28.48,0.701455298419971,0.492039535681451
24.975,0.738,29.52,0.790678627999825,0.625172692775686
24.994,0.725,29,0.744731973905989,0.554625712957911
25.012,0.66,26.4,0.552077439280757,0.304789498962798
25.012,0.725,29,0.744731973905989,0.554625712957911
25.029,0.673,26.92,0.586138164514029,0.343557947899875
25.047,0.569,22.76,0.363078054770101,0.131825673855641
25.047,0.699,27.96,0.660693448007596,0.436515832240166
25.065,0.595,23.8,0.409260659730011,0.167494287602644
25.084,0.479,19.16,0.239883291901949,0.0575439937337157
25.084,0.634,25.36,0.489778819368446,0.239883291901949
25.102,0.453,18.12,0.212813904598271,0.0452897579903621
25.12,0.388,15.52,0.157761126969935,0.0248885731828239
25.121,0.492,19.68,0.254683025258504,0.0648634433548238
25.139,0.272,10.88,0.0924698173938222,0.00855066712884683
25.157,0.582,23.28,0.385478357665772,0.148593564228701
25.157,0.181,7.24,0.0608135001278718,0.00369828179780266
25.175,0.544,21.76,0.323593656929628,0.10471285480509
25.194,0.673,26.92,0.586138164514029,0.343557947899875
25.194,0.505,20.2,0.270395836410884,0.0731139083483417
25.211,0.66,26.4,0.552077439280757,0.304789498962798
25.229,0.44,17.6,0.200447202736516,0.040179081084894
25.229,0.647,25.88,0.519995996533516,0.270395836410884
25.247,0.712,28.48,0.701455298419971,0.492039535681451
25.266,0.621,24.84,0.461317574560379,0.212813904598271
25.266,0.712,28.48,0.701455298419971,0.492039535681451
25.284,0.738,29.52,0.790678627999825,0.625172692775686
25.302,0.699,27.96,0.660693448007596,0.436515832240166
25.302,0.738,29.52,0.790678627999825,0.625172692775686
25.32,0.751,30.04,0.839459986519397,0.704693068967147
25.32,0.738,29.52,0.790678627999825,0.625172692775686
25.339,0.738,29.52,0.790678627999825,0.625172692775686
25.358,0.738,29.52,0.790678627999825,0.625172692775686
25.358,0.751,30.04,0.839459986519397,0.704693068967147
25.378,0.751,30.04,0.839459986519397,0.704693068967147
25.396,0.686,27.44,0.62230028516916,0.387257644921617
25.396,0.751,30.04,0.839459986519397,0.704693068967147
25.415,0.699,27.96,0.660693448007596,0.436515832240166
25.433,0.595,23.8,0.409260659730011,0.167494287602644
25.433,0.712,28.48,0.701455298419971,0.492039535681451
25.452,0.621,24.84,0.461317574560379,0.212813904598271
25.452,0.401,16.04,0.167494287602644,0.0280543363795171
25.47,0.647,25.88,0.519995996533516,0.270395836410884
25.489,0.466,18.64,0.225943577022098,0.0510504999975407
25.489,0.427,17.08,0.188799134909629,0.0356451133426244
25.508,0.531,21.24,0.304789498962798,0.0928966386779936
25.525,0.207,8.28,0.0685488226452661,0.00469894108605215
25.525,0.582,23.28,0.385478357665772,0.148593564228701
25.544,0.142,5.68,0.0508159442560561,0.0025822601906346
25.562,0.544,21.76,0.323593656929628,0.10471285480509
25.562,0.673,26.92,0.586138164514029,0.343557947899875
25.58,0.479,19.16,0.239883291901949,0.0575439937337157
25.598,0.647,25.88,0.519995996533516,0.270395836410884
25.599,0.427,17.08,0.188799134909629,0.0356451133426244
25.617,0.621,24.84,0.461317574560379,0.212813904598271
25.635,0.712,28.48,0.701455298419971,0.492039535681451
25.635,0.608,24.32,0.434510224171571,0.188799134909629
25.653,0.712,28.48,0.701455298419971,0.492039535681451
25.654,0.751,30.04,0.839459986519397,0.704693068967147
25.672,0.712,28.48,0.701455298419971,0.492039535681451
25.69,0.738,29.52,0.790678627999825,0.625172692775686
25.691,0.751,30.04,0.839459986519397,0.704693068967147
25.71,0.738,29.52,0.790678627999825,0.625172692775686
25.728,0.738,29.52,0.790678627999825,0.625172692775686
25.729,0.738,29.52,0.790678627999825,0.625172692775686
25.747,0.751,30.04,0.839459986519397,0.704693068967147
25.766,0.738,29.52,0.790678627999825,0.625172692775686
25.766,0.699,27.96,0.660693448007596,0.436515832240166
25.785,0.751,30.04,0.839459986519397,0.704693068967147
25.785,0.699,27.96,0.660693448007596,0.436515832240166
25.804,0.621,24.84,0.461317574560379,0.212813904598271
25.822,0.712,28.48,0.701455298419971,0.492039535681451
25.822,0.634,25.36,0.489778819368446,0.239883291901949
25.841,0.44,17.6,0.200447202736516,0.040179081084894
25.859,0.66,26.4,0.552077439280757,0.304789498962798
25.859,0.505,20.2,0.270395836410884,0.0731139083483417
25.879,0.272,10.88,0.0924698173938222,0.00855066712884683
25.897,0.556,22.24,0.341979442513709,0.116949939101987
25.897,0.479,19.16,0.239883291901949,0.0575439937337157
25.916,0.556,22.24,0.341979442513709,0.116949939101987
25.935,0.246,9.84,0.0820351544329818,0.00672976656284318
25.935,0.505,20.2,0.270395836410884,0.0731139083483417
25.954,0.66,26.4,0.552077439280757,0.304789498962798
25.954,0.453,18.12,0.212813904598271,0.0452897579903621
25.972,0.647,25.88,0.519995996533516,0.270395836410884
25.99,0.375,15,0.148593564228701,0.022080047330189
25.99,0.608,24.32,0.434510224171571,0.188799134909629
26.01,0.699,27.96,0.660693448007596,0.436515832240166
26.028,0.582,23.28,0.385478357665772,0.148593564228701
26.029,0.712,28.48,0.701455298419971,0.492039535681451
26.047,0.725,29,0.744731973905989,0.554625712957911
26.065,0.673,26.92,0.586138164514029,0.343557947899875
26.065,0.712,28.48,0.701455298419971,0.492039535681451
26.085,0.738,29.52,0.790678627999825,0.625172692775686
26.085,0.712,28.48,0.701455298419971,0.492039535681451
26.103,0.725,29,0.744731973905989,0.554625712957911
26.122,0.712,28.48,0.701455298419971,0.492039535681451
26.122,0.712,28.48,0.701455298419971,0.492039535681451
26.14,0.712,28.48,0.701455298419971,0.492039535681451
26.158,0.66,26.4,0.552077439280757,0.304789498962798
26.158,0.699,27.96,0.660693448007596,0.436515832240166
26.177,0.647,25.88,0.519995996533516,0.270395836410884
26.195,0.556,22.24,0.341979442513709,0.116949939101987
26.195,0.647,25.88,0.519995996533516,0.270395836410884
26.215,0.569,22.76,0.363078054770101,0.131825673855641
26.215,0.388,15.52,0.157761126969935,0.0248885731828239
26.232,0.556,22.24,0.341979442513709,0.116949939101987
26.25,0.414,16.56,0.177827941003892,0.0316227766016838
26.25,0.168,6.72,0.0572796030985829,0.00328095293113119
26.269,0.414,16.56,0.177827941003892,0.0316227766016838
26.288,0.181,7.24,0.0608135001278718,0.00369828179780266
26.288,0.349,13.96,0.131825673855641,0.0173780082874937
26.307,0.194,7.76,0.0645654229034656,0.00416869383470336
26.326,0.285,11.4,0.0981747943019984,0.0096382902362397
26.326,0.44,17.6,0.200447202736516,0.040179081084894
26.344,0.233,9.32,0.0772680585095702,0.00597035286583837
26.362,0.388,15.52,0.157761126969935,0.0248885731828239
26.362,0.181,7.24,0.0608135001278718,0.00369828179780266
26.38,0.349,13.96,0.131825673855641,0.0173780082874937
26.38,0.414,16.56,0.177827941003892,0.0316227766016838
26.399,0.311,12.44,0.110662378397767,0.0122461619926505
26.417,0.401,16.04,0.167494287602644,0.0280543363795171
26.417,0.453,18.12,0.212813904598271,0.0452897579903621
26.437,0.375,15,0.148593564228701,0.022080047330189
26.455,0.427,17.08,0.188799134909629,0.0356451133426244
26.455,0.44,17.6,0.200447202736516,0.040179081084894
26.473,0.427,17.08,0.188799134909629,0.0356451133426244
26.492,0.44,17.6,0.200447202736516,0.040179081084894
26.492,0.44,17.6,0.200447202736516,0.040179081084894
26.511,0.44,17.6,0.200447202736516,0.040179081084894
26.529,0.44,17.6,0.200447202736516,0.040179081084894
26.529,0.401,16.04,0.167494287602644,0.0280543363795171
26.548,0.44,17.6,0.200447202736516,0.040179081084894
26.548,0.427,17.08,0.188799134909629,0.0356451133426244
26.566,0.362,14.48,0.139958732257262,0.0195884467350599
26.584,0.427,17.08,0.188799134909629,0.0356451133426244
26.584,0.375,15,0.148593564228701,0.022080047330189
26.602,0.259,10.36,0.0870963589956081,0.00758577575029184
26.621,0.556,22.24,0.341979442513709,0.116949939101987
26.621,0.285,11.4,0.0981747943019984,0.0096382902362397
26.639,0.168,6.72,0.0572796030985829,0.00328095293113119
26.656,0.311,12.44,0.110662378397767,0.0122461619926505
26.657,0.194,7.76,0.0645654229034656,0.00416869383470336
26.675,0.246,9.84,0.0820351544329818,0.00672976656284318
26.694,0.181,7.24,0.0608135001278718,0.00369828179780266
26.694,0.194,7.76,0.0645654229034656,0.00416869383470336
26.712,0.362,14.48,0.139958732257262,0.0195884467350599
26.73,0.168,6.72,0.0572796030985829,0.00328095293113119
26.73,0.336,13.44,0.124165230759241,0.0154170045294956
26.749,0.194,7.76,0.0645654229034656,0.00416869383470336
26.767,0.311,12.44,0.110662378397767,0.0122461619926505
26.767,0.414,16.56,0.177827941003892,0.0316227766016838
26.785,0.285,11.4,0.0981747943019984,0.0096382902362397
26.803,0.427,17.08,0.188799134909629,0.0356451133426244
26.804,0.466,18.64,0.225943577022098,0.0510504999975407
26.822,0.414,16.56,0.177827941003892,0.0316227766016838
26.822,0.466,18.64,0.225943577022098,0.0510504999975407
26.841,0.492,19.68,0.254683025258504,0.0648634433548238
26.858,0.466,18.64,0.225943577022098,0.0510504999975407
26.859,0.505,20.2,0.270395836410884,0.0731139083483417
26.877,0.505,20.2,0.270395836410884,0.0731139083483417
26.894,0.492,19.68,0.254683025258504,0.0648634433548238
26.894,0.505,20.2,0.270395836410884,0.0731139083483417
26.913,0.492,19.68,0.254683025258504,0.0648634433548238
26.931,0.518,20.72,0.287078058202469,0.0824138115013002
26.931,0.505,20.2,0.270395836410884,0.0731139083483417
26.948,0.44,17.6,0.200447202736516,0.040179081084894
26.966,0.518,20.72,0.287078058202469,0.0824138115013002
26.967,0.466,18.64,0.225943577022098,0.0510504999975407
26.985,0.336,13.44,0.124165230759241,0.0154170045294956
27.003,0.479,19.16,0.239883291901949,0.0575439937337157
27.003,0.375,15,0.148593564228701,0.022080047330189
27.021,0.168,6.72,0.0572796030985829,0.00328095293113119
27.039,0.427,17.08,0.188799134909629,0.0356451133426244
27.039,0.207,8.28,0.0685488226452661,0.00469894108605215
27.058,0.298,11.92,0.10423174293933,0.0108642562361707
27.075,0.272,10.88,0.0924698173938222,0.00855066712884683
27.075,0.272,10.88,0.0924698173938222,0.00855066712884683
27.093,0.479,19.16,0.239883291901949,0.0575439937337157
27.112,0.194,7.76,0.0645654229034656,0.00416869383470336
27.112,0.479,19.16,0.239883291901949,0.0575439937337157
27.129,0.608,24.32,0.434510224171571,0.188799134909629
27.147,0.466,18.64,0.225943577022098,0.0510504999975407
27.147,0.595,23.8,0.409260659730011,0.167494287602644
27.166,0.44,17.6,0.200447202736516,0.040179081084894
27.184,0.582,23.28,0.385478357665772,0.148593564228701
27.185,0.66,26.4,0.552077439280757,0.304789498962798
27.202,0.595,23.8,0.409260659730011,0.167494287602644
27.202,0.66,26.4,0.552077439280757,0.304789498962798
27.22,0.699,27.96,0.660693448007596,0.436515832240166
27.239,0.66,26.4,0.552077439280757,0.304789498962798
27.239,0.699,27.96,0.660693448007596,0.436515832240166
27.256,0.699,27.96,0.660693448007596,0.436515832240166
27.275,0.712,28.48,0.701455298419971,0.492039535681451
27.275,0.699,27.96,0.660693448007596,0.436515832240166
27.295,0.673,26.92,0.586138164514029,0.343557947899875
27.312,0.712,28.48,0.701455298419971,0.492039535681451
27.312,0.686,27.44,0.62230028516916,0.387257644921617
27.329,0.634,25.36,0.489778819368446,0.239883291901949
27.347,0.699,27.96,0.660693448007596,0.436515832240166
27.348,0.647,25.88,0.519995996533516,0.270395836410884
27.367,0.518,20.72,0.287078058202469,0.0824138115013002
27.385,0.66,26.4,0.552077439280757,0.304789498962798
27.385,0.544,21.76,0.323593656929628,0.10471285480509
27.405,0.233,9.32,0.0772680585095702,0.00597035286583837
27.425,0.582,23.28,0.385478357665772,0.148593564228701
27.425,0.324,12.96,0.117489755493953,0.0138038426460288
27.448,0.427,17.08,0.188799134909629,0.0356451133426244
27.448,0.414,16.56,0.177827941003892,0.0316227766016838
27.468,0.349,13.96,0.131825673855641,0.0173780082874937
27.468,0.582,23.28,0.385478357665772,0.148593564228701
27.488,0.22,8.8,0.0727779804536824,0.00529663443891658
27.488,0.544,21.76,0.323593656929628,0.10471285480509
27.508,0.647,25.88,0.519995996533516,0.270395836410884
27.527,0.518,20.72,0.287078058202469,0.0824138115013002
27.527,0.634,25.36,0.489778819368446,0.239883291901949
27.546,0.492,19.68,0.254683025258504,0.0648634433548238
27.563,0.634,25.36,0.489778819368446,0.239883291901949
27.563,0.699,27.96,0.660693448007596,0.436515832240166
27.581,0.621,24.84,0.461317574560379,0.212813904598271
27.599,0.699,27.96,0.660693448007596,0.436515832240166
27.599,0.725,29,0.744731973905989,0.554625712957911
27.619,0.686,27.44,0.62230028516916,0.387257644921617
27.637,0.725,29,0.744731973905989,0.554625712957911
27.637,0.725,29,0.744731973905989,0.554625712957911
27.656,0.712,28.48,0.701455298419971,0.492039535681451
27.656,0.725,29,0.744731973905989,0.554625712957911
27.674,0.699,27.96,0.660693448007596,0.436515832240166
27.693,0.725,29,0.744731973905989,0.554625712957911
27.693,0.699,27.96,0.660693448007596,0.436515832240166
27.712,0.66,26.4,0.552077439280757,0.304789498962798
27.73,0.712,28.48,0.701455298419971,0.492039535681451
27.73,0.66,26.4,0.552077439280757,0.304789498962798
27.75,0.544,21.76,0.323593656929628,0.10471285480509
27.767,0.673,26.92,0.586138164514029,0.343557947899875
27.767,0.582,23.28,0.385478357665772,0.148593564228701
27.785,0.285,11.4,0.0981747943019984,0.0096382902362397
27.804,0.595,23.8,0.409260659730011,0.167494287602644
27.804,0.388,15.52,0.157761126969935,0.0248885731828239
27.822,0.375,15,0.148593564228701,0.022080047330189
27.822,0.44,17.6,0.200447202736516,0.040179081084894
27.839,0.44,17.6,0.200447202736516,0.040179081084894
27.858,0.569,22.76,0.363078054770101,0.131825673855641
27.858,0.194,7.76,0.0645654229034656,0.00416869383470336
27.875,0.531,21.24,0.304789498962798,0.0928966386779936
27.894,0.647,25.88,0.519995996533516,0.270395836410884
27.894,0.479,19.16,0.239883291901949,0.0575439937337157
27.912,0.634,25.36,0.489778819368446,0.239883291901949
27.93,0.427,17.08,0.188799134909629,0.0356451133426244
27.93,0.582,23.28,0.385478357665772,0.148593564228701
27.948,0.66,26.4,0.552077439280757,0.304789498962798
27.966,0.556,22.24,0.341979442513709,0.116949939101987
27.966,0.66,26.4,0.552077439280757,0.304789498962798
27.984,0.686,27.44,0.62230028516916,0.387257644921617
28.003,0.634,25.36,0.489778819368446,0.239883291901949
28.003,0.66,26.4,0.552077439280757,0.304789498962798
28.021,0.66,26.4,0.552077439280757,0.304789498962798
28.039,0.647,25.88,0.519995996533516,0.270395836410884
28.039,0.66,26.4,0.552077439280757,0.304789498962798
28.057,0.608,24.32,0.434510224171571,0.188799134909629
28.076,0.634,25.36,0.489778819368446,0.239883291901949
28.076,0.595,23.8,0.409260659730011,0.167494287602644
28.093,0.531,21.24,0.304789498962798,0.0928966386779936
28.114,0.595,23.8,0.409260659730011,0.167494287602644
28.114,0.544,21.76,0.323593656929628,0.10471285480509
28.133,0.427,17.08,0.188799134909629,0.0356451133426244
28.133,0.531,21.24,0.304789498962798,0.0928966386779936
28.151,0.44,17.6,0.200447202736516,0.040179081084894
28.169,0.621,24.84,0.461317574560379,0.212813904598271
28.169,0.44,17.6,0.200447202736516,0.040179081084894
28.187,0.259,10.36,0.0870963589956081,0.00758577575029184
28.204,0.207,8.28,0.0685488226452661,0.00469894108605215
28.204,0.285,11.4,0.0981747943019984,0.0096382902362397
28.222,0.181,7.24,0.0608135001278718,0.00369828179780266
28.239,0.336,13.44,0.124165230759241,0.0154170045294956
28.239,0.129,5.16,0.0478630092322639,0.00229086765276777
28.257,0.285,11.4,0.0981747943019984,0.0096382902362397
28.275,0.401,16.04,0.167494287602644,0.0280543363795171
28.275,0.246,9.84,0.0820351544329818,0.00672976656284318
28.292,0.518,20.72,0.287078058202469,0.0824138115013002
28.311,0.22,8.8,0.0727779804536824,0.00529663443891658
28.311,0.375,15,0.148593564228701,0.022080047330189
28.327,0.453,18.12,0.212813904598271,0.0452897579903621
28.345,0.375,15,0.148593564228701,0.022080047330189
28.345,0.479,19.16,0.239883291901949,0.0575439937337157
28.364,0.531,21.24,0.304789498962798,0.0928966386779936
28.381,0.492,19.68,0.254683025258504,0.0648634433548238
28.381,0.569,22.76,0.363078054770101,0.131825673855641
28.399,0.569,22.76,0.363078054770101,0.131825673855641
28.417,0.569,22.76,0.363078054770101,0.131825673855641
28.434,0.608,24.32,0.434510224171571,0.188799134909629
28.434,0.582,23.28,0.385478357665772,0.148593564228701
28.452,0.621,24.84,0.461317574560379,0.212813904598271
28.469,0.621,24.84,0.461317574560379,0.212813904598271
28.469,0.582,23.28,0.385478357665772,0.148593564228701
28.488,0.647,25.88,0.519995996533516,0.270395836410884
28.507,0.608,24.32,0.434510224171571,0.188799134909629
28.507,0.531,21.24,0.304789498962798,0.0928966386779936
28.524,0.647,25.88,0.519995996533516,0.270395836410884
28.541,0.556,22.24,0.341979442513709,0.116949939101987
28.541,0.349,13.96,0.131825673855641,0.0173780082874937
28.559,0.608,24.32,0.434510224171571,0.188799134909629
28.577,0.44,17.6,0.200447202736516,0.040179081084894
28.577,0.311,12.44,0.110662378397767,0.0122461619926505
28.595,0.492,19.68,0.254683025258504,0.0648634433548238
28.614,0.194,7.76,0.0645654229034656,0.00416869383470336
28.614,0.544,21.76,0.323593656929628,0.10471285480509
28.631,0.194,7.76,0.0645654229034656,0.00416869383470336
28.631,0.518,20.72,0.287078058202469,0.0824138115013002
28.649,0.66,26.4,0.552077439280757,0.304789498962798
28.667,0.492,19.68,0.254683025258504,0.0648634433548238
28.667,0.647,25.88,0.519995996533516,0.270395836410884
28.685,0.414,16.56,0.177827941003892,0.0316227766016838
28.704,0.634,25.36,0.489778819368446,0.239883291901949
28.704,0.725,29,0.744731973905989,0.554625712957911
28.722,0.621,24.84,0.461317574560379,0.212813904598271
28.739,0.712,28.48,0.701455298419971,0.492039535681451
28.739,0.751,30.04,0.839459986519397,0.704693068967147
28.757,0.699,27.96,0.660693448007596,0.436515832240166
28.774,0.751,30.04,0.839459986519397,0.704693068967147
28.775,0.764,30.56,0.891250938133746,0.794328234724282
28.792,0.751,30.04,0.839459986519397,0.704693068967147
28.81,0.764,30.56,0.891250938133746,0.794328234724282
28.81,0.751,30.04,0.839459986519397,0.704693068967147
28.828,0.764,30.56,0.891250938133746,0.794328234724282
28.846,0.751,30.04,0.839459986519397,0.704693068967147
28.846,0.712,28.48,0.701455298419971,0.492039535681451
28.865,0.764,30.56,0.891250938133746,0.794328234724282
28.883,0.725,29,0.744731973905989,0.554625712957911
28.883,0.647,25.88,0.519995996533516,0.270395836410884
28.901,0.738,29.52,0.790678627999825,0.625172692775686
28.919,0.673,26.92,0.586138164514029,0.343557947899875
28.919,0.479,19.16,0.239883291901949,0.0575439937337157
28.936,0.686,27.44,0.62230028516916,0.387257644921617
28.954,0.531,21.24,0.304789498962798,0.0928966386779936
