Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
54.657,0.699,27.96,0.552077439280757,0.304789498962798
54.657,0.725,29,0.622300285169159,0.387257644921617
54.675,0.699,27.96,0.552077439280757,0.304789498962798
54.675,0.712,28.48,0.586138164514029,0.343557947899875
54.695,0.712,28.48,0.586138164514029,0.343557947899875
54.715,0.66,26.4,0.461317574560379,0.212813904598271
54.715,0.712,28.48,0.586138164514029,0.343557947899875
54.735,0.673,26.92,0.489778819368446,0.239883291901949
54.735,0.582,23.28,0.322106879128343,0.103752841581801
54.756,0.686,27.44,0.519995996533516,0.270395836410885
54.778,0.595,23.8,0.341979442513709,0.116949939101987
54.778,0.388,15.52,0.131825673855641,0.0173780082874938
54.799,0.621,24.84,0.385478357665772,0.148593564228701
54.799,0.453,18.12,0.177827941003892,0.0316227766016838
54.817,0.272,10.88,0.0772680585095703,0.00597035286583838
54.835,0.505,20.2,0.225943577022098,0.0510504999975407
54.835,0.207,8.28,0.057279603098583,0.00328095293113119
54.853,0.544,21.76,0.270395836410884,0.0731139083483418
54.853,0.181,7.24,0.0508159442560561,0.0025822601906346
54.871,0.569,22.76,0.303389118419427,0.0920449571753171
54.889,0.634,25.36,0.409260659730011,0.167494287602644
54.889,0.453,18.12,0.177827941003892,0.0316227766016838
54.907,0.621,24.84,0.385478357665772,0.148593564228701
54.926,0.388,15.52,0.131825673855641,0.0173780082874938
54.926,0.595,23.8,0.341979442513709,0.116949939101987
54.947,0.686,27.44,0.519995996533516,0.270395836410885
54.967,0.569,22.76,0.303389118419427,0.0920449571753171
54.967,0.66,26.4,0.461317574560379,0.212813904598271
54.988,0.712,28.48,0.586138164514029,0.343557947899875
54.988,0.66,26.4,0.461317574560379,0.212813904598271
55.007,0.699,27.96,0.552077439280757,0.304789498962798
55.026,0.725,29,0.622300285169159,0.387257644921617
55.026,0.699,27.96,0.552077439280757,0.304789498962798
55.046,0.712,28.48,0.586138164514029,0.343557947899875
55.046,0.712,28.48,0.586138164514029,0.343557947899875
55.065,0.725,29,0.622300285169159,0.387257644921617
55.085,0.699,27.96,0.552077439280757,0.304789498962798
55.085,0.66,26.4,0.461317574560379,0.212813904598271
55.104,0.712,28.48,0.586138164514029,0.343557947899875
55.104,0.686,27.44,0.519995996533516,0.270395836410885
55.122,0.582,23.28,0.322106879128343,0.103752841581801
55.14,0.673,26.92,0.489778819368446,0.239883291901949
55.14,0.621,24.84,0.385478357665772,0.148593564228701
55.158,0.44,17.6,0.167494287602644,0.0280543363795171
55.175,0.634,25.36,0.409260659730011,0.167494287602644
55.175,0.518,20.72,0.239883291901949,0.0575439937337157
55.193,0.207,8.28,0.057279603098583,0.00328095293113119
55.211,0.531,21.24,0.254683025258504,0.0648634433548238
55.212,0.194,7.76,0.0539510622515128,0.00291071711806661
55.229,0.518,20.72,0.239883291901949,0.0575439937337157
55.246,0.259,10.36,0.0727779804536824,0.00529663443891658
55.246,0.466,18.64,0.188799134909629,0.0356451133426244
55.265,0.621,24.84,0.385478357665772,0.148593564228701
55.283,0.388,15.52,0.131825673855641,0.0173780082874938
55.283,0.608,24.32,0.363078054770101,0.131825673855641
55.3,0.324,12.96,0.0981747943019985,0.00963829023623972
55.319,0.582,23.28,0.322106879128343,0.103752841581801
55.319,0.673,26.92,0.489778819368446,0.239883291901949
55.338,0.544,21.76,0.270395836410884,0.0731139083483418
55.356,0.66,26.4,0.461317574560379,0.212813904598271
55.356,0.699,27.96,0.552077439280757,0.304789498962798
55.376,0.634,25.36,0.409260659730011,0.167494287602644
55.395,0.699,27.96,0.552077439280757,0.304789498962798
55.396,0.725,29,0.622300285169159,0.387257644921617
55.414,0.699,27.96,0.552077439280757,0.304789498962798
55.414,0.725,29,0.622300285169159,0.387257644921617
55.433,0.712,28.48,0.586138164514029,0.343557947899875
55.451,0.712,28.48,0.586138164514029,0.343557947899875
55.451,0.712,28.48,0.586138164514029,0.343557947899875
55.473,0.66,26.4,0.461317574560379,0.212813904598271
55.473,0.712,28.48,0.586138164514029,0.343557947899875
55.493,0.686,27.44,0.519995996533516,0.270395836410885
55.51,0.608,24.32,0.363078054770101,0.131825673855641
55.51,0.699,27.96,0.552077439280757,0.304789498962798
55.528,0.634,25.36,0.409260659730011,0.167494287602644
55.546,0.466,18.64,0.188799134909629,0.0356451133426244
55.546,0.647,25.88,0.434510224171572,0.188799134909629
55.564,0.505,20.2,0.225943577022098,0.0510504999975407
55.581,0.155,6.2,0.045081670454146,0.00203235701093622
55.581,0.544,21.76,0.270395836410884,0.0731139083483418
55.6,0.207,8.28,0.057279603098583,0.00328095293113119
55.617,0.492,19.68,0.212813904598271,0.0452897579903621
55.617,0.285,11.4,0.0820351544329818,0.00672976656284318
55.635,0.466,18.64,0.188799134909629,0.0356451133426244
55.653,0.621,24.84,0.385478357665772,0.148593564228701
55.653,0.375,15,0.124165230759241,0.0154170045294956
55.672,0.595,23.8,0.341979442513709,0.116949939101987
55.689,0.285,11.4,0.0820351544329818,0.00672976656284318
55.689,0.569,22.76,0.303389118419427,0.0920449571753171
55.707,0.673,26.92,0.489778819368446,0.239883291901949
55.726,0.544,21.76,0.270395836410884,0.0731139083483418
55.726,0.647,25.88,0.434510224171572,0.188799134909629
55.743,0.699,27.96,0.552077439280757,0.304789498962798
55.762,0.647,25.88,0.434510224171572,0.188799134909629
55.763,0.699,27.96,0.552077439280757,0.304789498962798
55.781,0.725,29,0.622300285169159,0.387257644921617
55.799,0.699,27.96,0.552077439280757,0.304789498962798
55.799,0.725,29,0.622300285169159,0.387257644921617
55.818,0.712,28.48,0.586138164514029,0.343557947899875
55.835,0.725,29,0.622300285169159,0.387257644921617
55.835,0.712,28.48,0.586138164514029,0.343557947899875
55.854,0.673,26.92,0.489778819368446,0.239883291901949
55.854,0.712,28.48,0.586138164514029,0.343557947899875
55.873,0.686,27.44,0.519995996533516,0.270395836410885
55.89,0.621,24.84,0.385478357665772,0.148593564228701
55.89,0.699,27.96,0.552077439280757,0.304789498962798
55.907,0.634,25.36,0.409260659730011,0.167494287602644
55.926,0.492,19.68,0.212813904598271,0.0452897579903621
55.926,0.66,26.4,0.461317574560379,0.212813904598271
55.944,0.531,21.24,0.254683025258504,0.0648634433548238
55.962,0.181,7.24,0.0508159442560561,0.0025822601906346
55.962,0.569,22.76,0.303389118419427,0.0920449571753171
55.981,0.259,10.36,0.0727779804536824,0.00529663443891658
55.999,0.466,18.64,0.188799134909629,0.0356451133426244
55.999,0.44,17.6,0.167494287602644,0.0280543363795171
56.017,0.401,16.04,0.139958732257262,0.0195884467350599
56.035,0.608,24.32,0.363078054770101,0.131825673855641
56.035,0.311,12.44,0.0924698173938222,0.00855066712884683
56.054,0.582,23.28,0.322106879128343,0.103752841581801
56.073,0.194,7.76,0.0539510622515128,0.00291071711806661
56.073,0.569,22.76,0.303389118419427,0.0920449571753171
56.092,0.66,26.4,0.461317574560379,0.212813904598271
56.11,0.518,20.72,0.239883291901949,0.0575439937337157
56.11,0.647,25.88,0.434510224171572,0.188799134909629
56.127,0.699,27.96,0.552077439280757,0.304789498962798
56.145,0.634,25.36,0.409260659730011,0.167494287602644
56.145,0.699,27.96,0.552077439280757,0.304789498962798
56.163,0.725,29,0.622300285169159,0.387257644921617
56.182,0.686,27.44,0.519995996533516,0.270395836410885
56.182,0.712,28.48,0.586138164514029,0.343557947899875
56.2,0.712,28.48,0.586138164514029,0.343557947899875
56.2,0.712,28.48,0.586138164514029,0.343557947899875
56.217,0.725,29,0.622300285169159,0.387257644921617
56.235,0.686,27.44,0.519995996533516,0.270395836410885
56.235,0.712,28.48,0.586138164514029,0.343557947899875
56.253,0.699,27.96,0.552077439280757,0.304789498962798
56.271,0.621,24.84,0.385478357665772,0.148593564228701
56.271,0.699,27.96,0.552077439280757,0.304789498962798
56.29,0.647,25.88,0.434510224171572,0.188799134909629
56.307,0.518,20.72,0.239883291901949,0.0575439937337157
56.307,0.66,26.4,0.461317574560379,0.212813904598271
56.326,0.544,21.76,0.270395836410884,0.0731139083483418
56.344,0.207,8.28,0.057279603098583,0.00328095293113119
56.344,0.569,22.76,0.303389118419427,0.0920449571753171
56.362,0.298,11.92,0.0870963589956081,0.00758577575029184
56.38,0.44,17.6,0.167494287602644,0.0280543363795171
56.38,0.388,15.52,0.131825673855641,0.0173780082874938
56.399,0.362,14.48,0.116949939101987,0.0136772882559585
56.417,0.595,23.8,0.341979442513709,0.116949939101987
56.418,0.285,11.4,0.0820351544329818,0.00672976656284318
56.435,0.569,22.76,0.303389118419427,0.0920449571753171
56.452,0.181,7.24,0.0508159442560561,0.0025822601906346
56.452,0.518,20.72,0.239883291901949,0.0575439937337157
56.472,0.647,25.88,0.434510224171572,0.188799134909629
56.49,0.492,19.68,0.212813904598271,0.0452897579903621
56.49,0.634,25.36,0.409260659730011,0.167494287602644
56.509,0.686,27.44,0.519995996533516,0.270395836410885
56.509,0.621,24.84,0.385478357665772,0.148593564228701
56.527,0.686,27.44,0.519995996533516,0.270395836410885
56.546,0.725,29,0.622300285169159,0.387257644921617
56.546,0.686,27.44,0.519995996533516,0.270395836410885
56.564,0.725,29,0.622300285169159,0.387257644921617
56.581,0.712,28.48,0.586138164514029,0.343557947899875
56.581,0.712,28.48,0.586138164514029,0.343557947899875
56.599,0.712,28.48,0.586138164514029,0.343557947899875
56.617,0.686,27.44,0.519995996533516,0.270395836410885
56.617,0.712,28.48,0.586138164514029,0.343557947899875
56.635,0.699,27.96,0.552077439280757,0.304789498962798
56.652,0.647,25.88,0.434510224171572,0.188799134909629
56.653,0.699,27.96,0.552077439280757,0.304789498962798
56.67,0.66,26.4,0.461317574560379,0.212813904598271
56.688,0.531,21.24,0.254683025258504,0.0648634433548238
56.688,0.673,26.92,0.489778819368446,0.239883291901949
56.705,0.569,22.76,0.303389118419427,0.0920449571753171
56.723,0.505,20.2,0.225943577022098,0.0510504999975407
56.723,0.595,23.8,0.341979442513709,0.116949939101987
56.742,0.375,15,0.124165230759241,0.0154170045294956
56.76,0.401,16.04,0.139958732257262,0.0195884467350599
56.76,0.453,18.12,0.177827941003892,0.0316227766016838
56.777,0.336,13.44,0.103752841581801,0.0107646521362983
56.797,0.582,23.28,0.322106879128343,0.103752841581801
56.797,0.207,8.28,0.057279603098583,0.00328095293113119
56.814,0.556,22.24,0.285759054337495,0.0816582371358593
56.832,0.66,26.4,0.461317574560379,0.212813904598271
56.832,0.505,20.2,0.225943577022098,0.0510504999975407
56.851,0.647,25.88,0.434510224171572,0.188799134909629
56.868,0.466,18.64,0.188799134909629,0.0356451133426244
56.868,0.634,25.36,0.409260659730011,0.167494287602644
56.886,0.699,27.96,0.552077439280757,0.304789498962798
56.905,0.608,24.32,0.363078054770101,0.131825673855641
56.905,0.686,27.44,0.519995996533516,0.270395836410885
56.923,0.712,28.48,0.586138164514029,0.343557947899875
56.942,0.673,26.92,0.489778819368446,0.239883291901949
56.942,0.712,28.48,0.586138164514029,0.343557947899875
56.959,0.712,28.48,0.586138164514029,0.343557947899875
56.977,0.712,28.48,0.586138164514029,0.343557947899875
56.977,0.725,29,0.622300285169159,0.387257644921617
56.995,0.686,27.44,0.519995996533516,0.270395836410885
57.013,0.725,29,0.622300285169159,0.387257644921617
57.013,0.699,27.96,0.552077439280757,0.304789498962798
57.031,0.647,25.88,0.434510224171572,0.188799134909629
57.049,0.699,27.96,0.552077439280757,0.304789498962798
57.049,0.66,26.4,0.461317574560379,0.212813904598271
57.067,0.544,21.76,0.270395836410884,0.0731139083483418
57.087,0.673,26.92,0.489778819368446,0.239883291901949
57.087,0.569,22.76,0.303389118419427,0.0920449571753171
57.105,0.311,12.44,0.0924698173938222,0.00855066712884683
57.105,0.608,24.32,0.363078054770101,0.131825673855641
57.122,0.401,16.04,0.139958732257262,0.0195884467350599
57.139,0.362,14.48,0.116949939101987,0.0136772882559585
57.157,0.466,18.64,0.188799134909629,0.0356451133426244
57.157,0.285,11.4,0.0820351544329818,0.00672976656284318
57.176,0.556,22.24,0.285759054337495,0.0816582371358593
57.176,0.181,7.24,0.0508159442560561,0.0025822601906346
57.194,0.531,21.24,0.254683025258504,0.0648634433548238
57.213,0.673,26.92,0.489778819368446,0.239883291901949
57.213,0.479,19.16,0.200447202736516,0.040179081084894
57.231,0.634,25.36,0.409260659730011,0.167494287602644
57.248,0.44,17.6,0.167494287602644,0.0280543363795171
57.248,0.608,24.32,0.363078054770101,0.131825673855641
57.267,0.686,27.44,0.519995996533516,0.270395836410885
57.285,0.595,23.8,0.341979442513709,0.116949939101987
57.285,0.673,26.92,0.489778819368446,0.239883291901949
57.303,0.712,28.48,0.586138164514029,0.343557947899875
57.321,0.66,26.4,0.461317574560379,0.212813904598271
57.321,0.712,28.48,0.586138164514029,0.343557947899875
57.339,0.725,29,0.622300285169159,0.387257644921617
57.358,0.686,27.44,0.519995996533516,0.270395836410885
57.358,0.725,29,0.622300285169159,0.387257644921617
57.375,0.699,27.96,0.552077439280757,0.304789498962798
57.393,0.725,29,0.622300285169159,0.387257644921617
57.393,0.712,28.48,0.586138164514029,0.343557947899875
57.411,0.66,26.4,0.461317574560379,0.212813904598271
57.428,0.712,28.48,0.586138164514029,0.343557947899875
57.428,0.673,26.92,0.489778819368446,0.239883291901949
57.447,0.556,22.24,0.285759054337495,0.0816582371358593
57.464,0.686,27.44,0.519995996533516,0.270395836410885
57.464,0.595,23.8,0.341979442513709,0.116949939101987
57.482,0.362,14.48,0.116949939101987,0.0136772882559585
57.502,0.621,24.84,0.385478357665772,0.148593564228701
57.502,0.466,18.64,0.188799134909629,0.0356451133426244
57.52,0.336,13.44,0.103752841581801,0.0107646521362983
57.539,0.492,19.68,0.212813904598271,0.0452897579903621
57.539,0.233,9.32,0.0645654229034656,0.00416869383470336
57.558,0.544,21.76,0.270395836410884,0.0731139083483418
57.558,0.181,7.24,0.0508159442560561,0.0025822601906346
57.575,0.518,20.72,0.239883291901949,0.0575439937337157
57.593,0.647,25.88,0.434510224171572,0.188799134909629
57.593,0.466,18.64,0.188799134909629,0.0356451133426244
57.612,0.621,24.84,0.385478357665772,0.148593564228701
57.63,0.414,16.56,0.148593564228701,0.022080047330189
57.63,0.608,24.32,0.363078054770101,0.131825673855641
57.65,0.673,26.92,0.489778819368446,0.239883291901949
57.667,0.582,23.28,0.322106879128343,0.103752841581801
57.667,0.673,26.92,0.489778819368446,0.239883291901949
57.685,0.712,28.48,0.586138164514029,0.343557947899875
57.704,0.66,26.4,0.461317574560379,0.212813904598271
57.704,0.699,27.96,0.552077439280757,0.304789498962798
57.721,0.712,28.48,0.586138164514029,0.343557947899875
57.739,0.712,28.48,0.586138164514029,0.343557947899875
57.739,0.725,29,0.622300285169159,0.387257644921617
57.758,0.699,27.96,0.552077439280757,0.304789498962798
57.776,0.725,29,0.622300285169159,0.387257644921617
57.776,0.699,27.96,0.552077439280757,0.304789498962798
57.794,0.66,26.4,0.461317574560379,0.212813904598271
57.811,0.712,28.48,0.586138164514029,0.343557947899875
57.811,0.673,26.92,0.489778819368446,0.239883291901949
57.829,0.595,23.8,0.341979442513709,0.116949939101987
57.846,0.686,27.44,0.519995996533516,0.270395836410885
57.846,0.608,24.32,0.363078054770101,0.131825673855641
57.865,0.414,16.56,0.148593564228701,0.022080047330189
57.882,0.621,24.84,0.385478357665772,0.148593564228701
57.882,0.479,19.16,0.200447202736516,0.040179081084894
57.901,0.246,9.84,0.0685488226452662,0.00469894108605216
57.918,0.518,20.72,0.239883291901949,0.0575439937337157
57.918,0.168,6.72,0.0478630092322639,0.00229086765276777
57.936,0.531,21.24,0.254683025258504,0.0648634433548238
57.954,0.233,9.32,0.0645654229034656,0.00416869383470336
57.954,0.492,19.68,0.212813904598271,0.0452897579903621
57.972,0.647,25.88,0.434510224171572,0.188799134909629
57.991,0.44,17.6,0.167494287602644,0.0280543363795171
57.991,0.608,24.32,0.363078054770101,0.131825673855641
58.009,0.362,14.48,0.116949939101987,0.0136772882559585
58.009,0.595,23.8,0.341979442513709,0.116949939101987
58.027,0.686,27.44,0.519995996533516,0.270395836410885
58.046,0.569,22.76,0.303389118419427,0.0920449571753171
58.046,0.673,26.92,0.489778819368446,0.239883291901949
58.065,0.712,28.48,0.586138164514029,0.343557947899875
58.082,0.647,25.88,0.434510224171572,0.188799134909629
58.082,0.699,27.96,0.552077439280757,0.304789498962798
58.1,0.725,29,0.622300285169159,0.387257644921617
58.119,0.699,27.96,0.552077439280757,0.304789498962798
58.119,0.712,28.48,0.586138164514029,0.343557947899875
58.138,0.712,28.48,0.586138164514029,0.343557947899875
58.155,0.725,29,0.622300285169159,0.387257644921617
58.156,0.712,28.48,0.586138164514029,0.343557947899875
58.174,0.673,26.92,0.489778819368446,0.239883291901949
58.191,0.712,28.48,0.586138164514029,0.343557947899875
58.191,0.686,27.44,0.519995996533516,0.270395836410885
58.21,0.595,23.8,0.341979442513709,0.116949939101987
58.227,0.699,27.96,0.552077439280757,0.304789498962798
58.227,0.621,24.84,0.385478357665772,0.148593564228701
58.245,0.44,17.6,0.167494287602644,0.0280543363795171
58.262,0.647,25.88,0.434510224171572,0.188799134909629
58.262,0.479,19.16,0.200447202736516,0.040179081084894
58.279,0.207,8.28,0.057279603098583,0.00328095293113119
58.298,0.531,21.24,0.254683025258504,0.0648634433548238
58.298,0.181,7.24,0.0508159442560561,0.0025822601906346
58.316,0.518,20.72,0.239883291901949,0.0575439937337157
58.334,0.272,10.88,0.0772680585095703,0.00597035286583838
58.334,0.479,19.16,0.200447202736516,0.040179081084894
58.353,0.621,24.84,0.385478357665772,0.148593564228701
58.37,0.531,21.24,0.254683025258504,0.0648634433548238
58.37,0.608,24.32,0.363078054770101,0.131825673855641
58.388,0.311,12.44,0.0924698173938222,0.00855066712884683
58.406,0.582,23.28,0.322106879128343,0.103752841581801
58.407,0.673,26.92,0.489778819368446,0.239883291901949
58.425,0.544,21.76,0.270395836410884,0.0731139083483418
58.443,0.66,26.4,0.461317574560379,0.212813904598271
58.443,0.699,27.96,0.552077439280757,0.304789498962798
58.461,0.647,25.88,0.434510224171572,0.188799134909629
58.479,0.699,27.96,0.552077439280757,0.304789498962798
58.479,0.712,28.48,0.586138164514029,0.343557947899875
58.497,0.699,27.96,0.552077439280757,0.304789498962798
58.497,0.725,29,0.622300285169159,0.387257644921617
58.516,0.712,28.48,0.586138164514029,0.343557947899875
58.533,0.712,28.48,0.586138164514029,0.343557947899875
58.533,0.712,28.48,0.586138164514029,0.343557947899875
58.552,0.673,26.92,0.489778819368446,0.239883291901949
58.57,0.712,28.48,0.586138164514029,0.343557947899875
58.571,0.686,27.44,0.519995996533516,0.270395836410885
58.589,0.608,24.32,0.363078054770101,0.131825673855641
58.608,0.699,27.96,0.552077439280757,0.304789498962798
58.608,0.634,25.36,0.409260659730011,0.167494287602644
58.626,0.479,19.16,0.200447202736516,0.040179081084894
58.643,0.66,26.4,0.461317574560379,0.212813904598271
58.643,0.531,21.24,0.254683025258504,0.0648634433548238
58.661,0.181,7.24,0.0508159442560561,0.0025822601906346
58.679,0.556,22.24,0.285759054337495,0.0816582371358593
58.679,0.246,9.84,0.0685488226452662,0.00469894108605216
58.697,0.479,19.16,0.200447202736516,0.040179081084894
58.716,0.336,13.44,0.103752841581801,0.0107646521362983
58.716,0.427,17.08,0.157761126969935,0.0248885731828239
58.734,0.608,24.32,0.363078054770101,0.131825673855641
58.753,0.362,14.48,0.116949939101987,0.0136772882559585
58.753,0.595,23.8,0.341979442513709,0.116949939101987
58.77,0.582,23.28,0.322106879128343,0.103752841581801
58.788,0.569,22.76,0.303389118419427,0.0920449571753171
58.788,0.673,26.92,0.489778819368446,0.239883291901949
58.807,0.518,20.72,0.239883291901949,0.0575439937337157
58.807,0.634,25.36,0.409260659730011,0.167494287602644
58.824,0.712,28.48,0.586138164514029,0.343557947899875
58.843,0.634,25.36,0.409260659730011,0.167494287602644
58.843,0.699,27.96,0.552077439280757,0.304789498962798
58.861,0.712,28.48,0.586138164514029,0.343557947899875
58.879,0.699,27.96,0.552077439280757,0.304789498962798
58.879,0.712,28.48,0.586138164514029,0.343557947899875
58.898,0.712,28.48,0.586138164514029,0.343557947899875
58.915,0.712,28.48,0.586138164514029,0.343557947899875
58.915,0.712,28.48,0.586138164514029,0.343557947899875
58.933,0.686,27.44,0.519995996533516,0.270395836410885
58.95,0.712,28.48,0.586138164514029,0.343557947899875
58.95,0.699,27.96,0.552077439280757,0.304789498962798
58.969,0.621,24.84,0.385478357665772,0.148593564228701
58.986,0.699,27.96,0.552077439280757,0.304789498962798
58.986,0.647,25.88,0.434510224171572,0.188799134909629
59.005,0.492,19.68,0.212813904598271,0.0452897579903621
59.023,0.647,25.88,0.434510224171572,0.188799134909629
59.023,0.544,21.76,0.270395836410884,0.0731139083483418
59.04,0.181,7.24,0.0508159442560561,0.0025822601906346
59.058,0.556,22.24,0.285759054337495,0.0816582371358593
59.059,0.272,10.88,0.0772680585095703,0.00597035286583838
59.076,0.453,18.12,0.177827941003892,0.0316227766016838
59.094,0.582,23.28,0.322106879128343,0.103752841581801
59.094,0.401,16.04,0.139958732257262,0.0195884467350599
59.112,0.595,23.8,0.341979442513709,0.116949939101987
59.131,0.336,13.44,0.103752841581801,0.0107646521362983
59.131,0.569,22.76,0.303389118419427,0.0920449571753171
59.149,0.233,9.32,0.0645654229034656,0.00416869383470336
59.166,0.544,21.76,0.270395836410884,0.0731139083483418
59.166,0.66,26.4,0.461317574560379,0.212813904598271
59.184,0.518,20.72,0.239883291901949,0.0575439937337157
59.203,0.634,25.36,0.409260659730011,0.167494287602644
59.203,0.699,27.96,0.552077439280757,0.304789498962798
59.221,0.621,24.84,0.385478357665772,0.148593564228701
59.239,0.686,27.44,0.519995996533516,0.270395836410885
59.239,0.712,28.48,0.586138164514029,0.343557947899875
59.256,0.686,27.44,0.519995996533516,0.270395836410885
59.274,0.712,28.48,0.586138164514029,0.343557947899875
59.274,0.712,28.48,0.586138164514029,0.343557947899875
59.292,0.712,28.48,0.586138164514029,0.343557947899875
59.31,0.712,28.48,0.586138164514029,0.343557947899875
59.31,0.686,27.44,0.519995996533516,0.270395836410885
59.328,0.712,28.48,0.586138164514029,0.343557947899875
59.346,0.699,27.96,0.552077439280757,0.304789498962798
59.346,0.634,25.36,0.409260659730011,0.167494287602644
59.363,0.699,27.96,0.552077439280757,0.304789498962798
59.382,0.647,25.88,0.434510224171572,0.188799134909629
59.382,0.634,25.36,0.409260659730011,0.167494287602644
59.4,0.673,26.92,0.489778819368446,0.239883291901949
59.417,0.556,22.24,0.285759054337495,0.0816582371358593
59.417,0.246,9.84,0.0685488226452662,0.00469894108605216
59.435,0.595,23.8,0.341979442513709,0.116949939101987
59.453,0.336,13.44,0.103752841581801,0.0107646521362983
59.453,0.427,17.08,0.157761126969935,0.0248885731828239
59.472,0.427,17.08,0.157761126969935,0.0248885731828239
59.489,0.362,14.48,0.116949939101987,0.0136772882559585
59.489,0.582,23.28,0.322106879128343,0.103752841581801
59.509,0.259,10.36,0.0727779804536824,0.00529663443891658
59.527,0.556,22.24,0.285759054337495,0.0816582371358593
59.527,0.194,7.76,0.0539510622515128,0.00291071711806661
59.545,0.531,21.24,0.254683025258504,0.0648634433548238
59.545,0.647,25.88,0.434510224171572,0.188799134909629
59.563,0.492,19.68,0.212813904598271,0.0452897579903621
59.581,0.634,25.36,0.409260659730011,0.167494287602644
59.581,0.699,27.96,0.552077439280757,0.304789498962798
59.599,0.621,24.84,0.385478357665772,0.148593564228701
59.617,0.686,27.44,0.519995996533516,0.270395836410885
59.635,0.712,28.48,0.586138164514029,0.343557947899875
59.635,0.686,27.44,0.519995996533516,0.270395836410885
59.653,0.712,28.48,0.586138164514029,0.343557947899875
59.653,0.699,27.96,0.552077439280757,0.304789498962798
59.671,0.712,28.48,0.586138164514029,0.343557947899875
59.688,0.712,28.48,0.586138164514029,0.343557947899875
59.688,0.699,27.96,0.552077439280757,0.304789498962798
59.707,0.712,28.48,0.586138164514029,0.343557947899875
59.725,0.699,27.96,0.552077439280757,0.304789498962798
59.725,0.634,25.36,0.409260659730011,0.167494287602644
59.743,0.699,27.96,0.552077439280757,0.304789498962798
59.76,0.647,25.88,0.434510224171572,0.188799134909629
59.76,0.544,21.76,0.270395836410884,0.0731139083483418
59.78,0.673,26.92,0.489778819368446,0.239883291901949
59.797,0.569,22.76,0.303389118419427,0.0920449571753171
59.797,0.285,11.4,0.0820351544329818,0.00672976656284318
59.815,0.595,23.8,0.341979442513709,0.116949939101987
59.832,0.388,15.52,0.131825673855641,0.0173780082874938
59.832,0.375,15,0.124165230759241,0.0154170045294956
59.85,0.453,18.12,0.177827941003892,0.0316227766016838
59.869,0.285,11.4,0.0820351544329818,0.00672976656284318
59.869,0.569,22.76,0.303389118419427,0.0920449571753171
59.887,0.233,9.32,0.0645654229034656,0.00416869383470336
59.905,0.556,22.24,0.285759054337495,0.0816582371358593
59.905,0.66,26.4,0.461317574560379,0.212813904598271
59.922,0.505,20.2,0.225943577022098,0.0510504999975407
59.941,0.647,25.88,0.434510224171572,0.188799134909629
59.941,0.466,18.64,0.188799134909629,0.0356451133426244
59.958,0.621,24.84,0.385478357665772,0.148593564228701
59.976,0.686,27.44,0.519995996533516,0.270395836410885
59.976,0.595,23.8,0.341979442513709,0.116949939101987
59.994,0.673,26.92,0.489778819368446,0.239883291901949
60.013,0.712,28.48,0.586138164514029,0.343557947899875
60.013,0.673,26.92,0.489778819368446,0.239883291901949
60.032,0.712,28.48,0.586138164514029,0.343557947899875
60.051,0.712,28.48,0.586138164514029,0.343557947899875
60.051,0.699,27.96,0.552077439280757,0.304789498962798
60.069,0.725,29,0.622300285169159,0.387257644921617
60.087,0.699,27.96,0.552077439280757,0.304789498962798
60.087,0.725,29,0.622300285169159,0.387257644921617
60.105,0.699,27.96,0.552077439280757,0.304789498962798
60.105,0.647,25.88,0.434510224171572,0.188799134909629
60.125,0.712,28.48,0.586138164514029,0.343557947899875
60.143,0.66,26.4,0.461317574560379,0.212813904598271
60.143,0.556,22.24,0.285759054337495,0.0816582371358593
60.164,0.673,26.92,0.489778819368446,0.239883291901949
60.183,0.595,23.8,0.341979442513709,0.116949939101987
60.183,0.336,13.44,0.103752841581801,0.0107646521362983
60.202,0.621,24.84,0.385478357665772,0.148593564228701
60.202,0.401,16.04,0.139958732257262,0.0195884467350599
60.222,0.362,14.48,0.116949939101987,0.0136772882559585
60.241,0.479,19.16,0.200447202736516,0.040179081084894
60.241,0.272,10.88,0.0772680585095703,0.00597035286583838
60.261,0.556,22.24,0.285759054337495,0.0816582371358593
60.261,0.155,6.2,0.045081670454146,0.00203235701093622
60.279,0.518,20.72,0.239883291901949,0.0575439937337157
60.297,0.647,25.88,0.434510224171572,0.188799134909629
60.298,0.479,19.16,0.200447202736516,0.040179081084894
60.315,0.634,25.36,0.409260659730011,0.167494287602644
60.334,0.401,16.04,0.139958732257262,0.0195884467350599
60.334,0.608,24.32,0.363078054770101,0.131825673855641
60.351,0.686,27.44,0.519995996533516,0.270395836410885
60.372,0.582,23.28,0.322106879128343,0.103752841581801
60.372,0.673,26.92,0.489778819368446,0.239883291901949
60.391,0.712,28.48,0.586138164514029,0.343557947899875
60.391,0.66,26.4,0.461317574560379,0.212813904598271
60.41,0.712,28.48,0.586138164514029,0.343557947899875
60.429,0.725,29,0.622300285169159,0.387257644921617
60.43,0.712,28.48,0.586138164514029,0.343557947899875
60.449,0.712,28.48,0.586138164514029,0.343557947899875
60.468,0.699,27.96,0.552077439280757,0.304789498962798
60.468,0.725,29,0.622300285169159,0.387257644921617
60.487,0.712,28.48,0.586138164514029,0.343557947899875
60.487,0.66,26.4,0.461317574560379,0.212813904598271
60.505,0.712,28.48,0.586138164514029,0.343557947899875
