NoReference,Constant,Random,Uniform,Optimized
1.76789540510222,0.0265071622130938,0.0219561461021585,0.016543708226539,0.016543708226539
2.06609789119852,0.0231425697968363,0.019248104665706,0.0170485333872779,0.0170485333872779
1.94151207704131,0.0308388563182326,0.0190652882276367,0.0201550085299905,0.0201550085299905
1.73876323318835,0.0253129760548787,0.0205264028653329,0.0199801942624636,0.0199801942624636
1.88250845582901,0.0213314216944352,0.0236544049378387,0.0216509379989929,0.0216509379989929
2.30356975761951,0.0223199201994542,0.0204893035511173,0.015044225350127,0.015044225350127
2.00388555385787,0.0269679390069331,0.0253218692386538,0.0193192042552208,0.0193192042552208
1.96377164798822,0.0214109423130103,0.0205639839298378,0.0186613919774791,0.0186613919774791
2.31955724187431,0.0226508413204555,0.0207327045034692,0.0184124259642513,0.0184124259642513
2.11870553572524,0.0232554310208312,0.0218372721877585,0.0178856836362017,0.0178856836362017
1.87276972521189,0.0192880536501709,0.0191260027728167,0.0191550687071992,0.0191550687071992
2.11197146372634,0.0209779150853292,0.02013821263948,0.016497507605694,0.016497507605694
1.76766623810781,0.0265380343369597,0.0222173763750797,0.01842973483558,0.01842973483558
2.22867726239083,0.0242322904672816,0.0229836186764448,0.0162839447920824,0.0162839447920824
