时间(s),电压(V)
41.650,0.595
41.650,0.738
41.669,0.634
41.687,0.246
41.687,0.660
41.705,0.401
41.705,0.518
41.723,0.505
41.740,0.453
41.760,0.686
41.760,0.349
41.777,0.660
41.777,0.181
41.795,0.621
41.812,0.738
41.812,0.569
41.830,0.725
41.848,0.789
41.866,0.686
41.866,0.802
41.884,0.802
41.884,0.776
41.902,0.802
41.919,0.802
41.919,0.789
41.937,0.802
41.954,0.776
41.972,0.802
41.972,0.789
41.990,0.725
42.007,0.776
42.007,0.738
42.025,0.621
42.043,0.751
42.043,0.660
42.061,0.324
42.078,0.686
42.078,0.440
42.096,0.582
42.114,0.518
42.114,0.427
42.133,0.660
42.151,0.285
42.151,0.647
42.168,0.738
42.186,0.699
42.186,0.725
42.203,0.556
42.221,0.712
42.221,0.776
42.241,0.699
42.241,0.751
42.258,0.789
42.276,0.751
42.294,0.789
42.295,0.776
42.313,0.776
42.313,0.789
42.331,0.764
42.348,0.789
42.348,0.764
42.366,0.725
42.384,0.776
42.401,0.725
42.401,0.621
42.418,0.738
42.438,0.647
42.438,0.388
42.455,0.660
42.472,0.479
42.473,0.401
42.490,0.621
42.509,0.285
42.509,0.621
42.525,0.155
42.544,0.595
42.544,0.725
42.562,0.544
42.579,0.686
42.580,0.492
42.597,0.673
42.614,0.738
42.614,0.647
42.632,0.725
42.650,0.764
42.650,0.712
42.668,0.764
42.686,0.751
42.686,0.751
42.703,0.751
42.720,0.738
42.720,0.751
42.739,0.751
42.756,0.686
42.756,0.738
42.774,0.686
42.792,0.595
42.792,0.699
42.811,0.621
42.829,0.388
42.829,0.634
42.848,0.453
42.865,0.298
42.865,0.505
42.883,0.220
42.902,0.647
42.902,0.181
42.919,0.518
42.938,0.634
42.938,0.466
42.956,0.621
42.956,0.401
42.972,0.595
42.991,0.673
43.010,0.595
43.010,0.647
43.028,0.686
43.028,0.634
43.046,0.673
43.064,0.686
43.064,0.660
43.082,0.673
43.101,0.660
43.101,0.673
43.118,0.673
43.137,0.608
43.137,0.647
43.156,0.621
43.174,0.531
43.174,0.621
43.191,0.531
43.209,0.336
43.209,0.634
43.226,0.388
43.244,0.220
43.245,0.427
43.263,0.233
43.281,0.440
43.281,0.194
43.301,0.401
43.320,0.531
43.320,0.324
43.339,0.518
43.339,0.259
43.359,0.492
43.379,0.556
43.379,0.440
43.397,0.544
43.397,0.582
43.418,0.531
43.438,0.569
43.438,0.595
43.457,0.569
43.457,0.595
43.476,0.569
43.493,0.582
43.493,0.582
43.512,0.569
43.529,0.582
43.529,0.544
43.548,0.466
43.566,0.556
43.566,0.479
43.584,0.311
43.602,0.505
43.602,0.362
43.619,0.220
43.637,0.401
43.637,0.194
43.655,0.375
43.674,0.194
43.674,0.324
43.691,0.479
43.708,0.272
43.710,0.466
43.727,0.207
43.744,0.440
43.745,0.518
43.763,0.401
43.781,0.518
43.781,0.569
43.800,0.492
43.820,0.569
43.820,0.582
43.839,0.544
43.839,0.582
43.859,0.556
43.878,0.582
43.878,0.569
43.898,0.531
43.898,0.569
43.917,0.544
43.936,0.479
43.936,0.556
43.955,0.505
43.973,0.349
43.973,0.518
43.992,0.401
43.992,0.155
44.011,0.440
44.030,0.194
44.030,0.362
44.050,0.259
44.070,0.311
44.070,0.492
44.090,0.272
44.090,0.479
44.108,0.220
44.128,0.453
44.128,0.556
44.148,0.414
44.148,0.544
44.168,0.595
44.186,0.518
44.186,0.582
44.205,0.608
44.224,0.582
44.224,0.608
44.244,0.608
44.244,0.608
44.265,0.608
44.282,0.582
44.282,0.621
44.301,0.582
44.320,0.518
44.320,0.608
44.339,0.544
44.339,0.414
44.357,0.556
44.375,0.453
44.375,0.168
44.393,0.479
44.411,0.233
44.411,0.362
44.430,0.479
44.447,0.298
44.447,0.505
44.464,0.246
44.482,0.479
44.482,0.181
44.500,0.453
44.519,0.569
44.519,0.427
44.538,0.556
44.556,0.608
44.556,0.544
44.574,0.608
44.591,0.647
44.591,0.608
44.610,0.647
44.627,0.647
44.627,0.634
44.645,0.647
44.664,0.621
44.664,0.660
44.682,0.634
44.701,0.569
44.701,0.634
44.719,0.595
44.719,0.453
44.740,0.608
44.759,0.492
44.759,0.207
44.779,0.518
44.779,0.285
44.797,0.375
44.815,0.362
44.815,0.298
44.832,0.518
44.851,0.427
44.851,0.505
44.869,0.453
44.887,0.466
44.887,0.582
44.904,0.427
44.923,0.582
44.923,0.647
44.941,0.569
44.960,0.647
44.960,0.673
44.979,0.634
44.997,0.660
44.997,0.673
45.015,0.660
45.032,0.673
45.032,0.647
45.051,0.673
45.071,0.660
45.071,0.595
45.088,0.660
45.088,0.608
45.106,0.505
45.123,0.634
45.124,0.531
45.141,0.285
45.160,0.556
45.160,0.349
45.178,0.324
45.197,0.414
45.197,0.246
45.215,0.518
45.233,0.155
45.233,0.492
45.251,0.608
45.269,0.440
45.269,0.582
45.287,0.388
45.306,0.569
45.306,0.647
45.324,0.544
45.344,0.634
45.344,0.673
45.364,0.621
45.364,0.673
45.381,0.673
45.400,0.660
45.400,0.686
45.418,0.647
45.436,0.673
45.436,0.660
45.453,0.608
45.472,0.673
45.472,0.634
45.489,0.518
45.508,0.634
45.508,0.544
45.526,0.311
45.543,0.582
45.543,0.388
45.562,0.298
45.580,0.453
45.580,0.233
45.598,0.505
45.617,0.181
45.617,0.492
45.635,0.608
45.653,0.453
45.653,0.595
45.672,0.401
45.672,0.569
45.690,0.647
45.708,0.544
45.708,0.634
45.726,0.686
45.745,0.621
45.745,0.660
45.764,0.673
45.782,0.673
45.783,0.686
45.801,0.660
45.819,0.686
45.819,0.673
45.838,0.621
45.838,0.673
45.856,0.634
45.874,0.556
45.874,0.647
45.892,0.569
45.909,0.375
45.910,0.595
45.928,0.440
45.946,0.246
45.946,0.492
45.964,0.142
45.982,0.492
45.982,0.220
46.001,0.466
46.018,0.608
46.018,0.414
46.036,0.595
46.055,0.324
46.055,0.556
46.074,0.647
46.091,0.531
46.091,0.647
46.111,0.686
46.128,0.621
46.128,0.686
46.146,0.686
46.164,0.673
46.165,0.686
46.181,0.673
46.200,0.686
46.200,0.686
46.217,0.634
46.237,0.686
46.237,0.647
46.254,0.556
46.254,0.660
46.275,0.621
46.293,0.414
46.293,0.608
46.311,0.466
46.329,0.207
46.329,0.505
46.349,0.181
46.369,0.479
46.369,0.246
46.387,0.518
46.387,0.595
46.404,0.388
46.423,0.569
46.423,0.298
46.441,0.544
46.459,0.647
46.459,0.518
46.477,0.634
46.496,0.686
46.496,0.621
46.513,0.686
46.531,0.699
46.531,0.660
46.551,0.699
46.569,0.686
46.569,0.699
46.588,0.699
46.588,0.673
46.607,0.699
46.624,0.673
46.624,0.595
46.643,0.686
46.660,0.621
46.660,0.453
46.678,0.634
46.697,0.505
46.697,0.207
46.715,0.544
46.733,0.207
46.733,0.479
46.750,0.324
46.768,0.414
46.769,0.608
46.786,0.336
46.804,0.582
46.804,0.246
46.824,0.569
46.841,0.660
46.841,0.531
46.861,0.660
46.880,0.699
46.880,0.634
46.900,0.699
46.901,0.712
46.920,0.686
46.940,0.712
46.940,0.712
46.960,0.712
46.960,0.712
46.983,0.673
46.983,0.712
47.004,0.725
47.024,0.621
47.024,0.699
47.052,0.634
47.052,0.505
47.074,0.647
47.074,0.544
47.094,0.207
47.094,0.569
47.112,0.298
47.112,0.453
47.133,0.388
47.153,0.388
47.153,0.608
47.173,0.324
47.173,0.595
47.193,0.207
47.211,0.556
47.211,0.673
47.230,0.518
47.250,0.660
47.250,0.725
47.268,0.634
47.269,0.712
47.289,0.738
47.309,0.712
47.309,0.712
47.328,0.725
47.328,0.712
47.348,0.712
47.370,0.686
47.371,0.712
47.392,0.699
47.392,0.621
47.415,0.712
47.415,0.634
47.438,0.518
47.438,0.660
47.464,0.544
47.464,0.569
47.486,0.582
47.486,0.324
47.507,0.401
47.507,0.388
47.528,0.349
47.547,0.569
47.547,0.259
47.568,0.544
47.568,0.194
47.590,0.518
47.590,0.634
47.609,0.466
47.628,0.608
47.628,0.673
47.646,0.595
47.665,0.673
47.665,0.699
47.683,0.660
47.702,0.699
47.702,0.712
47.721,0.699
47.721,0.712
47.740,0.712
47.758,0.738
47.758,0.725
47.777,0.673
47.795,0.738
47.795,0.699
47.814,0.582
47.833,0.712
47.833,0.608
47.852,0.324
47.852,0.634
47.873,0.414
47.891,0.414
47.891,0.479
47.910,0.298
47.910,0.595
47.929,0.246
47.947,0.531
47.947,0.647
47.966,0.479
47.984,0.621
47.984,0.427
48.004,0.595
48.021,0.673
48.021,0.582
48.040,0.673
48.059,0.712
48.059,0.660
48.077,0.712
48.077,0.725
48.096,0.712
48.114,0.725
48.114,0.699
48.133,0.725
48.151,0.712
48.151,0.647
48.169,0.712
48.188,0.660
48.188,0.556
48.207,0.673
48.227,0.582
48.227,0.349
48.244,0.621
48.244,0.427
48.263,0.349
48.280,0.466
48.280,0.272
48.298,0.556
48.316,0.194
48.316,0.518
48.335,0.647
48.354,0.479
48.354,0.621
48.373,0.427
48.393,0.608
48.393,0.673
48.412,0.582
48.412,0.686
48.430,0.712
48.448,0.673
48.448,0.712
48.466,0.738
48.485,0.712
48.485,0.725
48.504,0.712
48.522,0.725
48.522,0.725
48.539,0.673
48.557,0.712
48.557,0.686
48.575,0.569
48.595,0.673
48.595,0.595
48.613,0.388
48.613,0.608
48.630,0.453
48.649,0.285
48.649,0.518
48.666,0.207
48.685,0.531
48.685,0.220
48.702,0.518
48.721,0.647
48.721,0.466
48.738,0.634
48.757,0.401
48.757,0.608
48.776,0.699
48.794,0.595
48.794,0.673
48.812,0.725
48.829,0.673
48.829,0.738
48.848,0.725
48.866,0.712
48.866,0.725
48.884,0.712
48.902,0.725
48.904,0.712
48.921,0.673
48.938,0.712
48.938,0.673
48.956,0.595
48.975,0.686
48.975,0.621
48.992,0.479
49.011,0.634
49.011,0.479
49.030,0.233
49.031,0.531
49.048,0.246
49.067,0.518
49.067,0.233
49.084,0.492
49.102,0.634
49.102,0.440
49.121,0.608
49.139,0.362
49.139,0.595
49.157,0.673
49.175,0.556
49.175,0.660
49.192,0.712
49.210,0.647
49.210,0.712
49.229,0.725
49.248,0.699
49.248,0.725
49.266,0.712
49.286,0.725
49.286,0.712
49.305,0.673
49.305,0.725
49.326,0.686
49.345,0.595
49.345,0.699
49.365,0.621
49.365,0.453
49.384,0.647
49.404,0.505
49.404,0.220
49.422,0.544
49.441,0.207
49.441,0.505
49.460,0.531
49.460,0.466
49.477,0.621
49.497,0.388
49.497,0.608
49.516,0.298
49.534,0.569
49.535,0.673
49.554,0.544
49.554,0.660
49.574,0.699
49.593,0.647
49.593,0.712
49.612,0.725
49.630,0.699
49.630,0.725
49.649,0.699
49.649,0.725
49.667,0.712
49.685,0.673
49.685,0.712
49.703,0.686
49.721,0.608
49.722,0.699
49.738,0.634
49.756,0.479
49.756,0.647
49.775,0.531
49.792,0.168
49.793,0.556
49.811,0.259
49.828,0.466
49.828,0.349
49.846,0.440
49.865,0.608
49.865,0.336
49.883,0.582
49.901,0.246
49.901,0.544
49.920,0.660
49.937,0.531
49.937,0.660
49.955,0.712
49.973,0.634
49.973,0.699
49.992,0.712
50.011,0.686
50.011,0.712
50.030,0.712
50.030,0.712
50.048,0.725
50.067,0.686
50.067,0.725
50.087,0.686
50.104,0.621
50.104,0.699
50.123,0.647
50.141,0.505
50.141,0.660
50.159,0.544
50.176,0.155
50.176,0.556
50.195,0.285
50.213,0.453
50.213,0.375
50.231,0.388
50.247,0.595
50.249,0.285
50.266,0.569
50.283,0.233
50.283,0.544
50.302,0.660
50.320,0.518
50.320,0.647
50.337,0.699
50.355,0.621
50.356,0.699
50.374,0.712
50.391,0.686
50.391,0.712
50.413,0.725
50.413,0.712
50.431,0.712
50.448,0.686
50.448,0.712
50.465,0.686
50.482,0.634
50.482,0.699
50.500,0.647
50.518,0.531
50.518,0.660
50.536,0.556
50.555,0.246
50.555,0.595
50.572,0.647
50.589,0.427
50.589,0.414
50.608,0.349
50.626,0.595
50.626,0.220
50.644,0.556
50.662,0.259
50.662,0.531
50.680,0.647
50.697,0.466
50.697,0.634
50.716,0.699
50.734,0.608
50.734,0.686
50.751,0.725
50.769,0.686
50.769,0.712
50.788,0.725
50.806,0.712
50.806,0.712
50.823,0.699
50.841,0.712
50.841,0.699
50.858,0.647
50.875,0.712
50.875,0.660
50.893,0.544
50.910,0.673
50.928,0.569
50.928,0.272
50.947,0.595
50.947,0.375
50.965,0.388
50.983,0.453
50.983,0.479
51.001,0.569
51.017,0.194
51.036,0.544
51.036,0.660
51.053,0.505
51.071,0.647
51.071,0.466
51.089,0.608
51.106,0.686
51.106,0.608
51.123,0.686
51.141,0.712
51.141,0.673
51.159,0.699
51.176,0.712
51.176,0.712
51.194,0.712
51.211,0.699
51.211,0.712
51.230,0.712
51.247,0.647
51.247,0.712
51.264,0.673
51.282,0.569
51.282,0.673
51.300,0.582
51.318,0.336
51.318,0.608
51.336,0.427
51.354,0.349
51.354,0.492
51.372,0.220
51.391,0.556
51.391,0.142
51.409,0.518
51.428,0.647
51.428,0.479
51.446,0.634
51.466,0.414
51.466,0.608
51.485,0.686
51.485,0.582
51.505,0.686
51.524,0.712
51.524,0.660
51.544,0.712
51.544,0.712
51.563,0.712
51.583,0.725
51.583,0.699
51.605,0.725
51.605,0.712
51.627,0.660
51.627,0.725
51.647,0.673
51.668,0.569
51.668,0.686
51.687,0.608
51.687,0.401
51.706,0.621
51.730,0.453
51.730,0.298
51.751,0.492
51.751,0.207
51.771,0.544
51.771,0.181
51.793,0.492
51.812,0.647
51.812,0.453
51.833,0.621
51.833,0.388
51.854,0.595
51.854,0.686
51.874,0.569
51.894,0.673
51.894,0.699
51.914,0.660
51.915,0.712
51.934,0.712
51.952,0.699
51.952,0.725
51.970,0.699
51.987,0.712
51.987,0.712
52.005,0.673
52.022,0.712
52.022,0.673
52.042,0.595
52.060,0.686
52.060,0.608
52.078,0.427
52.095,0.634
52.095,0.479
52.112,0.233
52.130,0.531
52.131,0.207
52.148,0.518
52.166,0.259
52.166,0.479
52.183,0.634
52.202,0.414
52.202,0.621
52.219,0.336
52.237,0.595
52.237,0.673
52.255,0.556
52.273,0.660
52.273,0.712
52.291,0.647
52.308,0.699
52.308,0.725
52.326,0.712
52.343,0.725
52.343,0.699
52.361,0.712
52.378,0.712
52.378,0.673
52.395,0.712
52.414,0.686
52.414,0.595
52.434,0.686
52.451,0.621
52.451,0.479
52.468,0.647
52.487,0.505
52.487,0.466
52.505,0.544
52.523,0.220
52.523,0.505
52.541,0.311
52.558,0.440
52.558,0.621
52.576,0.388
52.595,0.595
52.595,0.544
52.613,0.569
52.632,0.673
52.632,0.544
52.651,0.647
52.651,0.699
52.669,0.647
52.687,0.699
52.687,0.725
52.705,0.686
52.725,0.725
52.725,0.712
52.744,0.725
52.761,0.712
52.761,0.673
52.779,0.712
52.798,0.686
52.798,0.608
52.814,0.686
52.834,0.647
52.834,0.466
52.852,0.647
52.870,0.518
52.870,0.194
52.887,0.556
52.905,0.259
52.905,0.479
52.924,0.336
52.924,0.414
52.942,0.608
52.960,0.336
52.960,0.582
52.978,0.272
52.999,0.556
52.999,0.647
53.018,0.518
53.036,0.647
53.036,0.699
53.054,0.634
53.054,0.699
53.073,0.712
53.091,0.699
53.091,0.712
53.110,0.712
53.128,0.712
53.128,0.725
53.146,0.673
53.164,0.725
53.164,0.699
53.181,0.621
53.198,0.699
53.198,0.634
53.218,0.518
53.235,0.647
53.235,0.556
53.255,0.259
53.272,0.569
53.272,0.285
53.290,0.440
53.307,0.388
53.307,0.375
53.325,0.595
53.344,0.608
53.344,0.569
53.362,0.246
53.379,0.544
53.379,0.660
53.398,0.492
53.417,0.634
53.417,0.699
53.435,0.621
53.454,0.699
53.454,0.712
53.472,0.686
53.472,0.712
53.491,0.699
53.508,0.712
53.508,0.712
53.527,0.686
53.546,0.725
53.546,0.699
53.564,0.634
53.584,0.699
53.584,0.647
53.602,0.518
53.620,0.673
53.620,0.556
53.637,0.233
53.655,0.595
53.655,0.349
53.674,0.414
53.691,0.427
53.692,0.324
53.710,0.582
53.727,0.259
53.727,0.556
53.745,0.285
53.763,0.531
53.763,0.647
53.780,0.492
53.798,0.634
53.798,0.699
53.816,0.608
53.833,0.686
53.833,0.712
53.852,0.673
53.868,0.712
53.868,0.712
53.886,0.699
53.904,0.712
53.904,0.699
53.922,0.725
53.940,0.699
53.940,0.647
53.957,0.699
53.975,0.660
53.975,0.531
53.993,0.673
54.011,0.569
54.011,0.298
54.029,0.608
54.049,0.388
54.049,0.388
54.067,0.466
54.067,0.285
54.085,0.569
54.104,0.194
54.104,0.544
54.122,0.660
54.140,0.505
54.140,0.647
54.158,0.453
54.177,0.621
54.177,0.686
54.194,0.595
54.211,0.686
54.211,0.712
54.230,0.673
54.248,0.725
54.248,0.712
54.266,0.712
54.284,0.725
54.284,0.699
54.301,0.725
54.319,0.699
54.319,0.647
54.336,0.712
54.354,0.660
54.354,0.634
54.371,0.673
54.389,0.582
54.389,0.375
54.408,0.608
54.426,0.414
54.426,0.336
54.443,0.479
54.462,0.220
54.462,0.608
54.479,0.181
54.497,0.518
54.497,0.647
54.515,0.466
54.532,0.621
54.532,0.414
54.550,0.608
54.567,0.686
54.567,0.582
54.585,0.673
54.602,0.712
54.620,0.660
54.620,0.712
54.639,0.712
54.657,0.699
54.657,0.725
54.675,0.699
54.675,0.712
54.695,0.712
54.715,0.660
54.715,0.712
54.735,0.673
54.735,0.582
54.756,0.686
54.778,0.595
54.778,0.388
54.799,0.621
54.799,0.453
54.817,0.272
54.835,0.505
54.835,0.207
54.853,0.544
54.853,0.181
54.871,0.569
54.889,0.634
54.889,0.453
54.907,0.621
54.926,0.388
54.926,0.595
54.947,0.686
54.967,0.569
54.967,0.660
54.988,0.712
54.988,0.660
55.007,0.699
55.026,0.725
55.026,0.699
55.046,0.712
55.046,0.712
55.065,0.725
55.085,0.699
55.085,0.660
55.104,0.712
55.104,0.686
55.122,0.582
55.140,0.673
55.140,0.621
55.158,0.440
55.175,0.634
55.175,0.518
55.193,0.207
55.211,0.531
55.212,0.194
55.229,0.518
55.246,0.259
55.246,0.466
55.265,0.621
55.283,0.388
55.283,0.608
55.300,0.324
55.319,0.582
55.319,0.673
55.338,0.544
55.356,0.660
55.356,0.699
55.376,0.634
55.395,0.699
55.396,0.725
55.414,0.699
55.414,0.725
55.433,0.712
55.451,0.712
55.451,0.712
55.473,0.660
55.473,0.712
55.493,0.686
55.510,0.608
55.510,0.699
55.528,0.634
55.546,0.466
55.546,0.647
55.564,0.505
55.581,0.155
55.581,0.544
55.600,0.207
55.617,0.492
55.617,0.285
55.635,0.466
55.653,0.621
55.653,0.375
55.672,0.595
55.689,0.285
55.689,0.569
55.707,0.673
55.726,0.544
55.726,0.647
55.743,0.699
55.762,0.647
55.763,0.699
55.781,0.725
55.799,0.699
55.799,0.725
55.818,0.712
55.835,0.725
55.835,0.712
55.854,0.673
55.854,0.712
55.873,0.686
55.890,0.621
55.890,0.699
55.907,0.634
55.926,0.492
55.926,0.660
55.944,0.531
55.962,0.181
55.962,0.569
55.981,0.259
55.999,0.466
55.999,0.440
56.017,0.401
56.035,0.608
56.035,0.311
56.054,0.582
56.073,0.194
56.073,0.569
56.092,0.660
56.110,0.518
56.110,0.647
56.127,0.699
56.145,0.634
56.145,0.699
56.163,0.725
56.182,0.686
56.182,0.712
56.200,0.712
56.200,0.712
56.217,0.725
56.235,0.686
56.235,0.712
56.253,0.699
56.271,0.621
56.271,0.699
56.290,0.647
56.307,0.518
56.307,0.660
56.326,0.544
56.344,0.207
56.344,0.569
56.362,0.298
56.380,0.440
56.380,0.388
56.399,0.362
56.417,0.595
56.418,0.285
56.435,0.569
56.452,0.181
56.452,0.518
56.472,0.647
56.490,0.492
56.490,0.634
56.509,0.686
56.509,0.621
56.527,0.686
56.546,0.725
56.546,0.686
56.564,0.725
56.581,0.712
56.581,0.712
56.599,0.712
56.617,0.686
56.617,0.712
56.635,0.699
56.652,0.647
56.653,0.699
56.670,0.660
56.688,0.531
56.688,0.673
56.705,0.569
56.723,0.505
56.723,0.595
56.742,0.375
56.760,0.401
56.760,0.453
56.777,0.336
56.797,0.582
56.797,0.207
56.814,0.556
56.832,0.660
56.832,0.505
56.851,0.647
56.868,0.466
56.868,0.634
56.886,0.699
56.905,0.608
56.905,0.686
56.923,0.712
56.942,0.673
56.942,0.712
56.959,0.712
56.977,0.712
56.977,0.725
56.995,0.686
57.013,0.725
57.013,0.699
57.031,0.647
57.049,0.699
57.049,0.660
57.067,0.544
57.087,0.673
57.087,0.569
57.105,0.311
57.105,0.608
57.122,0.401
57.139,0.362
57.157,0.466
57.157,0.285
57.176,0.556
57.176,0.181
57.194,0.531
57.213,0.673
57.213,0.479
57.231,0.634
57.248,0.440
57.248,0.608
57.267,0.686
57.285,0.595
57.285,0.673
57.303,0.712
57.321,0.660
57.321,0.712
57.339,0.725
57.358,0.686
57.358,0.725
57.375,0.699
57.393,0.725
57.393,0.712
57.411,0.660
57.428,0.712
57.428,0.673
57.447,0.556
57.464,0.686
57.464,0.595
57.482,0.362
57.502,0.621
57.502,0.466
57.520,0.336
57.539,0.492
57.539,0.233
57.558,0.544
57.558,0.181
57.575,0.518
57.593,0.647
57.593,0.466
57.612,0.621
57.630,0.414
57.630,0.608
57.650,0.673
57.667,0.582
57.667,0.673
57.685,0.712
57.704,0.660
57.704,0.699
57.721,0.712
57.739,0.712
57.739,0.725
57.758,0.699
57.776,0.725
57.776,0.699
57.794,0.660
57.811,0.712
57.811,0.673
57.829,0.595
57.846,0.686
57.846,0.608
57.865,0.414
57.882,0.621
57.882,0.479
57.901,0.246
57.918,0.518
57.918,0.168
57.936,0.531
57.954,0.233
57.954,0.492
57.972,0.647
57.991,0.440
57.991,0.608
58.009,0.362
58.009,0.595
58.027,0.686
58.046,0.569
58.046,0.673
58.065,0.712
58.082,0.647
58.082,0.699
58.100,0.725
58.119,0.699
58.119,0.712
58.138,0.712
58.155,0.725
58.156,0.712
58.174,0.673
58.191,0.712
58.191,0.686
58.210,0.595
58.227,0.699
58.227,0.621
58.245,0.440
58.262,0.647
58.262,0.479
58.279,0.207
58.298,0.531
58.298,0.181
58.316,0.518
58.334,0.272
58.334,0.479
58.353,0.621
58.370,0.531
58.370,0.608
58.388,0.311
58.406,0.582
58.407,0.673
58.425,0.544
58.443,0.660
58.443,0.699
58.461,0.647
58.479,0.699
58.479,0.712
58.497,0.699
58.497,0.725
58.516,0.712
58.533,0.712
58.533,0.712
58.552,0.673
58.570,0.712
58.571,0.686
58.589,0.608
58.608,0.699
58.608,0.634
58.626,0.479
58.643,0.660
58.643,0.531
58.661,0.181
58.679,0.556
58.679,0.246
58.697,0.479
58.716,0.336
58.716,0.427
58.734,0.608
58.753,0.362
58.753,0.595
58.770,0.582
58.788,0.569
58.788,0.673
58.807,0.518
58.807,0.634
58.824,0.712
58.843,0.634
58.843,0.699
58.861,0.712
58.879,0.699
58.879,0.712
58.898,0.712
58.915,0.712
58.915,0.712
58.933,0.686
58.950,0.712
58.950,0.699
58.969,0.621
58.986,0.699
58.986,0.647
59.005,0.492
59.023,0.647
59.023,0.544
59.040,0.181
59.058,0.556
59.059,0.272
59.076,0.453
59.094,0.582
59.094,0.401
59.112,0.595
59.131,0.336
59.131,0.569
59.149,0.233
59.166,0.544
59.166,0.660
59.184,0.518
59.203,0.634
59.203,0.699
59.221,0.621
59.239,0.686
59.239,0.712
59.256,0.686
59.274,0.712
59.274,0.712
59.292,0.712
59.310,0.712
59.310,0.686
59.328,0.712
59.346,0.699
59.346,0.634
59.363,0.699
59.382,0.647
59.382,0.634
59.400,0.673
59.417,0.556
59.417,0.246
59.435,0.595
59.453,0.336
59.453,0.427
59.472,0.427
59.489,0.362
59.489,0.582
59.509,0.259
59.527,0.556
59.527,0.194
59.545,0.531
59.545,0.647
59.563,0.492
59.581,0.634
59.581,0.699
59.599,0.621
59.617,0.686
59.635,0.712
59.635,0.686
59.653,0.712
59.653,0.699
59.671,0.712
59.688,0.712
59.688,0.699
59.707,0.712
59.725,0.699
59.725,0.634
59.743,0.699
59.760,0.647
59.760,0.544
59.780,0.673
59.797,0.569
59.797,0.285
59.815,0.595
59.832,0.388
59.832,0.375
59.850,0.453
59.869,0.285
59.869,0.569
59.887,0.233
59.905,0.556
59.905,0.660
59.922,0.505
59.941,0.647
59.941,0.466
59.958,0.621
59.976,0.686
59.976,0.595
59.994,0.673
60.013,0.712
60.013,0.673
60.032,0.712
60.051,0.712
60.051,0.699
60.069,0.725
60.087,0.699
60.087,0.725
60.105,0.699
60.105,0.647
60.125,0.712
60.143,0.660
60.143,0.556
60.164,0.673
60.183,0.595
60.183,0.336
60.202,0.621
60.202,0.401
60.222,0.362
60.241,0.479
60.241,0.272
60.261,0.556
60.261,0.155
60.279,0.518
60.297,0.647
60.298,0.479
60.315,0.634
60.334,0.401
60.334,0.608
60.351,0.686
60.372,0.582
60.372,0.673
60.391,0.712
60.391,0.660
60.410,0.712
60.429,0.725
60.430,0.712
60.449,0.712
60.468,0.699
60.468,0.725
60.487,0.712
60.487,0.660
60.505,0.712
60.526,0.673
60.527,0.582
60.544,0.686
60.562,0.595
60.562,0.401
60.580,0.621
60.598,0.466
60.598,0.285
60.616,0.518
60.634,0.220
60.634,0.531
60.652,0.168
60.670,0.505
60.670,0.634
60.688,0.453
60.706,0.621
60.706,0.388
60.725,0.595
60.725,0.686
60.742,0.569
60.761,0.673
60.761,0.712
60.779,0.660
60.798,0.712
60.798,0.725
60.816,0.699
60.833,0.725
60.833,0.699
60.851,0.725
60.869,0.712
60.869,0.660
60.887,0.712
60.905,0.673
60.905,0.582
60.923,0.686
60.942,0.621
60.942,0.414
60.959,0.621
60.977,0.466
60.977,0.233
60.995,0.531
61.012,0.155
61.012,0.621
61.030,0.233
61.048,0.479
61.048,0.634
61.067,0.414
61.085,0.608
61.085,0.336
61.103,0.582
61.121,0.673
61.122,0.621
61.141,0.660
61.158,0.712
61.158,0.660
61.175,0.712
61.193,0.725
61.193,0.686
61.212,0.725
61.229,0.712
61.229,0.712
61.247,0.712
61.264,0.673
61.266,0.712
61.283,0.686
61.301,0.608
61.301,0.686
61.321,0.634
61.322,0.466
61.340,0.647
61.357,0.518
61.357,0.181
61.375,0.556
61.393,0.220
61.393,0.505
61.410,0.298
61.429,0.453
61.429,0.621
61.447,0.388
61.465,0.595
61.465,0.272
61.482,0.569
61.499,0.673
61.499,0.544
61.518,0.660
61.536,0.699
61.536,0.647
61.555,0.712
61.573,0.712
61.574,0.699
61.591,0.738
61.609,0.712
61.609,0.725
61.628,0.725
61.645,0.686
61.645,0.712
61.663,0.686
61.682,0.621
61.682,0.699
61.700,0.621
61.717,0.479
61.717,0.647
61.735,0.518
61.753,0.142
61.753,0.556
61.771,0.233
61.788,0.466
61.788,0.362
61.807,0.401
61.824,0.608
61.824,0.324
61.843,0.608
61.862,0.233
61.862,0.556
61.880,0.660
61.880,0.518
61.898,0.634
61.917,0.699
61.917,0.621
61.935,0.699
61.953,0.725
61.953,0.699
61.970,0.725
61.987,0.712
61.987,0.712
62.005,0.699
62.024,0.686
62.024,0.712
62.042,0.699
62.060,0.634
62.060,0.699
62.079,0.660
62.096,0.518
62.096,0.660
62.114,0.556
62.133,0.194
62.133,0.582
62.151,0.298
62.170,0.453
62.170,0.388
62.187,0.375
62.205,0.595
62.205,0.272
62.222,0.569
62.240,0.181
62.240,0.544
62.258,0.673
62.276,0.518
62.276,0.660
62.294,0.725
62.313,0.647
62.313,0.725
62.330,0.751
62.348,0.712
62.348,0.751
62.366,0.751
62.385,0.738
62.385,0.751
62.403,0.725
62.421,0.751
62.421,0.725
62.440,0.660
62.457,0.738
