时间(s),电压(V)
41.632,0.673
41.650,0.531
41.650,0.686
41.669,0.569
41.687,0.194
41.687,0.595
41.705,0.298
41.723,0.492
41.723,0.414
41.740,0.453
41.760,0.647
41.760,0.362
41.777,0.608
41.795,0.246
41.795,0.582
41.812,0.699
41.830,0.544
41.830,0.686
41.848,0.738
41.866,0.673
41.866,0.725
41.884,0.751
41.902,0.712
41.902,0.751
41.919,0.725
41.937,0.738
41.937,0.738
41.954,0.712
41.972,0.738
41.972,0.712
41.990,0.647
42.007,0.738
42.007,0.660
42.025,0.531
42.043,0.673
42.043,0.569
42.061,0.298
42.078,0.595
42.078,0.324
42.096,0.582
42.114,0.427
42.114,0.388
42.133,0.608
42.151,0.298
42.151,0.582
42.168,0.220
42.186,0.556
42.186,0.647
42.203,0.505
42.221,0.634
42.221,0.699
42.241,0.608
42.258,0.686
42.258,0.712
42.276,0.673
42.295,0.712
42.295,0.699
42.313,0.699
42.331,0.686
42.331,0.673
42.348,0.699
42.366,0.673
42.366,0.621
42.384,0.686
42.401,0.634
42.401,0.505
42.418,0.634
42.438,0.544
42.438,0.246
42.455,0.556
42.472,0.336
42.473,0.349
42.490,0.608
42.509,0.259
42.509,0.531
42.525,0.168
42.544,0.492
42.544,0.595
42.562,0.453
42.580,0.582
42.580,0.401
42.597,0.569
42.614,0.621
42.614,0.531
42.632,0.621
42.650,0.634
42.650,0.595
42.668,0.634
42.686,0.634
42.686,0.647
42.703,0.634
42.720,0.595
42.720,0.621
42.739,0.595
42.756,0.544
42.756,0.595
42.774,0.556
42.792,0.440
42.792,0.556
42.811,0.466
42.829,0.246
42.829,0.479
42.848,0.298
42.865,0.246
42.865,0.349
42.883,0.220
42.902,0.634
42.902,0.272
42.919,0.375
42.938,0.505
42.938,0.336
42.956,0.479
42.972,0.272
42.972,0.440
42.991,0.505
43.010,0.608
43.010,0.492
43.028,0.518
43.046,0.466
43.046,0.505
43.064,0.505
43.082,0.505
43.082,0.505
43.101,0.492
43.118,0.492
43.118,0.492
43.137,0.414
43.156,0.479
43.156,0.440
43.174,0.349
43.174,0.453
43.191,0.349
43.209,0.194
43.226,0.518
43.226,0.233
43.245,0.233
43.262,0.285
43.263,0.259
43.281,0.298
43.281,0.181
43.301,0.259
43.320,0.388
43.320,0.233
43.339,0.362
43.359,0.207
43.359,0.453
43.379,0.427
43.379,0.336
43.397,0.427
43.418,0.479
43.418,0.414
43.438,0.492
43.438,0.479
43.457,0.466
43.476,0.492
43.476,0.466
43.493,0.492
43.511,0.479
43.512,0.569
43.529,0.505
43.548,0.453
43.548,0.388
43.566,0.466
43.566,0.401
43.584,0.233
43.602,0.556
43.619,0.272
43.619,0.246
43.637,0.336
43.655,0.246
43.655,0.324
43.674,0.155
43.674,0.311
43.691,0.453
43.710,0.272
43.710,0.505
43.727,0.207
43.745,0.427
43.745,0.518
43.763,0.401
43.781,0.518
43.781,0.556
43.800,0.505
43.820,0.556
43.820,0.569
43.839,0.556
43.859,0.569
43.859,0.569
43.878,0.569
43.878,0.569
43.898,0.531
43.917,0.569
43.917,0.556
43.936,0.466
43.936,0.556
43.955,0.492
43.973,0.324
43.973,0.518
43.992,0.401
44.011,0.168
44.011,0.427
44.030,0.181
44.050,0.388
44.050,0.233
44.070,0.362
44.070,0.518
44.090,0.298
44.108,0.505
44.108,0.233
44.128,0.479
44.128,0.569
44.148,0.453
44.168,0.569
44.168,0.608
44.186,0.544
44.186,0.595
44.205,0.621
44.224,0.621
44.224,0.634
44.244,0.621
44.265,0.634
44.265,0.634
44.282,0.595
44.282,0.634
44.301,0.608
44.320,0.531
44.320,0.621
44.339,0.556
44.357,0.414
44.357,0.582
44.375,0.453
44.393,0.181
44.393,0.492
44.411,0.246
44.430,0.401
44.430,0.388
44.447,0.362
44.464,0.544
44.464,0.298
44.482,0.518
44.500,0.220
44.500,0.492
44.519,0.595
44.519,0.466
44.538,0.582
44.556,0.647
44.556,0.569
44.574,0.634
44.591,0.673
44.591,0.634
44.610,0.673
44.627,0.673
44.627,0.660
44.645,0.673
44.664,0.647
44.664,0.660
44.682,0.647
44.701,0.582
44.701,0.660
44.719,0.595
44.740,0.440
44.740,0.608
44.759,0.505
44.759,0.220
44.779,0.531
44.797,0.272
44.797,0.414
44.815,0.349
44.832,0.349
44.832,0.556
44.851,0.414
44.869,0.531
44.869,0.233
44.887,0.518
44.904,0.621
44.904,0.466
44.923,0.608
44.940,0.660
44.941,0.595
44.960,0.660
44.960,0.686
44.979,0.647
44.997,0.686
44.997,0.686
45.015,0.686
45.032,0.686
45.032,0.673
45.051,0.686
45.071,0.660
45.071,0.608
45.088,0.686
45.106,0.621
45.106,0.505
45.123,0.634
45.141,0.531
45.141,0.259
45.160,0.556
45.178,0.336
45.178,0.375
45.197,0.401
45.215,0.285
45.215,0.569
45.233,0.194
45.251,0.518
45.251,0.634
45.269,0.479
45.269,0.621
45.287,0.427
45.306,0.595
45.306,0.660
45.324,0.582
45.344,0.660
45.344,0.699
45.364,0.647
45.381,0.686
45.381,0.686
45.400,0.686
45.418,0.699
45.418,0.673
45.436,0.699
45.436,0.673
45.453,0.608
45.472,0.686
45.472,0.634
45.489,0.518
45.508,0.660
45.508,0.556
45.526,0.285
45.543,0.582
45.543,0.375
45.562,0.349
45.580,0.440
45.580,0.272
45.598,0.544
45.617,0.181
45.617,0.518
45.635,0.634
45.653,0.479
45.653,0.621
45.672,0.427
45.690,0.595
45.690,0.673
45.708,0.569
45.726,0.647
45.726,0.699
45.745,0.647
45.745,0.699
45.764,0.686
45.783,0.686
45.783,0.699
45.801,0.686
45.819,0.699
45.819,0.686
45.838,0.621
45.856,0.686
45.856,0.647
45.874,0.544
45.892,0.660
45.892,0.569
45.909,0.336
45.928,0.582
45.928,0.427
45.946,0.285
45.964,0.479
45.964,0.207
45.982,0.531
46.000,0.220
46.001,0.505
46.018,0.634
46.036,0.440
46.036,0.608
46.055,0.375
46.055,0.582
46.074,0.673
46.091,0.556
46.091,0.647
46.111,0.699
46.128,0.647
46.128,0.699
46.146,0.699
46.164,0.699
46.165,0.699
46.181,0.686
46.200,0.712
46.200,0.699
46.217,0.634
46.237,0.699
46.237,0.660
46.254,0.569
46.275,0.673
46.275,0.595
46.293,0.388
46.311,0.608
46.311,0.453
46.329,0.246
46.348,0.492
46.349,0.155
46.369,0.505
46.369,0.246
46.387,0.479
46.404,0.621
46.404,0.414
46.423,0.595
46.441,0.349
46.441,0.569
46.459,0.660
46.477,0.544
46.477,0.647
46.496,0.699
46.496,0.634
46.513,0.699
46.531,0.712
46.531,0.673
46.551,0.699
46.569,0.699
46.569,0.699
46.588,0.712
46.607,0.673
46.607,0.712
46.624,0.686
46.643,0.582
46.643,0.686
46.660,0.621
46.678,0.479
46.678,0.634
46.697,0.492
46.714,0.233
46.715,0.531
46.733,0.155
46.750,0.505
46.750,0.285
46.768,0.453
46.786,0.621
46.786,0.388
46.804,0.595
46.824,0.298
46.824,0.582
46.841,0.673
46.841,0.544
46.861,0.660
46.880,0.712
46.880,0.660
46.900,0.699
46.901,0.725
46.920,0.699
46.940,0.725
46.940,0.712
46.960,0.725
46.960,0.712
46.983,0.686
47.004,0.712
47.004,0.686
47.024,0.608
47.024,0.686
47.052,0.621
47.052,0.492
47.074,0.647
47.074,0.505
47.094,0.207
47.094,0.569
47.112,0.259
47.133,0.479
47.133,0.336
47.153,0.414
47.153,0.621
47.173,0.362
47.193,0.595
47.193,0.246
47.211,0.569
47.211,0.673
47.230,0.531
47.250,0.647
47.250,0.712
47.268,0.634
47.289,0.712
47.289,0.725
47.309,0.686
47.309,0.725
47.328,0.712
47.348,0.712
47.348,0.699
47.371,0.686
47.371,0.712
47.392,0.686
47.392,0.608
47.415,0.699
47.415,0.634
47.438,0.492
47.438,0.647
47.464,0.531
47.464,0.349
47.486,0.569
47.486,0.272
47.507,0.440
47.528,0.375
47.528,0.401
47.547,0.569
47.547,0.311
47.568,0.556
47.568,0.233
47.590,0.518
47.609,0.634
47.609,0.479
47.628,0.621
47.628,0.673
47.646,0.595
47.665,0.660
47.665,0.699
47.683,0.660
47.702,0.686
47.702,0.699
47.721,0.699
47.740,0.699
47.740,0.673
47.758,0.712
47.758,0.686
47.778,0.621
47.795,0.699
47.795,0.647
47.814,0.518
47.833,0.647
47.833,0.544
47.852,0.272
47.873,0.569
47.873,0.336
47.891,0.388
47.891,0.388
47.910,0.324
47.929,0.544
47.929,0.246
47.947,0.492
47.966,0.595
47.966,0.440
47.984,0.582
48.004,0.401
48.004,0.556
48.021,0.634
48.021,0.544
48.040,0.634
48.059,0.673
48.059,0.621
48.077,0.660
48.096,0.660
48.096,0.673
48.114,0.673
48.132,0.647
48.133,0.673
48.151,0.634
48.169,0.582
48.169,0.660
48.188,0.595
48.188,0.492
48.207,0.621
48.227,0.518
48.227,0.259
48.244,0.544
48.263,0.336
48.263,0.336
48.280,0.401
48.298,0.272
48.298,0.505
48.316,0.168
48.335,0.479
48.335,0.595
48.354,0.453
48.354,0.582
48.373,0.388
48.393,0.556
48.393,0.634
48.412,0.556
48.430,0.621
48.430,0.660
48.448,0.608
48.466,0.660
48.466,0.660
48.485,0.660
48.485,0.660
48.504,0.647
48.522,0.673
48.522,0.647
48.539,0.634
48.557,0.647
48.557,0.608
48.575,0.505
48.595,0.621
48.595,0.531
48.613,0.298
48.630,0.556
48.630,0.362
48.649,0.285
48.666,0.427
48.666,0.207
48.685,0.492
48.702,0.155
48.702,0.466
48.721,0.595
48.738,0.427
48.738,0.582
48.757,0.375
48.776,0.556
48.776,0.634
48.794,0.531
48.812,0.621
48.812,0.660
48.829,0.608
48.848,0.660
48.848,0.660
48.866,0.647
48.884,0.673
48.884,0.647
48.902,0.660
48.904,0.647
48.921,0.595
48.938,0.647
48.938,0.608
48.956,0.505
48.975,0.621
48.975,0.544
48.992,0.427
49.011,0.569
49.011,0.401
49.030,0.220
49.048,0.479
49.048,0.168
49.067,0.479
49.084,0.181
49.084,0.440
49.102,0.582
49.121,0.401
49.121,0.569
49.139,0.336
49.156,0.544
49.157,0.621
49.175,0.518
49.192,0.621
49.192,0.660
49.210,0.608
49.229,0.647
49.229,0.660
49.248,0.647
49.248,0.673
49.266,0.647
49.286,0.660
49.286,0.647
49.305,0.608
49.326,0.660
49.326,0.621
49.345,0.531
49.345,0.634
49.365,0.556
49.384,0.362
49.384,0.582
49.404,0.427
49.404,0.233
49.422,0.466
49.441,0.246
49.441,0.466
49.460,0.427
49.477,0.414
49.477,0.569
49.497,0.375
49.516,0.556
49.516,0.298
49.535,0.531
49.535,0.621
49.554,0.505
49.573,0.608
49.574,0.660
49.593,0.621
49.593,0.647
49.612,0.673
49.630,0.647
49.630,0.660
49.649,0.647
49.667,0.660
49.667,0.660
49.685,0.621
49.703,0.660
49.703,0.634
49.722,0.544
49.738,0.621
49.738,0.556
49.756,0.414
49.775,0.582
49.775,0.440
49.792,0.155
49.811,0.479
49.811,0.194
49.828,0.427
49.846,0.259
49.846,0.401
49.865,0.569
49.883,0.336
49.883,0.544
49.901,0.272
49.920,0.518
49.920,0.621
49.937,0.492
49.955,0.608
49.955,0.647
49.973,0.595
49.973,0.647
49.992,0.673
50.011,0.634
50.011,0.673
50.030,0.660
50.048,0.660
50.048,0.660
50.067,0.634
50.087,0.660
50.087,0.634
50.104,0.544
50.104,0.634
50.123,0.569
50.141,0.414
50.141,0.595
50.159,0.466
50.176,0.155
50.176,0.492
50.195,0.207
50.213,0.414
50.213,0.298
50.231,0.375
50.249,0.556
50.249,0.285
50.266,0.531
50.283,0.233
50.283,0.505
50.302,0.608
50.320,0.479
50.320,0.595
50.337,0.647
50.355,0.582
50.356,0.634
50.374,0.647
50.391,0.634
50.391,0.660
50.413,0.647
50.431,0.660
50.431,0.660
50.448,0.634
50.465,0.660
50.465,0.634
50.482,0.569
50.500,0.647
50.500,0.595
50.518,0.453
50.536,0.595
50.536,0.492
50.555,0.181
50.572,0.518
50.572,0.336
50.589,0.388
50.608,0.336
50.608,0.324
50.626,0.544
50.644,0.233
50.644,0.518
50.662,0.207
50.680,0.479
50.680,0.595
50.697,0.440
50.716,0.582
50.716,0.647
50.734,0.556
50.751,0.634
50.751,0.660
50.769,0.621
50.788,0.660
50.788,0.647
50.806,0.647
50.823,0.660
50.823,0.621
50.841,0.660
50.858,0.647
50.858,0.569
50.875,0.647
50.893,0.595
50.893,0.466
50.910,0.595
50.928,0.492
50.928,0.194
50.947,0.531
50.965,0.285
50.965,0.349
50.983,0.362
51.000,0.466
51.001,0.531
51.017,0.207
51.036,0.492
51.036,0.194
51.053,0.453
51.071,0.582
51.071,0.427
51.089,0.582
51.106,0.647
51.106,0.556
51.123,0.634
51.141,0.660
51.141,0.621
51.159,0.660
51.176,0.660
51.176,0.647
51.194,0.660
51.211,0.634
51.230,0.660
51.230,0.634
51.247,0.595
51.264,0.647
51.264,0.595
51.282,0.492
51.300,0.608
51.300,0.518
51.318,0.246
51.336,0.544
51.336,0.336
51.354,0.324
51.372,0.401
51.372,0.246
51.391,0.505
51.391,0.168
51.409,0.492
51.428,0.595
51.428,0.440
51.446,0.582
51.466,0.388
51.466,0.556
51.485,0.634
51.504,0.544
51.505,0.634
51.524,0.660
51.524,0.608
51.544,0.660
51.563,0.660
51.563,0.660
51.583,0.660
51.583,0.634
51.605,0.673
51.605,0.647
51.627,0.608
51.647,0.647
51.647,0.608
51.668,0.505
51.668,0.621
51.687,0.531
51.706,0.298
51.706,0.556
51.730,0.388
51.730,0.285
51.751,0.414
51.751,0.220
51.771,0.492
51.793,0.168
51.793,0.453
51.812,0.595
51.812,0.427
51.833,0.569
51.833,0.375
51.854,0.544
51.874,0.621
51.874,0.518
51.894,0.621
51.894,0.647
51.914,0.621
51.915,0.647
51.934,0.673
51.952,0.647
51.952,0.660
51.970,0.647
51.987,0.660
51.987,0.660
52.005,0.608
52.022,0.660
52.022,0.608
52.042,0.505
52.060,0.634
52.060,0.544
52.078,0.324
52.095,0.569
52.095,0.401
52.112,0.246
52.130,0.440
52.131,0.168
52.148,0.479
52.166,0.233
52.166,0.440
52.183,0.595
52.202,0.388
52.202,0.556
52.219,0.298
52.237,0.556
52.237,0.621
52.255,0.518
52.273,0.608
52.273,0.647
52.291,0.608
52.308,0.634
52.308,0.660
52.326,0.647
52.343,0.673
52.361,0.647
52.361,0.660
52.378,0.647
52.395,0.608
52.395,0.660
52.414,0.621
52.434,0.531
52.434,0.634
52.451,0.544
52.451,0.388
52.468,0.582
52.487,0.440
52.487,0.440
52.505,0.466
52.523,0.194
52.523,0.453
52.541,0.246
52.558,0.414
52.558,0.556
52.576,0.349
52.595,0.556
52.595,0.388
52.613,0.518
52.632,0.621
52.632,0.492
52.651,0.595
52.668,0.647
52.669,0.595
52.687,0.647
52.705,0.660
52.705,0.647
52.725,0.673
52.725,0.647
52.744,0.660
52.761,0.660
52.761,0.621
52.779,0.673
52.798,0.621
52.798,0.544
52.814,0.634
52.834,0.569
52.834,0.388
52.852,0.582
52.870,0.440
52.870,0.220
52.887,0.479
52.905,0.311
52.905,0.440
52.924,0.233
52.942,0.388
52.942,0.556
52.960,0.324
52.978,0.544
52.978,0.259
52.999,0.505
52.999,0.608
53.018,0.492
53.036,0.608
53.036,0.634
53.054,0.595
53.073,0.647
53.073,0.673
53.091,0.634
53.110,0.660
53.110,0.647
53.128,0.647
53.146,0.660
53.146,0.634
53.164,0.660
53.181,0.634
53.181,0.556
53.198,0.634
53.218,0.595
53.218,0.440
53.235,0.595
53.255,0.479
53.255,0.194
53.272,0.518
53.272,0.220
53.290,0.414
53.307,0.298
53.325,0.362
53.325,0.556
53.344,0.336
53.344,0.531
53.362,0.246
53.379,0.492
53.379,0.608
53.398,0.466
53.417,0.595
53.417,0.647
53.435,0.569
53.454,0.647
53.454,0.673
53.472,0.634
53.491,0.660
53.491,0.660
53.508,0.660
53.527,0.660
53.527,0.621
53.546,0.660
53.564,0.634
53.564,0.556
53.584,0.647
53.584,0.569
53.602,0.440
53.620,0.595
53.620,0.479
53.637,0.207
53.655,0.518
53.655,0.259
53.674,0.388
53.692,0.336
53.692,0.324
53.710,0.544
53.727,0.259
53.727,0.505
53.745,0.336
53.763,0.479
53.763,0.595
53.780,0.440
53.798,0.569
53.798,0.647
53.816,0.569
53.833,0.634
53.833,0.660
53.852,0.621
53.868,0.660
53.868,0.660
53.886,0.647
53.904,0.660
53.904,0.634
53.922,0.660
53.940,0.647
53.940,0.582
53.957,0.647
53.975,0.595
53.975,0.466
53.993,0.608
54.011,0.505
54.011,0.194
54.029,0.531
54.049,0.311
54.049,0.362
54.067,0.375
54.085,0.285
54.085,0.518
54.104,0.220
54.121,0.492
54.122,0.608
54.140,0.466
54.158,0.595
54.158,0.427
54.177,0.569
54.194,0.634
54.194,0.556
54.211,0.621
54.230,0.647
54.230,0.621
54.248,0.660
54.266,0.660
54.266,0.647
54.284,0.647
54.301,0.634
54.301,0.673
54.319,0.647
54.336,0.582
54.336,0.634
54.354,0.595
54.371,0.544
54.371,0.608
54.389,0.518
54.408,0.272
54.408,0.544
54.426,0.336
54.443,0.324
54.443,0.401
54.462,0.259
54.479,0.582
54.479,0.207
54.497,0.466
54.515,0.595
54.515,0.427
54.532,0.569
54.549,0.388
54.550,0.556
54.567,0.634
54.585,0.544
54.585,0.621
54.602,0.660
54.620,0.608
54.620,0.660
54.639,0.660
54.657,0.647
54.657,0.660
54.675,0.634
54.695,0.673
54.695,0.634
54.715,0.595
54.715,0.660
54.735,0.608
54.756,0.505
54.756,0.621
54.778,0.531
54.778,0.298
54.799,0.556
54.799,0.375
54.817,0.272
54.835,0.440
54.835,0.220
54.853,0.505
54.871,0.168
54.871,0.621
54.889,0.595
54.907,0.414
54.907,0.569
54.926,0.362
54.947,0.556
54.947,0.621
54.967,0.531
54.967,0.634
54.988,0.660
54.988,0.608
55.007,0.647
55.026,0.660
55.026,0.660
55.046,0.660
55.065,0.647
55.065,0.660
55.085,0.660
55.085,0.608
55.104,0.660
55.122,0.608
55.122,0.531
55.140,0.621
55.158,0.556
55.158,0.336
55.175,0.556
55.193,0.505
55.193,0.220
55.211,0.453
55.229,0.194
55.229,0.466
55.246,0.168
55.265,0.427
55.265,0.582
55.283,0.388
55.300,0.569
55.300,0.311
55.319,0.544
55.338,0.608
55.338,0.505
55.356,0.608
55.356,0.660
55.376,0.595
55.396,0.660
55.396,0.673
55.414,0.647
55.433,0.660
55.433,0.660
55.451,0.660
55.473,0.647
55.473,0.608
55.493,0.660
55.493,0.634
55.510,0.531
55.528,0.621
55.528,0.556
55.546,0.375
55.564,0.582
55.564,0.440
55.581,0.181
55.599,0.479
55.600,0.168
55.617,0.466
55.635,0.233
55.635,0.414
55.653,0.582
55.671,0.349
55.672,0.556
55.689,0.298
55.707,0.518
55.707,0.608
55.726,0.505
55.726,0.608
55.743,0.647
55.762,0.595
55.763,0.660
55.781,0.660
55.799,0.634
55.799,0.660
55.818,0.660
55.835,0.660
55.835,0.647
55.854,0.621
55.873,0.647
55.873,0.621
55.890,0.544
55.907,0.634
55.907,0.569
55.926,0.414
55.944,0.582
55.944,0.466
55.962,0.155
55.981,0.492
55.981,0.194
55.999,0.440
56.017,0.311
56.017,0.388
56.035,0.556
56.054,0.311
56.054,0.531
56.073,0.207
56.073,0.518
56.092,0.608
56.110,0.479
56.110,0.608
56.127,0.647
56.145,0.569
56.145,0.647
56.163,0.660
56.182,0.634
56.182,0.660
56.200,0.660
56.217,0.660
56.217,0.660
56.235,0.621
56.253,0.660
56.253,0.634
56.271,0.518
56.290,0.634
56.290,0.582
56.307,0.440
56.326,0.608
56.326,0.479
56.344,0.181
56.362,0.492
56.362,0.220
56.380,0.414
56.399,0.285
56.399,0.362
56.418,0.544
56.418,0.285
56.435,0.518
56.452,0.194
56.452,0.492
56.472,0.608
56.490,0.453
56.490,0.582
56.509,0.647
56.527,0.556
56.527,0.634
56.546,0.660
56.564,0.621
56.564,0.660
56.581,0.647
56.599,0.660
56.599,0.660
56.617,0.634
56.635,0.660
56.635,0.634
56.652,0.582
56.670,0.647
56.670,0.582
56.688,0.453
56.705,0.595
56.705,0.479
56.723,0.479
56.741,0.531
56.742,0.285
56.760,0.375
56.777,0.362
56.777,0.311
56.797,0.544
56.814,0.220
56.814,0.505
56.832,0.181
56.851,0.479
56.851,0.595
56.868,0.427
56.886,0.582
56.886,0.647
56.905,0.556
56.905,0.634
56.923,0.660
56.942,0.621
56.942,0.660
56.959,0.647
56.977,0.660
56.977,0.660
56.995,0.634
57.013,0.660
57.013,0.647
57.031,0.582
57.049,0.647
57.049,0.595
57.067,0.466
57.087,0.608
57.087,0.505
57.105,0.246
57.122,0.531
57.122,0.311
57.139,0.349
57.157,0.388
57.157,0.285
57.176,0.518
57.194,0.207
57.194,0.492
57.213,0.608
57.230,0.453
57.231,0.582
57.248,0.414
57.267,0.556
57.267,0.634
57.285,0.544
57.303,0.621
57.303,0.660
57.321,0.621
57.339,0.660
57.339,0.673
57.358,0.660
57.358,0.673
57.375,0.634
57.393,0.660
57.393,0.647
57.411,0.595
57.428,0.647
57.428,0.595
57.447,0.492
57.464,0.621
57.482,0.518
57.482,0.285
57.502,0.544
57.502,0.453
57.520,0.324
57.539,0.401
57.539,0.259
57.558,0.505
57.575,0.168
57.575,0.466
57.593,0.595
57.612,0.440
57.612,0.582
57.630,0.375
57.650,0.556
57.650,0.634
57.667,0.544
57.667,0.621
57.685,0.660
57.704,0.621
57.704,0.647
57.721,0.660
57.739,0.647
57.739,0.660
57.758,0.647
57.776,0.647
57.776,0.647
57.794,0.595
57.811,0.660
57.811,0.608
57.829,0.492
57.846,0.621
57.846,0.531
57.865,0.324
57.882,0.556
57.882,0.388
57.901,0.246
57.918,0.440
57.918,0.181
57.936,0.479
57.954,0.194
57.954,0.466
57.972,0.582
57.991,0.401
57.991,0.556
58.009,0.349
58.027,0.531
58.027,0.634
58.046,0.518
58.065,0.608
58.065,0.660
58.082,0.608
58.100,0.660
58.100,0.660
58.119,0.647
58.138,0.673
58.138,0.647
58.156,0.673
58.156,0.660
58.174,0.608
58.191,0.647
58.191,0.621
58.210,0.518
58.227,0.634
58.227,0.556
58.245,0.362
58.262,0.569
58.262,0.414
58.279,0.207
58.298,0.453
58.298,0.220
58.316,0.479
58.334,0.259
58.334,0.427
58.353,0.569
58.370,0.375
58.370,0.556
58.388,0.311
58.406,0.544
58.407,0.621
58.425,0.505
58.443,0.621
58.443,0.660
58.461,0.595
58.479,0.647
58.479,0.660
58.497,0.634
58.516,0.660
58.516,0.660
58.533,0.660
58.552,0.660
58.552,0.608
58.570,0.660
58.589,0.634
58.589,0.544
58.608,0.634
58.608,0.556
58.626,0.401
58.643,0.595
58.643,0.453
58.661,0.207
58.679,0.479
58.679,0.220
58.697,0.453
58.716,0.259
58.716,0.401
58.734,0.569
58.753,0.349
58.753,0.544
58.770,0.453
58.788,0.518
58.788,0.621
58.807,0.479
58.824,0.595
58.824,0.673
58.843,0.582
58.861,0.647
58.861,0.660
58.879,0.634
58.898,0.673
58.898,0.647
58.915,0.660
58.933,0.660
58.933,0.621
58.950,0.660
58.969,0.621
58.969,0.556
58.986,0.634
59.005,0.569
59.005,0.427
59.023,0.595
59.040,0.466
59.040,0.168
59.058,0.505
59.076,0.181
59.076,0.427
59.094,0.440
59.112,0.375
59.112,0.556
59.131,0.298
59.149,0.544
59.149,0.246
59.166,0.505
59.184,0.608
59.184,0.466
59.203,0.582
59.203,0.647
59.221,0.569
59.239,0.634
59.239,0.660
59.256,0.634
59.274,0.660
59.292,0.660
59.292,0.660
59.310,0.660
59.328,0.621
59.328,0.660
59.346,0.634
59.346,0.556
59.363,0.647
59.382,0.582
59.400,0.518
59.400,0.608
59.417,0.479
59.417,0.194
59.435,0.518
59.453,0.246
59.453,0.388
59.472,0.336
59.489,0.349
59.489,0.544
59.510,0.272
59.527,0.518
59.527,0.168
59.545,0.492
59.563,0.608
59.563,0.453
59.581,0.582
59.599,0.647
59.599,0.569
59.617,0.634
59.635,0.660
59.635,0.621
59.653,0.660
59.671,0.660
59.671,0.660
59.688,0.660
59.707,0.621
59.707,0.660
59.725,0.647
59.742,0.569
59.743,0.647
59.760,0.569
59.780,0.466
59.780,0.608
59.797,0.492
59.815,0.220
59.815,0.518
59.832,0.298
59.850,0.362
59.850,0.375
59.869,0.285
59.887,0.505
59.887,0.220
59.905,0.492
59.922,0.168
59.922,0.453
59.941,0.595
59.958,0.440
59.958,0.569
59.976,0.634
59.994,0.544
59.994,0.634
60.013,0.647
60.013,0.621
60.032,0.660
60.051,0.660
60.051,0.647
60.069,0.660
60.087,0.647
60.087,0.660
60.105,0.647
60.125,0.582
60.125,0.647
60.143,0.595
60.163,0.479
60.164,0.621
60.183,0.518
60.183,0.233
60.202,0.544
60.222,0.324
60.222,0.336
60.241,0.388
60.241,0.259
60.261,0.505
60.279,0.155
60.279,0.479
60.298,0.608
60.315,0.440
60.315,0.582
60.334,0.375
60.351,0.556
60.351,0.634
60.372,0.544
60.372,0.621
60.391,0.647
60.410,0.608
60.410,0.647
60.429,0.647
60.430,0.647
60.449,0.660
60.468,0.634
60.468,0.660
60.487,0.634
60.505,0.595
60.505,0.647
60.527,0.608
60.527,0.505
60.544,0.621
60.562,0.531
60.562,0.311
60.581,0.556
60.598,0.440
60.598,0.272
60.616,0.427
60.634,0.194
60.634,0.479
60.653,0.129
60.670,0.466
60.670,0.595
60.688,0.427
60.706,0.582
60.706,0.362
60.725,0.556
60.742,0.634
60.742,0.518
60.761,0.621
60.779,0.647
60.779,0.595
60.798,0.647
60.816,0.673
60.816,0.647
60.833,0.660
60.851,0.634
60.851,0.660
60.869,0.660
60.887,0.595
60.887,0.647
60.905,0.608
60.923,0.505
60.923,0.634
60.942,0.544
60.942,0.324
60.959,0.569
60.977,0.388
60.995,0.233
60.995,0.440
61.012,0.181
61.030,0.492
61.030,0.207
61.048,0.440
61.067,0.582
61.067,0.375
61.085,0.569
61.085,0.324
61.103,0.531
61.121,0.621
61.122,0.518
61.141,0.621
61.158,0.647
61.158,0.595
61.175,0.647
61.193,0.673
61.193,0.647
61.212,0.660
61.229,0.647
61.229,0.647
61.247,0.647
61.266,0.621
61.266,0.647
61.283,0.621
61.301,0.531
61.301,0.634
61.321,0.556
61.338,0.375
61.340,0.582
61.357,0.427
61.375,0.220
61.375,0.466
61.393,0.181
61.410,0.466
61.410,0.220
61.429,0.414
61.447,0.569
61.447,0.362
61.465,0.544
61.482,0.285
61.482,0.518
61.499,0.621
61.518,0.492
61.518,0.608
61.536,0.660
61.555,0.595
61.555,0.647
61.573,0.673
61.574,0.647
61.591,0.660
61.609,0.647
61.609,0.660
61.628,0.660
61.645,0.621
61.645,0.660
61.663,0.634
61.682,0.544
61.682,0.634
61.700,0.556
61.717,0.401
61.717,0.582
61.735,0.453
61.753,0.168
61.753,0.479
61.771,0.207
61.788,0.440
61.788,0.259
61.807,0.375
61.824,0.556
61.824,0.311
61.843,0.544
61.862,0.246
61.862,0.518
61.880,0.608
61.898,0.479
61.898,0.582
61.917,0.647
61.935,0.569
61.935,0.634
61.953,0.673
61.970,0.634
61.970,0.660
61.987,0.660
62.005,0.660
62.005,0.660
62.024,0.621
62.042,0.673
62.042,0.647
62.060,0.556
62.079,0.647
62.079,0.582
62.096,0.427
62.114,0.595
62.114,0.466
62.133,0.233
62.133,0.492
62.151,0.246
62.170,0.401
62.170,0.298
62.187,0.336
62.205,0.531
62.205,0.259
62.222,0.518
62.240,0.233
62.240,0.492
62.258,0.608
62.276,0.466
62.276,0.595
62.294,0.647
62.313,0.595
62.313,0.660
62.330,0.686
62.348,0.660
62.348,0.686
62.366,0.686
62.385,0.686
62.385,0.673
62.403,0.647
62.421,0.686
62.421,0.647
62.440,0.595
