时间(s),电压(V)
41.632,0.440
41.650,0.285
41.669,0.479
41.669,0.324
41.687,0.194
41.705,0.388
41.705,0.233
41.723,0.362
41.740,0.233
41.740,0.336
41.760,0.492
41.777,0.298
41.777,0.479
41.795,0.259
41.812,0.466
41.812,0.556
41.830,0.440
41.848,0.556
41.848,0.595
41.866,0.556
41.884,0.673
41.884,0.647
41.902,0.621
41.919,0.634
41.919,0.647
41.937,0.647
41.954,0.647
41.954,0.621
41.972,0.673
41.990,0.647
41.990,0.544
42.007,0.647
42.025,0.582
42.025,0.440
42.043,0.608
42.061,0.466
42.061,0.233
42.078,0.531
42.096,0.272
42.097,0.634
42.114,0.311
42.133,0.440
42.133,0.608
42.151,0.362
42.168,0.595
42.168,0.285
42.186,0.634
42.203,0.673
42.203,0.531
42.221,0.660
42.241,0.699
42.241,0.647
42.258,0.712
42.276,0.738
42.276,0.712
42.295,0.738
42.313,0.738
42.313,0.738
42.331,0.738
42.348,0.699
42.348,0.751
42.366,0.725
42.384,0.660
42.384,0.738
42.401,0.686
42.418,0.544
42.419,0.686
42.438,0.595
42.455,0.207
42.455,0.621
42.472,0.349
42.490,0.492
42.490,0.686
42.509,0.427
42.525,0.660
42.525,0.336
42.544,0.647
42.562,0.246
42.562,0.608
42.580,0.725
42.597,0.569
42.597,0.712
42.614,0.776
42.632,0.686
42.632,0.764
42.650,0.789
42.668,0.764
42.668,0.789
42.686,0.789
42.703,0.789
42.703,0.802
42.720,0.751
42.739,0.789
42.739,0.776
42.756,0.712
42.774,0.789
42.774,0.738
42.792,0.608
42.811,0.751
42.811,0.634
42.829,0.285
42.848,0.673
42.848,0.427
42.865,0.505
42.883,0.505
42.883,0.453
42.902,0.686
42.919,0.349
42.919,0.660
42.938,0.207
42.956,0.634
42.956,0.738
42.972,0.595
42.991,0.725
42.991,0.789
43.010,0.712
43.028,0.789
43.028,0.815
43.046,0.776
43.064,0.802
43.064,0.815
43.082,0.802
43.101,0.815
43.101,0.802
43.118,0.828
43.137,0.802
43.137,0.751
43.156,0.802
43.156,0.764
43.174,0.647
43.191,0.764
43.191,0.686
43.209,0.388
43.226,0.712
43.244,0.492
43.245,0.492
43.263,0.556
43.263,0.388
43.281,0.699
43.301,0.207
43.301,0.660
43.320,0.764
43.339,0.608
43.339,0.751
43.359,0.544
43.359,0.738
43.379,0.789
43.397,0.712
43.397,0.802
43.418,0.815
43.418,0.776
43.438,0.815
43.457,0.815
43.457,0.815
43.476,0.815
43.493,0.802
43.493,0.828
43.511,0.802
43.529,0.751
43.529,0.815
43.548,0.776
43.566,0.660
43.566,0.776
43.584,0.699
43.584,0.440
43.602,0.712
43.619,0.518
43.619,0.440
43.637,0.569
43.655,0.298
43.655,0.673
43.674,0.194
43.691,0.608
43.691,0.738
43.710,0.569
43.727,0.738
43.727,0.518
43.745,0.712
43.763,0.789
43.763,0.686
43.781,0.776
43.800,0.815
43.800,0.764
43.820,0.802
43.839,0.815
43.839,0.802
43.859,0.815
43.859,0.789
43.878,0.815
43.897,0.802
43.898,0.764
43.917,0.815
43.936,0.764
43.936,0.673
43.955,0.789
43.955,0.699
43.973,0.479
43.992,0.699
43.992,0.544
44.011,0.375
44.030,0.595
44.030,0.220
44.050,0.621
44.050,0.259
44.070,0.595
44.090,0.738
44.090,0.544
44.108,0.699
44.108,0.479
44.128,0.699
44.148,0.764
44.148,0.660
44.168,0.751
44.168,0.789
44.186,0.738
44.205,0.789
44.205,0.789
44.224,0.789
44.244,0.802
44.244,0.776
44.265,0.802
44.265,0.789
44.282,0.738
44.301,0.789
44.301,0.738
44.320,0.673
44.339,0.764
44.339,0.686
44.357,0.518
44.375,0.712
44.375,0.556
44.393,0.246
44.411,0.595
44.411,0.207
44.430,0.582
44.447,0.453
44.447,0.544
44.464,0.699
44.482,0.492
44.482,0.686
44.500,0.414
44.519,0.660
44.519,0.738
44.538,0.621
44.538,0.725
44.556,0.789
44.574,0.712
44.574,0.764
44.591,0.776
44.610,0.751
44.610,0.789
44.627,0.764
44.645,0.776
44.646,0.776
44.664,0.738
44.682,0.776
44.682,0.751
44.701,0.660
44.719,0.751
44.719,0.686
44.740,0.505
44.740,0.699
44.759,0.582
44.779,0.181
44.779,0.608
44.797,0.220
44.815,0.544
44.815,0.349
44.832,0.505
44.851,0.686
44.851,0.621
44.869,0.647
44.887,0.336
44.887,0.621
44.904,0.725
44.923,0.608
44.923,0.699
44.941,0.764
44.960,0.686
44.960,0.738
44.979,0.764
44.979,0.738
44.997,0.764
45.015,0.764
45.015,0.764
45.032,0.764
45.051,0.725
45.052,0.764
45.071,0.738
45.088,0.660
45.088,0.738
45.106,0.686
45.123,0.544
45.123,0.699
45.141,0.569
45.160,0.207
45.160,0.608
45.178,0.298
45.197,0.518
45.197,0.414
45.215,0.453
45.233,0.647
45.233,0.362
45.251,0.634
45.269,0.233
45.269,0.595
45.287,0.712
45.287,0.556
45.306,0.699
45.324,0.751
45.324,0.673
45.344,0.738
45.364,0.764
45.364,0.738
45.381,0.764
45.400,0.764
45.400,0.764
45.418,0.764
45.436,0.725
45.436,0.764
45.453,0.751
45.453,0.673
45.472,0.738
45.489,0.686
45.508,0.556
45.508,0.712
45.526,0.582
45.526,0.220
45.543,0.621
45.562,0.349
45.562,0.466
45.580,0.440
45.598,0.401
45.598,0.634
45.617,0.285
45.635,0.608
45.635,0.207
45.653,0.569
45.672,0.699
45.672,0.531
45.690,0.673
45.708,0.738
45.708,0.660
45.726,0.725
45.745,0.751
45.745,0.725
45.764,0.751
45.764,0.751
45.783,0.738
45.801,0.751
45.801,0.738
45.819,0.764
45.838,0.751
45.838,0.686
45.856,0.738
45.874,0.699
45.874,0.647
45.892,0.712
45.909,0.608
45.910,0.311
45.928,0.634
45.946,0.414
45.946,0.440
45.964,0.492
45.982,0.349
45.982,0.621
46.001,0.220
46.018,0.595
46.018,0.699
46.036,0.556
46.054,0.686
46.055,0.505
46.074,0.660
46.074,0.738
46.091,0.647
46.111,0.725
46.111,0.751
46.128,0.712
46.146,0.751
46.146,0.751
46.164,0.751
46.181,0.764
46.181,0.738
46.200,0.764
46.217,0.738
46.217,0.686
46.237,0.764
46.254,0.699
46.254,0.582
46.275,0.699
46.293,0.647
46.293,0.362
46.311,0.634
46.329,0.440
46.329,0.375
46.349,0.492
46.349,0.259
46.369,0.582
46.387,0.207
46.387,0.569
46.404,0.686
46.423,0.518
46.423,0.673
46.441,0.466
46.459,0.647
46.459,0.725
46.477,0.621
46.477,0.712
46.496,0.751
46.513,0.699
46.513,0.738
46.531,0.751
46.551,0.738
46.551,0.738
46.569,0.725
46.588,0.738
46.588,0.738
46.607,0.673
46.624,0.738
46.624,0.686
46.643,0.595
46.660,0.699
46.660,0.621
46.678,0.440
46.697,0.647
46.697,0.466
46.714,0.336
46.733,0.518
46.733,0.207
46.750,0.569
46.768,0.207
46.769,0.518
46.786,0.660
46.804,0.479
46.804,0.634
46.824,0.401
46.824,0.621
46.841,0.686
46.861,0.582
46.861,0.673
46.880,0.725
46.900,0.673
46.900,0.725
46.920,0.725
46.920,0.712
46.940,0.725
46.960,0.712
46.960,0.738
46.983,0.725
46.983,0.673
47.004,0.725
47.004,0.686
47.024,0.582
47.052,0.686
47.052,0.621
47.052,0.427
47.074,0.634
47.074,0.479
47.094,0.246
47.112,0.531
47.112,0.168
47.133,0.518
47.153,0.246
47.153,0.466
47.173,0.621
47.173,0.414
47.193,0.608
47.193,0.349
47.211,0.569
47.230,0.673
47.230,0.544
47.250,0.647
47.268,0.699
47.268,0.634
47.289,0.699
47.289,0.712
47.309,0.699
47.328,0.712
47.328,0.712
47.348,0.712
47.348,0.712
47.371,0.673
47.391,0.725
47.392,0.686
47.415,0.595
47.415,0.738
47.438,0.634
47.438,0.479
47.463,0.647
47.464,0.505
47.486,0.518
47.486,0.556
47.507,0.207
47.507,0.505
47.528,0.324
47.528,0.479
47.547,0.634
47.568,0.414
47.568,0.621
47.590,0.311
47.590,0.582
47.609,0.686
47.609,0.556
47.628,0.673
47.646,0.725
47.646,0.647
47.665,0.712
47.683,0.725
47.683,0.712
47.702,0.725
47.721,0.725
47.721,0.725
47.740,0.725
47.758,0.686
47.758,0.725
47.777,0.699
47.778,0.608
47.795,0.699
47.814,0.621
47.814,0.479
47.833,0.634
47.852,0.505
47.852,0.207
47.873,0.544
47.873,0.246
47.891,0.440
47.910,0.324
47.910,0.375
47.929,0.569
47.947,0.298
47.947,0.556
47.966,0.233
47.984,0.531
47.984,0.660
48.004,0.505
48.004,0.660
48.021,0.725
48.040,0.634
48.040,0.712
48.059,0.738
48.077,0.712
48.077,0.751
48.096,0.738
48.114,0.725
48.114,0.725
48.132,0.699
48.151,0.725
48.151,0.686
48.169,0.621
48.169,0.699
48.188,0.647
48.207,0.518
48.207,0.673
48.227,0.556
48.244,0.233
48.244,0.595
48.263,0.324
48.280,0.466
48.280,0.401
48.298,0.401
48.316,0.608
48.316,0.298
48.335,0.582
48.354,0.181
48.354,0.531
48.373,0.660
48.373,0.505
48.393,0.647
48.412,0.712
48.412,0.634
48.430,0.686
48.448,0.712
48.448,0.686
48.466,0.725
48.485,0.725
48.485,0.725
48.504,0.725
48.504,0.699
48.522,0.725
48.539,0.699
48.540,0.660
48.557,0.712
48.575,0.660
48.576,0.544
48.595,0.686
48.613,0.569
48.613,0.259
48.630,0.595
48.649,0.375
48.649,0.427
48.666,0.440
48.685,0.324
48.685,0.582
48.702,0.194
48.721,0.569
48.721,0.246
48.738,0.518
48.757,0.660
48.757,0.479
48.776,0.634
48.794,0.699
48.794,0.621
48.812,0.699
48.812,0.725
48.829,0.673
48.848,0.725
48.866,0.751
48.866,0.725
48.884,0.725
48.884,0.699
48.904,0.738
48.921,0.699
48.921,0.647
48.938,0.725
48.956,0.660
48.956,0.544
48.975,0.673
48.992,0.595
48.992,0.479
49.011,0.608
49.030,0.414
49.031,0.375
49.048,0.544
49.067,0.285
49.067,0.582
49.084,0.194
49.102,0.544
49.102,0.660
49.121,0.518
49.139,0.647
49.139,0.466
49.157,0.634
49.175,0.699
49.175,0.608
49.192,0.699
49.210,0.725
49.210,0.686
49.229,0.725
49.229,0.725
49.248,0.712
49.266,0.725
49.266,0.712
49.286,0.725
49.305,0.712
49.305,0.673
49.326,0.712
49.326,0.673
49.345,0.582
49.365,0.699
49.365,0.608
49.384,0.349
49.384,0.621
49.404,0.440
49.422,0.362
49.422,0.505
49.441,0.233
49.460,0.569
49.460,0.556
49.477,0.518
49.497,0.673
49.497,0.492
49.516,0.647
49.516,0.427
49.535,0.621
49.554,0.699
49.554,0.595
49.574,0.686
49.593,0.725
49.593,0.673
49.612,0.712
49.612,0.725
49.630,0.712
49.649,0.738
49.649,0.725
49.667,0.725
49.685,0.712
49.685,0.660
49.703,0.725
49.721,0.673
49.722,0.595
49.738,0.686
49.756,0.621
49.756,0.414
49.775,0.634
49.792,0.466
49.793,0.272
49.811,0.518
49.828,0.155
49.828,0.544
49.846,0.207
49.865,0.505
49.865,0.647
49.883,0.453
49.901,0.634
49.901,0.401
49.920,0.608
49.937,0.699
49.937,0.569
49.955,0.673
49.973,0.712
49.973,0.660
49.992,0.712
49.992,0.725
50.011,0.712
50.030,0.725
50.030,0.712
50.048,0.712
50.067,0.725
50.067,0.686
50.087,0.712
50.087,0.686
50.104,0.595
50.123,0.699
50.123,0.608
50.141,0.427
50.159,0.634
50.159,0.479
50.176,0.246
50.195,0.531
50.195,0.142
50.213,0.531
50.231,0.259
50.231,0.479
50.249,0.621
50.266,0.414
50.266,0.621
50.283,0.349
50.302,0.595
50.302,0.686
50.320,0.569
50.337,0.673
50.337,0.712
50.356,0.660
50.374,0.712
50.374,0.712
50.391,0.699
50.413,0.725
50.413,0.712
50.431,0.725
50.448,0.712
50.448,0.686
50.465,0.712
50.482,0.686
50.482,0.608
50.500,0.699
50.518,0.634
50.518,0.479
50.536,0.647
50.555,0.518
50.555,0.168
50.572,0.556
50.589,0.427
50.589,0.505
50.608,0.311
50.626,0.453
50.626,0.634
50.644,0.375
50.662,0.608
50.662,0.285
50.680,0.582
50.697,0.686
50.697,0.544
50.716,0.660
50.734,0.712
50.734,0.647
50.751,0.712
50.769,0.725
50.769,0.699
50.788,0.725
50.806,0.712
50.806,0.725
50.823,0.725
50.841,0.686
50.841,0.738
50.858,0.699
50.875,0.608
50.875,0.712
50.893,0.634
50.910,0.492
50.910,0.660
50.928,0.531
50.947,0.181
50.947,0.569
50.965,0.246
50.983,0.466
50.983,0.362
51.001,0.466
51.017,0.621
51.017,0.362
51.036,0.595
51.053,0.259
51.053,0.556
51.071,0.660
51.089,0.531
51.089,0.660
51.106,0.699
51.123,0.634
51.123,0.699
51.141,0.712
51.159,0.686
51.159,0.712
51.176,0.725
51.194,0.712
51.194,0.725
51.211,0.686
51.230,0.725
51.247,0.699
51.247,0.634
51.264,0.712
51.282,0.660
51.282,0.518
51.300,0.660
51.318,0.556
51.318,0.194
51.336,0.582
51.354,0.324
51.354,0.453
51.372,0.414
51.390,0.388
51.391,0.608
51.409,0.272
51.409,0.556
51.428,0.194
51.446,0.531
51.446,0.660
51.466,0.492
51.485,0.647
51.485,0.712
51.505,0.621
51.505,0.699
51.524,0.725
51.544,0.673
51.544,0.725
51.563,0.712
51.583,0.712
51.583,0.725
51.605,0.686
51.605,0.725
51.627,0.699
51.627,0.634
51.647,0.712
51.647,0.647
51.668,0.544
51.687,0.686
51.687,0.556
51.706,0.272
51.706,0.595
51.730,0.375
51.730,0.427
51.751,0.427
51.771,0.349
51.771,0.582
51.793,0.233
51.793,0.556
51.812,0.673
51.833,0.518
51.833,0.660
51.854,0.479
51.854,0.647
51.874,0.699
51.874,0.608
51.894,0.686
51.914,0.712
51.915,0.686
51.934,0.725
51.934,0.725
51.952,0.712
51.970,0.725
51.970,0.712
51.987,0.738
52.005,0.699
52.005,0.647
52.022,0.712
52.042,0.660
52.042,0.556
52.060,0.673
52.078,0.569
52.078,0.298
52.095,0.608
52.112,0.414
52.112,0.388
52.131,0.466
52.148,0.285
52.148,0.582
52.166,0.168
52.183,0.544
52.183,0.660
52.202,0.505
52.219,0.647
52.219,0.453
52.237,0.634
52.255,0.699
52.255,0.595
52.273,0.699
52.291,0.725
52.291,0.673
52.308,0.712
52.326,0.725
52.326,0.725
52.343,0.725
52.361,0.699
52.378,0.725
52.378,0.712
52.395,0.660
52.414,0.699
52.414,0.673
52.434,0.582
52.434,0.686
52.451,0.595
52.468,0.375
52.468,0.621
52.487,0.466
52.505,0.388
52.505,0.492
52.523,0.194
52.541,0.569
52.541,0.168
52.558,0.518
52.576,0.647
52.576,0.479
52.595,0.621
52.613,0.621
52.613,0.608
52.632,0.699
52.651,0.608
52.651,0.673
52.669,0.725
52.687,0.673
52.687,0.712
52.705,0.725
52.725,0.712
52.725,0.725
52.744,0.699
52.744,0.725
52.761,0.725
52.779,0.673
52.779,0.725
52.798,0.673
52.814,0.582
52.814,0.699
52.834,0.621
52.852,0.388
52.852,0.647
52.870,0.466
52.887,0.298
52.887,0.505
52.905,0.336
52.924,0.531
52.924,0.181
52.942,0.505
52.960,0.647
52.960,0.453
52.978,0.634
52.999,0.375
52.999,0.608
53.018,0.686
53.018,0.582
53.036,0.686
53.054,0.712
53.054,0.673
53.073,0.712
53.091,0.725
53.091,0.712
53.110,0.725
53.128,0.712
53.128,0.725
53.146,0.712
53.164,0.673
53.164,0.712
53.181,0.686
53.198,0.595
53.198,0.699
53.218,0.634
53.235,0.466
53.235,0.634
53.255,0.505
53.255,0.181
53.272,0.556
53.290,0.155
53.290,0.518
53.307,0.259
53.325,0.479
53.344,0.647
53.344,0.518
53.362,0.621
53.362,0.324
53.379,0.595
53.398,0.686
53.398,0.556
53.417,0.673
53.435,0.712
53.435,0.660
53.454,0.712
53.472,0.725
53.472,0.699
53.491,0.725
53.508,0.725
53.508,0.725
53.527,0.712
53.546,0.673
53.546,0.725
53.564,0.699
53.564,0.608
53.584,0.699
53.602,0.621
53.602,0.466
53.620,0.647
53.637,0.518
53.638,0.168
53.655,0.569
53.674,0.181
53.674,0.492
53.692,0.311
53.710,0.453
53.710,0.621
53.727,0.401
53.745,0.608
53.745,0.388
53.763,0.582
53.780,0.673
53.780,0.531
53.798,0.660
53.816,0.712
53.816,0.647
53.833,0.699
53.852,0.725
53.852,0.699
53.868,0.712
53.886,0.712
53.886,0.712
53.904,0.712
53.922,0.686
53.922,0.712
53.940,0.699
53.957,0.621
53.957,0.712
53.975,0.634
53.993,0.492
53.993,0.660
54.011,0.544
54.029,0.155
54.029,0.582
54.049,0.272
54.067,0.479
54.067,0.388
54.085,0.414
54.104,0.608
54.104,0.324
54.121,0.582
54.140,0.181
54.140,0.556
54.158,0.673
54.177,0.531
54.177,0.660
54.194,0.712
54.211,0.634
54.211,0.699
54.230,0.725
54.248,0.686
54.248,0.725
54.266,0.725
54.266,0.712
54.284,0.712
54.301,0.686
54.318,0.725
54.319,0.699
54.336,0.634
54.354,0.712
54.354,0.647
54.371,0.582
54.389,0.660
54.389,0.556
54.408,0.233
54.426,0.582
54.426,0.298
54.443,0.440
54.462,0.401
54.462,0.388
54.479,0.608
54.497,0.272
54.497,0.569
54.515,0.181
54.532,0.531
54.532,0.660
54.550,0.492
54.567,0.634
54.567,0.712
54.585,0.621
54.602,0.699
54.602,0.725
54.620,0.686
54.638,0.712
54.639,0.725
54.657,0.712
54.675,0.725
54.675,0.699
54.695,0.725
54.695,0.699
54.715,0.660
54.735,0.712
54.735,0.660
54.756,0.544
54.756,0.673
54.778,0.569
54.799,0.246
54.799,0.608
54.817,0.375
54.817,0.401
54.835,0.440
54.853,0.349
54.853,0.595
54.871,0.233
54.889,0.556
54.889,0.660
54.907,0.531
54.926,0.660
54.926,0.479
54.947,0.634
54.947,0.699
54.967,0.621
54.988,0.699
54.988,0.712
55.007,0.686
55.007,0.712
55.026,0.712
55.046,0.712
55.046,0.725
55.065,0.699
55.065,0.725
55.085,0.699
55.104,0.647
55.104,0.712
55.122,0.660
55.140,0.556
55.140,0.686
55.158,0.582
55.175,0.324
55.175,0.608
55.193,0.531
55.211,0.362
55.212,0.466
55.229,0.246
55.246,0.569
55.246,0.168
55.265,0.531
55.283,0.660
55.283,0.492
55.300,0.647
55.319,0.440
55.319,0.621
55.338,0.712
55.356,0.582
55.356,0.686
55.376,0.725
55.376,0.686
55.396,0.725
55.414,0.725
55.414,0.712
55.433,0.738
55.451,0.712
55.451,0.725
55.473,0.712
55.473,0.660
55.493,0.725
55.510,0.686
55.510,0.582
55.528,0.699
55.546,0.595
55.546,0.375
55.564,0.634
55.581,0.453
55.581,0.324
55.599,0.492
55.617,0.349
55.617,0.556
55.635,0.181
55.653,0.531
55.653,0.647
55.672,0.479
55.689,0.621
55.689,0.414
55.707,0.621
55.726,0.699
55.726,0.582
55.743,0.686
55.743,0.712
55.763,0.660
55.781,0.712
55.781,0.725
55.799,0.712
55.818,0.725
55.818,0.712
55.835,0.725
55.854,0.712
55.854,0.673
55.873,0.712
55.890,0.673
55.890,0.582
55.907,0.686
55.926,0.608
55.926,0.427
55.944,0.634
55.962,0.479
55.962,0.259
55.981,0.518
55.999,0.207
55.999,0.544
56.017,0.673
56.035,0.492
56.035,0.647
56.054,0.440
56.054,0.621
56.073,0.362
56.091,0.608
56.092,0.686
56.110,0.569
56.127,0.686
56.127,0.712
56.145,0.660
56.163,0.725
56.163,0.712
56.182,0.712
56.200,0.725
56.200,0.712
56.217,0.725
56.235,0.712
56.235,0.673
56.253,0.725
56.271,0.686
56.271,0.595
56.290,0.699
56.307,0.608
56.307,0.453
56.326,0.647
56.344,0.505
56.344,0.194
56.362,0.531
56.380,0.220
56.380,0.505
56.399,0.259
56.399,0.466
56.418,0.634
56.435,0.401
56.435,0.608
56.452,0.324
56.472,0.569
56.472,0.673
56.490,0.556
56.509,0.660
56.509,0.699
56.527,0.647
56.546,0.699
56.546,0.725
56.564,0.699
56.581,0.712
56.581,0.712
56.599,0.725
56.617,0.712
56.617,0.673
56.635,0.712
56.652,0.699
56.653,0.621
56.670,0.699
56.688,0.634
56.688,0.492
56.705,0.660
56.723,0.518
56.723,0.388
56.742,0.556
56.760,0.233
56.760,0.492
56.777,0.401
56.797,0.440
56.797,0.621
56.814,0.375
56.832,0.608
56.832,0.272
56.851,0.569
56.868,0.673
56.868,0.544
56.886,0.660
56.886,0.712
56.905,0.647
56.923,0.699
56.923,0.725
56.942,0.686
56.959,0.725
56.959,0.725
56.977,0.725
56.995,0.725
56.995,0.686
57.013,0.738
57.031,0.699
57.031,0.621
57.049,0.712
57.067,0.647
57.067,0.505
57.087,0.660
57.105,0.531
57.105,0.207
57.122,0.569
57.139,0.272
57.139,0.466
57.157,0.388
57.176,0.388
57.176,0.608
57.194,0.311
57.213,0.582
57.213,0.220
57.231,0.556
57.248,0.673
57.248,0.518
57.267,0.647
57.285,0.712
57.285,0.621
57.303,0.699
57.303,0.725
57.321,0.699
57.339,0.725
57.358,0.725
57.358,0.712
57.375,0.712
57.376,0.699
57.393,0.738
57.411,0.699
57.411,0.634
57.428,0.699
57.447,0.647
57.447,0.518
57.464,0.673
57.482,0.556
57.482,0.246
57.502,0.595
57.520,0.479
57.520,0.453
57.539,0.414
57.556,0.375
57.558,0.595
57.575,0.259
57.593,0.569
57.593,0.220
57.612,0.544
57.630,0.660
57.630,0.492
57.650,0.634
57.650,0.699
57.667,0.621
57.685,0.699
57.685,0.712
57.704,0.686
57.721,0.712
57.721,0.712
57.739,0.712
57.758,0.712
57.758,0.686
57.776,0.725
57.794,0.699
57.794,0.647
57.811,0.699
57.829,0.660
57.829,0.556
57.846,0.673
57.865,0.569
57.865,0.298
57.882,0.608
57.901,0.388
57.901,0.388
57.918,0.466
57.936,0.272
57.936,0.582
57.954,0.194
57.972,0.556
57.972,0.660
57.991,0.505
58.009,0.647
58.009,0.466
58.027,0.634
58.046,0.699
58.046,0.608
58.065,0.686
58.082,0.725
58.082,0.686
58.100,0.725
58.119,0.725
58.119,0.699
58.138,0.725
58.138,0.686
58.156,0.725
58.174,0.712
58.174,0.660
58.191,0.712
58.210,0.673
58.210,0.556
58.227,0.673
58.245,0.595
58.245,0.349
58.262,0.634
58.279,0.414
58.298,0.349
58.298,0.479
58.316,0.285
58.316,0.556
58.334,0.336
58.353,0.531
58.353,0.660
58.370,0.492
58.388,0.647
58.388,0.453
58.406,0.621
58.425,0.686
58.425,0.595
58.443,0.686
58.461,0.712
58.461,0.673
58.479,0.699
58.497,0.725
58.497,0.712
58.516,0.712
58.533,0.699
58.533,0.725
58.552,0.712
58.570,0.673
58.571,0.725
58.589,0.673
58.607,0.569
58.608,0.686
58.626,0.608
58.626,0.388
58.643,0.621
58.661,0.466
58.679,0.311
58.679,0.505
58.697,0.207
58.697,0.544
58.716,0.194
58.734,0.505
58.734,0.647
58.753,0.466
58.770,0.634
58.770,0.440
58.788,0.608
58.807,0.699
58.807,0.582
58.824,0.673
58.843,0.712
58.843,0.673
58.861,0.699
58.879,0.725
58.879,0.712
58.898,0.738
58.915,0.712
58.915,0.738
58.933,0.725
58.950,0.673
58.950,0.712
58.969,0.673
58.986,0.582
58.986,0.686
59.005,0.608
59.023,0.427
59.023,0.647
59.040,0.492
59.058,0.233
59.058,0.518
59.076,0.194
59.094,0.531
59.094,0.401
59.112,0.492
59.131,0.647
59.131,0.427
59.149,0.608
59.166,0.362
59.166,0.582
59.184,0.686
59.203,0.556
59.203,0.660
59.221,0.712
59.221,0.647
59.239,0.712
59.256,0.725
59.274,0.699
59.274,0.738
59.292,0.712
59.310,0.725
59.310,0.725
59.328,0.686
59.328,0.725
59.346,0.699
59.363,0.608
59.382,0.686
59.382,0.634
59.400,0.492
59.400,0.647
59.417,0.518
59.435,0.233
59.435,0.556
59.453,0.207
59.472,0.505
59.472,0.311
59.489,0.466
59.509,0.634
59.510,0.401
59.527,0.608
59.545,0.285
59.545,0.582
59.563,0.686
59.581,0.556
59.581,0.673
59.599,0.712
59.617,0.647
59.617,0.712
59.635,0.725
59.653,0.686
59.653,0.725
59.671,0.712
59.688,0.725
59.688,0.725
59.707,0.686
59.725,0.725
59.725,0.686
59.743,0.621
59.760,0.699
59.760,0.634
59.780,0.479
59.797,0.647
59.797,0.531
59.815,0.207
59.832,0.556
59.832,0.259
59.850,0.479
59.869,0.362
59.869,0.414
59.887,0.621
59.905,0.349
59.905,0.595
59.922,0.233
59.941,0.556
59.941,0.673
59.958,0.531
59.976,0.647
59.976,0.699
59.994,0.634
60.013,0.699
60.013,0.712
60.032,0.686
60.032,0.738
60.051,0.725
60.069,0.725
60.069,0.712
60.087,0.699
60.105,0.725
60.105,0.699
60.125,0.621
60.143,0.712
60.143,0.647
60.164,0.518
60.164,0.673
60.183,0.544
60.202,0.194
60.202,0.582
60.222,0.324
60.222,0.466
60.241,0.401
60.261,0.401
60.261,0.608
60.279,0.298
60.297,0.582
60.298,0.168
60.315,0.544
60.334,0.660
60.334,0.505
60.351,0.647
60.372,0.699
60.372,0.621
60.391,0.686
60.391,0.725
60.410,0.686
60.429,0.725
60.430,0.712
60.449,0.712
60.449,0.712
60.468,0.699
60.487,0.725
60.487,0.699
60.505,0.647
60.526,0.712
60.527,0.686
60.544,0.531
60.544,0.673
60.562,0.569
60.580,0.285
60.581,0.608
60.598,0.466
60.616,0.414
60.616,0.453
60.634,0.324
60.652,0.595
60.653,0.233
60.670,0.556
60.688,0.634
60.688,0.544
60.706,0.660
60.725,0.479
60.725,0.634
60.742,0.712
60.761,0.608
60.761,0.686
60.779,0.725
60.797,0.686
60.798,0.725
60.816,0.725
60.833,0.712
60.833,0.725
60.851,0.699
60.869,0.712
60.869,0.712
60.887,0.647
60.905,0.725
60.905,0.673
60.923,0.544
60.942,0.686
60.942,0.595
60.959,0.324
60.960,0.595
60.977,0.388
60.995,0.375
61.012,0.453
61.012,0.285
61.030,0.569
61.048,0.194
61.048,0.531
61.067,0.660
61.067,0.492
61.085,0.634
61.103,0.453
61.103,0.621
61.122,0.699
61.141,0.608
61.141,0.699
61.158,0.712
61.175,0.673
61.175,0.725
61.193,0.725
61.212,0.712
61.212,0.725
61.229,0.699
61.247,0.725
61.247,0.712
61.266,0.647
61.283,0.725
61.283,0.686
61.301,0.582
61.321,0.699
61.322,0.608
61.340,0.375
61.357,0.634
61.357,0.453
61.375,0.324
61.393,0.518
61.393,0.207
61.410,0.556
61.429,0.168
61.429,0.518
61.447,0.647
61.465,0.453
61.465,0.634
61.482,0.414
61.499,0.608
61.499,0.699
61.518,0.582
61.536,0.686
61.536,0.725
61.555,0.673
61.556,0.725
61.574,0.738
61.591,0.725
61.591,0.738
61.609,0.712
61.628,0.738
61.628,0.725
61.645,0.673
61.663,0.738
61.663,0.686
61.682,0.569
61.700,0.686
61.700,0.608
61.717,0.414
61.735,0.634
61.735,0.479
61.753,0.285
61.771,0.518
61.771,0.181
61.788,0.531
61.807,0.194
61.807,0.492
61.824,0.634
61.843,0.440
61.844,0.634
61.862,0.401
61.880,0.608
61.880,0.686
61.898,0.569
61.916,0.673
61.917,0.712
61.935,0.660
61.953,0.712
61.953,0.738
61.970,0.712
61.987,0.738
61.987,0.725
62.005,0.725
62.024,0.725
62.024,0.673
62.042,0.725
62.060,0.686
62.060,0.608
62.079,0.699
62.096,0.621
62.096,0.453
62.114,0.647
62.133,0.518
62.133,0.207
62.151,0.544
62.151,0.155
62.170,0.518
62.187,0.272
62.187,0.453
62.205,0.621
62.222,0.388
62.222,0.595
62.240,0.298
62.258,0.569
62.258,0.647
62.276,0.531
62.294,0.660
62.294,0.699
62.313,0.647
62.330,0.712
62.330,0.738
62.348,0.725
62.366,0.751
62.366,0.725
62.385,0.738
62.403,0.738
62.403,0.699
62.421,0.751
62.440,0.712
62.440,0.634
