时间(s),电压(V)
41.597,0.401
41.614,0.336
41.632,0.414
41.632,0.362
41.650,0.220
41.669,0.388
41.669,0.272
41.687,0.181
41.705,0.311
41.705,0.168
41.723,0.259
41.740,0.181
41.740,0.246
41.760,0.401
41.760,0.207
41.777,0.388
41.795,0.194
41.795,0.349
41.812,0.466
41.830,0.349
41.830,0.466
41.848,0.518
41.866,0.466
41.866,0.569
41.884,0.556
41.902,0.531
41.902,0.569
41.919,0.582
41.937,0.569
41.937,0.582
41.954,0.556
41.972,0.595
41.990,0.582
41.990,0.505
42.007,0.582
42.025,0.531
42.025,0.388
42.043,0.556
42.061,0.427
42.061,0.181
42.078,0.492
42.096,0.272
42.096,0.453
42.114,0.324
42.133,0.349
42.133,0.531
42.151,0.285
42.168,0.531
42.168,0.194
42.186,0.582
42.203,0.621
42.203,0.479
42.221,0.595
42.241,0.660
42.241,0.582
42.258,0.673
42.276,0.686
42.276,0.660
42.295,0.686
42.295,0.686
42.313,0.686
42.331,0.699
42.331,0.673
42.348,0.712
42.366,0.673
42.384,0.621
42.384,0.686
42.401,0.647
42.418,0.531
42.419,0.673
42.438,0.556
42.438,0.246
42.455,0.595
42.472,0.362
42.490,0.440
42.490,0.582
42.509,0.362
42.525,0.608
42.525,0.246
42.544,0.582
42.562,0.168
42.562,0.569
42.580,0.686
42.597,0.518
42.597,0.660
42.614,0.738
42.632,0.647
42.632,0.738
42.650,0.751
42.668,0.725
42.668,0.764
42.686,0.764
42.703,0.764
42.703,0.764
42.720,0.738
42.739,0.764
42.739,0.751
42.756,0.699
42.774,0.764
42.774,0.712
42.792,0.595
42.811,0.725
42.811,0.634
42.829,0.349
42.847,0.673
42.848,0.440
42.865,0.466
42.883,0.518
42.883,0.401
42.902,0.647
42.919,0.259
42.919,0.608
42.938,0.725
42.938,0.595
42.956,0.725
42.972,0.556
42.991,0.699
42.991,0.764
43.010,0.673
43.010,0.764
43.028,0.802
43.046,0.751
43.046,0.789
43.064,0.789
43.082,0.789
43.082,0.802
43.101,0.789
43.118,0.802
43.118,0.789
43.137,0.738
43.156,0.789
43.156,0.751
43.174,0.673
43.191,0.764
43.191,0.673
43.209,0.427
43.226,0.699
43.226,0.518
43.245,0.453
43.262,0.569
43.263,0.311
43.281,0.660
43.301,0.194
43.301,0.621
43.320,0.738
43.320,0.569
43.339,0.725
43.359,0.505
43.359,0.699
43.379,0.776
43.379,0.673
43.397,0.764
43.418,0.789
43.418,0.764
43.438,0.802
43.438,0.802
43.457,0.789
43.476,0.802
43.476,0.789
43.493,0.815
43.511,0.802
43.512,0.738
43.529,0.802
43.548,0.751
43.548,0.660
43.566,0.764
43.584,0.686
43.584,0.479
43.602,0.712
43.619,0.544
43.619,0.388
43.637,0.595
43.655,0.233
43.655,0.634
43.674,0.220
43.691,0.582
43.691,0.738
43.710,0.531
43.727,0.712
43.727,0.479
43.745,0.699
43.763,0.764
43.763,0.660
43.781,0.751
43.800,0.789
43.800,0.738
43.820,0.789
43.820,0.802
43.839,0.789
43.859,0.815
43.859,0.789
43.878,0.789
43.878,0.789
43.898,0.751
43.917,0.789
43.917,0.764
43.936,0.673
43.955,0.776
43.955,0.699
43.973,0.518
43.992,0.712
43.992,0.569
44.011,0.298
44.011,0.608
44.030,0.194
44.050,0.608
44.050,0.311
44.070,0.569
44.070,0.712
44.090,0.518
44.108,0.686
44.108,0.427
44.128,0.673
44.148,0.751
44.148,0.647
44.168,0.738
44.168,0.789
44.186,0.725
44.205,0.776
44.205,0.789
44.224,0.764
44.224,0.789
44.244,0.764
44.265,0.789
44.265,0.776
44.282,0.738
44.301,0.789
44.301,0.738
44.320,0.673
44.320,0.764
44.339,0.699
44.357,0.531
44.357,0.712
44.375,0.582
44.393,0.207
44.393,0.621
44.411,0.246
44.430,0.556
44.430,0.453
44.447,0.518
44.464,0.686
44.464,0.453
44.482,0.673
44.500,0.362
44.500,0.634
44.519,0.738
44.538,0.621
44.538,0.725
44.556,0.776
44.574,0.699
44.574,0.751
44.591,0.776
44.610,0.751
44.610,0.776
44.627,0.764
44.645,0.776
44.645,0.764
44.664,0.738
44.682,0.776
44.682,0.738
44.701,0.673
44.701,0.751
44.719,0.699
44.740,0.544
44.740,0.712
44.759,0.595
44.779,0.194
44.779,0.621
44.797,0.285
44.797,0.531
44.815,0.414
44.832,0.479
44.832,0.660
44.851,0.440
44.869,0.634
44.869,0.285
44.887,0.608
44.904,0.712
44.904,0.569
44.923,0.699
44.940,0.751
44.941,0.673
44.960,0.738
44.979,0.764
44.979,0.738
44.997,0.764
45.015,0.751
45.015,0.764
45.032,0.751
45.051,0.725
45.052,0.764
45.071,0.725
45.071,0.673
45.088,0.738
45.106,0.699
45.106,0.556
45.123,0.699
45.141,0.595
45.141,0.233
45.160,0.634
45.178,0.362
45.178,0.492
45.197,0.453
45.215,0.414
45.215,0.647
45.233,0.311
45.251,0.608
45.251,0.207
45.269,0.582
45.287,0.699
45.287,0.544
45.306,0.686
45.324,0.751
45.324,0.660
45.344,0.738
45.344,0.751
45.364,0.725
45.381,0.764
45.381,0.751
45.400,0.751
45.418,0.764
45.418,0.738
45.436,0.764
45.453,0.738
45.453,0.673
45.472,0.738
45.489,0.699
45.489,0.569
45.508,0.712
45.526,0.608
45.526,0.298
45.543,0.621
45.562,0.401
45.562,0.453
45.580,0.479
45.598,0.362
45.598,0.608
45.617,0.259
45.635,0.582
45.635,0.699
45.653,0.556
45.653,0.686
45.672,0.518
45.690,0.660
45.690,0.725
45.708,0.647
45.726,0.725
45.726,0.751
45.745,0.712
45.764,0.751
45.764,0.751
45.783,0.751
45.801,0.751
45.801,0.738
45.819,0.751
45.838,0.725
45.838,0.686
45.856,0.751
45.856,0.699
45.874,0.595
45.892,0.725
45.892,0.621
45.909,0.375
45.928,0.660
45.928,0.453
45.946,0.414
45.964,0.518
45.964,0.285
45.982,0.608
46.001,0.220
46.001,0.569
46.018,0.686
46.036,0.544
46.036,0.673
46.055,0.466
46.074,0.647
46.074,0.725
46.091,0.634
46.111,0.712
46.111,0.751
46.128,0.712
46.146,0.738
46.146,0.764
46.164,0.725
46.181,0.751
46.181,0.738
46.200,0.751
46.217,0.738
46.217,0.686
46.237,0.751
46.237,0.699
46.254,0.608
46.275,0.712
46.275,0.634
46.293,0.414
46.311,0.647
46.311,0.479
46.329,0.336
46.349,0.531
46.349,0.220
46.369,0.582
46.369,0.207
46.387,0.531
46.404,0.673
46.404,0.492
46.423,0.647
46.441,0.427
46.441,0.634
46.459,0.712
46.477,0.608
46.477,0.712
46.496,0.751
46.513,0.686
46.513,0.738
46.531,0.751
46.551,0.725
46.551,0.751
46.569,0.725
46.588,0.738
46.588,0.725
46.607,0.686
46.607,0.738
46.624,0.699
46.643,0.608
46.643,0.712
46.660,0.634
46.678,0.453
46.678,0.647
46.697,0.505
46.714,0.285
46.715,0.544
46.733,0.194
46.750,0.544
46.750,0.233
46.768,0.505
46.786,0.647
46.786,0.453
46.804,0.621
46.824,0.375
46.824,0.621
46.841,0.699
46.861,0.582
46.861,0.673
46.880,0.725
46.880,0.660
46.900,0.712
46.920,0.725
46.920,0.712
46.940,0.725
46.940,0.712
46.960,0.725
46.983,0.712
46.983,0.686
47.004,0.725
47.004,0.686
47.024,0.608
47.024,0.699
47.052,0.647
47.052,0.453
47.074,0.647
47.074,0.505
47.094,0.194
47.112,0.544
47.112,0.207
47.133,0.505
47.133,0.311
47.153,0.440
47.173,0.608
47.173,0.401
47.193,0.582
47.193,0.311
47.211,0.569
47.230,0.660
47.230,0.544
47.250,0.647
47.250,0.699
47.268,0.634
47.289,0.699
47.289,0.712
47.309,0.686
47.309,0.712
47.328,0.712
47.348,0.725
47.348,0.712
47.371,0.686
47.371,0.725
47.392,0.686
47.392,0.621
47.415,0.699
47.438,0.647
47.438,0.492
47.463,0.660
47.464,0.531
47.464,0.518
47.486,0.556
47.507,0.246
47.507,0.492
47.528,0.375
47.528,0.453
47.547,0.634
47.547,0.375
47.568,0.595
47.590,0.259
47.590,0.569
47.609,0.673
47.609,0.544
47.628,0.660
47.646,0.712
47.646,0.634
47.665,0.686
47.683,0.725
47.683,0.686
47.702,0.712
47.702,0.699
47.721,0.699
47.740,0.699
47.740,0.673
47.758,0.699
47.777,0.673
47.778,0.595
47.795,0.673
47.814,0.608
47.814,0.466
47.833,0.608
47.833,0.492
47.852,0.207
47.873,0.505
47.873,0.259
47.891,0.362
47.910,0.324
47.910,0.311
47.929,0.531
47.929,0.233
47.947,0.518
47.966,0.181
47.966,0.505
47.984,0.621
48.004,0.479
48.004,0.621
48.021,0.686
48.040,0.621
48.040,0.699
48.059,0.725
48.059,0.686
48.077,0.725
48.096,0.712
48.096,0.712
48.114,0.725
48.132,0.673
48.133,0.699
48.151,0.673
48.169,0.608
48.169,0.686
48.188,0.621
48.207,0.505
48.207,0.660
48.227,0.544
48.227,0.259
48.244,0.595
48.263,0.362
48.263,0.427
48.280,0.414
48.298,0.349
48.298,0.569
48.316,0.246
48.335,0.544
48.335,0.647
48.354,0.505
48.373,0.621
48.373,0.466
48.393,0.608
48.393,0.673
48.412,0.595
48.430,0.673
48.430,0.699
48.448,0.673
48.466,0.699
48.466,0.712
48.485,0.712
48.504,0.712
48.504,0.686
48.522,0.712
48.539,0.699
48.540,0.621
48.557,0.699
48.575,0.647
48.576,0.544
48.595,0.660
48.595,0.569
48.613,0.298
48.630,0.582
48.630,0.388
48.649,0.375
48.666,0.453
48.666,0.272
48.685,0.544
48.702,0.155
48.702,0.531
48.721,0.634
48.738,0.492
48.738,0.621
48.757,0.440
48.776,0.608
48.776,0.673
48.794,0.582
48.812,0.673
48.812,0.699
48.829,0.647
48.848,0.686
48.848,0.699
48.866,0.699
48.884,0.712
48.884,0.686
48.902,0.699
48.921,0.686
48.921,0.634
48.938,0.699
48.956,0.660
48.956,0.544
48.975,0.660
48.992,0.582
48.992,0.427
49.011,0.608
49.011,0.414
49.031,0.324
49.048,0.505
49.048,0.246
49.067,0.544
49.084,0.194
49.084,0.505
49.102,0.647
49.121,0.466
49.121,0.621
49.139,0.427
49.156,0.608
49.157,0.673
49.175,0.582
49.192,0.660
49.192,0.699
49.210,0.647
49.229,0.699
49.229,0.699
49.248,0.686
49.266,0.712
49.266,0.686
49.286,0.686
49.286,0.699
49.305,0.647
49.326,0.699
49.326,0.660
49.345,0.569
49.345,0.673
49.365,0.595
49.384,0.388
49.384,0.621
49.404,0.453
49.422,0.298
49.422,0.492
49.441,0.207
49.441,0.531
49.460,0.531
49.477,0.492
49.477,0.634
49.497,0.453
49.516,0.608
49.516,0.375
49.535,0.595
49.554,0.673
49.554,0.556
49.573,0.660
49.574,0.699
49.593,0.647
49.612,0.699
49.612,0.712
49.630,0.686
49.649,0.699
49.649,0.673
49.667,0.699
49.667,0.686
49.685,0.647
49.703,0.699
49.703,0.673
49.722,0.582
49.738,0.673
49.738,0.595
49.756,0.427
49.775,0.621
49.775,0.466
49.792,0.220
49.811,0.518
49.811,0.155
49.828,0.505
49.846,0.259
49.846,0.466
49.865,0.621
49.883,0.414
49.883,0.595
49.901,0.336
49.920,0.582
49.920,0.660
49.937,0.544
49.955,0.647
49.955,0.699
49.973,0.634
49.992,0.686
49.992,0.699
50.011,0.686
50.030,0.699
50.030,0.699
50.048,0.699
50.048,0.712
50.067,0.660
50.087,0.699
50.087,0.673
50.104,0.582
50.123,0.673
50.123,0.608
50.141,0.440
50.159,0.634
50.159,0.479
50.176,0.194
50.195,0.531
50.195,0.194
50.213,0.492
50.231,0.285
50.231,0.440
50.249,0.595
50.266,0.375
50.266,0.582
50.283,0.298
50.302,0.569
50.302,0.660
50.320,0.531
50.337,0.634
50.337,0.686
50.355,0.621
50.374,0.686
50.374,0.712
50.391,0.673
50.413,0.699
50.413,0.699
50.431,0.699
50.431,0.699
50.448,0.660
50.465,0.699
50.465,0.673
50.482,0.595
50.500,0.686
50.518,0.621
50.518,0.479
50.536,0.634
50.536,0.518
50.555,0.168
50.572,0.544
50.572,0.388
50.589,0.466
50.608,0.336
50.608,0.401
50.626,0.595
50.644,0.324
50.644,0.569
50.662,0.246
50.680,0.544
50.680,0.647
50.697,0.505
50.716,0.634
50.716,0.686
50.734,0.621
50.751,0.686
50.751,0.699
50.769,0.673
50.788,0.699
50.788,0.699
50.806,0.699
50.823,0.699
50.823,0.673
50.841,0.712
50.858,0.686
50.858,0.608
50.875,0.686
50.893,0.621
50.910,0.492
50.910,0.647
50.928,0.531
50.946,0.168
50.947,0.556
50.965,0.298
50.965,0.440
50.983,0.388
51.000,0.388
51.001,0.595
51.017,0.298
51.036,0.556
51.053,0.194
51.053,0.531
51.071,0.634
51.089,0.492
51.089,0.634
51.106,0.686
51.123,0.608
51.123,0.673
51.141,0.699
51.159,0.660
51.159,0.699
51.176,0.712
51.194,0.699
51.194,0.699
51.211,0.660
51.230,0.699
51.230,0.686
51.247,0.608
51.264,0.699
51.264,0.634
51.282,0.518
51.300,0.647
51.300,0.544
51.318,0.233
51.336,0.569
51.336,0.349
51.354,0.414
51.372,0.427
51.372,0.324
51.391,0.569
51.409,0.220
51.409,0.544
51.428,0.647
51.446,0.505
51.446,0.634
51.466,0.466
51.466,0.608
51.485,0.686
51.505,0.595
51.505,0.673
51.524,0.712
51.524,0.673
51.544,0.699
51.563,0.699
51.563,0.699
51.583,0.686
51.605,0.686
51.605,0.699
51.627,0.686
51.627,0.621
51.647,0.699
51.647,0.634
51.668,0.531
51.668,0.660
51.687,0.556
51.706,0.311
51.706,0.595
51.730,0.388
51.730,0.375
51.751,0.440
51.751,0.285
51.771,0.556
51.793,0.194
51.793,0.518
51.812,0.634
51.812,0.492
51.833,0.608
51.853,0.440
51.854,0.595
51.874,0.673
51.874,0.582
51.894,0.660
51.894,0.712
51.914,0.660
51.934,0.699
51.934,0.699
51.952,0.686
51.970,0.699
51.970,0.673
51.987,0.712
52.005,0.686
52.005,0.634
52.022,0.699
52.042,0.647
52.042,0.556
52.060,0.660
52.060,0.582
52.078,0.336
52.095,0.608
52.112,0.427
52.112,0.336
52.130,0.479
52.148,0.207
52.148,0.531
52.166,0.168
52.183,0.505
52.183,0.634
52.202,0.466
52.219,0.608
52.219,0.401
52.237,0.595
52.255,0.673
52.255,0.569
52.273,0.660
52.290,0.699
52.291,0.647
52.308,0.686
52.325,0.712
52.326,0.699
52.343,0.699
52.361,0.673
52.361,0.699
52.378,0.686
52.395,0.647
52.395,0.699
52.414,0.647
52.434,0.582
52.434,0.660
52.451,0.582
52.468,0.401
52.468,0.608
52.487,0.453
52.505,0.414
52.505,0.505
52.523,0.168
52.541,0.518
52.541,0.194
52.558,0.479
52.576,0.621
52.576,0.440
52.595,0.608
52.613,0.479
52.613,0.582
52.632,0.660
52.632,0.569
52.651,0.660
52.669,0.699
52.669,0.634
52.687,0.686
52.705,0.699
52.705,0.686
52.725,0.699
52.744,0.686
52.744,0.699
52.761,0.699
52.779,0.647
52.779,0.699
52.798,0.673
52.814,0.569
52.814,0.673
52.834,0.608
52.852,0.414
52.852,0.621
52.870,0.466
52.887,0.233
52.887,0.518
52.905,0.272
52.924,0.505
52.924,0.233
52.942,0.453
52.942,0.608
52.960,0.414
52.978,0.595
52.978,0.349
52.999,0.569
53.018,0.660
53.018,0.544
53.036,0.647
53.054,0.699
53.054,0.634
53.073,0.686
53.073,0.699
53.091,0.686
53.110,0.699
53.110,0.699
53.128,0.699
53.146,0.699
53.146,0.660
53.164,0.699
53.181,0.660
53.181,0.582
53.198,0.686
53.218,0.595
53.218,0.466
53.235,0.621
53.255,0.505
53.255,0.155
53.272,0.569
53.290,0.207
53.290,0.492
53.307,0.298
53.325,0.440
53.325,0.608
53.344,0.492
53.362,0.582
53.362,0.285
53.379,0.556
53.398,0.660
53.398,0.518
53.417,0.647
53.435,0.686
53.435,0.621
53.454,0.686
53.454,0.712
53.472,0.673
53.491,0.699
53.491,0.699
53.508,0.699
53.527,0.699
53.527,0.660
53.546,0.712
53.564,0.673
53.564,0.595
53.584,0.686
53.602,0.608
53.602,0.466
53.620,0.634
53.637,0.505
53.638,0.155
53.655,0.569
53.674,0.246
53.674,0.453
53.692,0.349
53.710,0.401
53.710,0.582
53.727,0.336
53.745,0.569
53.745,0.324
53.763,0.544
53.780,0.647
53.780,0.505
53.798,0.634
53.816,0.686
53.816,0.621
53.833,0.673
53.852,0.699
53.852,0.673
53.868,0.686
53.886,0.699
53.886,0.699
53.904,0.699
53.922,0.686
53.922,0.699
53.940,0.686
53.957,0.621
53.957,0.686
53.975,0.634
53.993,0.492
53.993,0.647
54.011,0.531
54.029,0.181
54.029,0.569
54.049,0.311
54.067,0.440
54.067,0.388
54.085,0.362
54.085,0.582
54.104,0.259
54.121,0.544
54.122,0.155
54.140,0.531
54.158,0.634
54.159,0.479
54.177,0.621
54.194,0.673
54.194,0.608
54.211,0.673
54.230,0.712
54.230,0.673
54.248,0.699
54.266,0.699
54.266,0.686
54.284,0.699
54.301,0.673
54.301,0.699
54.319,0.673
54.336,0.621
54.336,0.699
54.354,0.634
54.371,0.582
54.371,0.647
54.389,0.531
54.408,0.272
54.408,0.569
54.426,0.336
54.443,0.401
54.443,0.414
54.462,0.311
54.479,0.582
54.479,0.207
54.497,0.531
54.515,0.647
54.515,0.505
54.532,0.634
54.549,0.453
54.550,0.621
54.567,0.673
54.585,0.595
54.602,0.673
54.602,0.699
54.620,0.660
54.638,0.699
54.639,0.699
54.657,0.699
54.657,0.699
54.675,0.686
54.695,0.699
54.695,0.673
54.715,0.634
54.735,0.699
54.735,0.660
54.756,0.531
54.756,0.660
54.778,0.569
54.778,0.298
54.799,0.595
54.817,0.401
54.817,0.362
54.835,0.466
54.853,0.272
54.853,0.556
54.871,0.155
54.871,0.544
54.889,0.634
54.907,0.492
54.907,0.634
54.926,0.440
54.947,0.608
54.947,0.673
54.967,0.582
54.967,0.673
54.988,0.699
55.007,0.647
55.007,0.699
55.026,0.699
55.026,0.686
55.046,0.699
55.065,0.673
55.065,0.699
55.085,0.686
55.104,0.647
55.104,0.699
55.122,0.647
55.122,0.544
55.140,0.660
55.158,0.569
55.158,0.349
55.175,0.595
55.193,0.505
55.193,0.311
55.212,0.466
55.229,0.194
55.229,0.531
55.246,0.168
55.265,0.492
55.265,0.634
55.283,0.440
55.300,0.608
55.300,0.388
55.319,0.595
55.338,0.673
55.338,0.556
55.356,0.660
55.376,0.699
55.376,0.647
55.396,0.699
55.396,0.699
55.414,0.686
55.433,0.712
55.433,0.686
55.451,0.699
55.473,0.699
55.473,0.634
55.493,0.699
55.493,0.660
55.510,0.569
55.528,0.673
55.528,0.595
55.546,0.414
55.564,0.608
55.564,0.453
55.581,0.259
55.599,0.505
55.600,0.285
55.617,0.518
55.635,0.194
55.635,0.492
55.653,0.621
55.671,0.453
55.672,0.595
55.689,0.362
55.707,0.582
55.707,0.673
55.726,0.544
55.743,0.660
55.743,0.686
55.762,0.634
55.781,0.686
55.781,0.712
55.799,0.673
55.818,0.699
55.818,0.699
55.835,0.686
55.854,0.699
55.854,0.660
55.873,0.699
55.873,0.660
55.890,0.582
55.907,0.673
55.907,0.608
55.926,0.440
55.944,0.621
55.944,0.479
55.962,0.207
55.981,0.518
55.981,0.194
55.999,0.492
56.017,0.479
56.017,0.453
56.035,0.621
56.054,0.388
56.054,0.595
56.073,0.298
56.091,0.569
56.092,0.660
56.110,0.544
56.127,0.647
56.127,0.699
56.145,0.634
56.163,0.686
56.163,0.699
56.182,0.686
56.182,0.699
56.200,0.699
56.217,0.712
56.217,0.712
56.235,0.660
56.253,0.699
56.253,0.673
56.271,0.582
56.290,0.673
56.290,0.621
56.307,0.453
56.326,0.621
56.326,0.505
56.344,0.168
56.362,0.531
56.362,0.194
56.380,0.479
56.399,0.311
56.399,0.427
56.418,0.595
56.435,0.362
56.435,0.569
56.452,0.259
56.472,0.544
56.472,0.647
56.490,0.518
56.490,0.634
56.509,0.686
56.527,0.621
56.527,0.712
56.546,0.712
56.564,0.686
56.564,0.699
56.581,0.686
56.599,0.699
56.599,0.699
56.617,0.673
56.635,0.699
56.635,0.673
56.652,0.608
56.670,0.686
56.670,0.621
56.688,0.492
56.705,0.634
56.705,0.531
56.723,0.362
56.741,0.544
56.742,0.272
56.760,0.453
56.777,0.375
56.777,0.401
56.797,0.595
56.814,0.311
56.814,0.569
56.832,0.194
56.851,0.544
56.851,0.647
56.868,0.505
56.886,0.634
56.886,0.673
56.905,0.621
56.923,0.673
56.923,0.712
56.942,0.673
56.959,0.699
56.959,0.699
56.977,0.699
56.995,0.699
56.995,0.673
57.013,0.699
57.031,0.673
57.031,0.608
57.049,0.686
57.067,0.634
57.067,0.492
57.087,0.647
57.087,0.544
57.105,0.207
57.122,0.556
57.139,0.324
57.139,0.427
57.157,0.401
57.176,0.336
57.176,0.582
57.194,0.233
57.194,0.556
57.213,0.168
57.231,0.518
57.231,0.634
57.248,0.479
57.267,0.621
57.267,0.686
57.285,0.595
57.303,0.673
57.303,0.699
57.321,0.660
57.339,0.712
57.339,0.699
57.358,0.686
57.375,0.699
57.375,0.673
57.393,0.699
57.411,0.686
57.411,0.621
57.428,0.699
57.447,0.647
57.447,0.531
57.464,0.660
57.482,0.556
57.482,0.272
57.502,0.582
57.520,0.375
57.520,0.401
57.539,0.427
57.539,0.324
57.558,0.556
57.575,0.207
57.575,0.544
57.593,0.647
57.612,0.505
57.612,0.634
57.630,0.466
57.650,0.608
57.650,0.660
57.667,0.582
57.685,0.660
57.685,0.712
57.704,0.660
57.721,0.712
57.721,0.699
57.739,0.699
57.758,0.699
57.758,0.673
57.776,0.699
57.794,0.686
57.794,0.634
57.811,0.699
57.829,0.647
57.829,0.544
57.846,0.660
57.864,0.569
57.865,0.324
57.882,0.595
57.901,0.401
57.901,0.336
57.918,0.466
57.936,0.233
57.936,0.556
57.954,0.168
57.972,0.505
57.972,0.634
57.991,0.479
58.009,0.621
58.009,0.427
58.027,0.595
58.027,0.673
58.046,0.582
58.065,0.660
58.065,0.712
58.082,0.647
58.100,0.699
58.100,0.699
58.119,0.699
58.138,0.699
58.138,0.673
58.156,0.699
58.174,0.686
58.174,0.647
58.191,0.699
58.210,0.660
58.210,0.556
58.227,0.660
58.245,0.582
58.245,0.375
58.262,0.595
58.279,0.427
58.279,0.298
58.298,0.492
58.316,0.220
58.316,0.518
58.334,0.246
58.353,0.492
58.353,0.634
58.370,0.453
58.388,0.621
58.388,0.401
58.406,0.582
58.425,0.660
58.425,0.569
58.443,0.660
58.461,0.699
58.461,0.647
58.479,0.686
58.497,0.699
58.497,0.673
58.516,0.699
58.516,0.686
58.533,0.699
58.552,0.686
58.552,0.647
58.571,0.712
58.589,0.673
58.589,0.569
58.608,0.673
58.626,0.595
58.626,0.401
58.643,0.608
58.661,0.466
58.661,0.246
58.679,0.505
58.697,0.168
58.697,0.505
58.716,0.246
58.734,0.466
58.734,0.621
58.753,0.427
58.770,0.608
58.770,0.388
58.788,0.582
58.807,0.673
58.807,0.544
58.824,0.660
58.843,0.699
58.843,0.634
58.861,0.686
58.861,0.699
58.879,0.686
58.898,0.699
58.898,0.699
58.915,0.712
58.933,0.699
58.933,0.647
58.950,0.699
58.969,0.673
58.969,0.582
58.986,0.673
59.005,0.608
59.005,0.453
59.023,0.621
59.040,0.492
59.040,0.168
59.058,0.518
59.076,0.181
59.076,0.479
59.094,0.453
59.112,0.440
59.112,0.608
59.131,0.388
59.149,0.582
59.149,0.298
59.166,0.556
59.184,0.647
59.184,0.544
59.203,0.634
59.221,0.686
59.221,0.621
59.239,0.686
59.256,0.699
59.256,0.673
59.274,0.699
59.292,0.699
59.292,0.699
59.310,0.699
59.328,0.660
59.328,0.699
59.346,0.673
59.363,0.608
59.363,0.686
59.382,0.621
59.400,0.479
59.400,0.634
59.417,0.505
59.435,0.168
59.435,0.531
59.453,0.246
59.472,0.466
59.472,0.349
59.489,0.427
59.509,0.595
59.510,0.349
59.527,0.582
59.545,0.233
59.545,0.544
59.563,0.647
59.581,0.505
59.581,0.621
59.599,0.686
59.617,0.621
59.617,0.686
59.635,0.699
59.653,0.673
59.653,0.699
59.671,0.699
59.671,0.699
59.688,0.699
59.707,0.647
59.707,0.699
59.725,0.673
59.742,0.608
59.743,0.686
59.760,0.621
59.780,0.492
59.780,0.647
59.797,0.531
59.815,0.194
59.815,0.556
59.832,0.298
59.850,0.427
59.850,0.388
59.869,0.362
59.887,0.582
59.887,0.272
59.905,0.556
59.922,0.220
59.922,0.531
59.941,0.647
59.958,0.492
59.958,0.621
59.976,0.686
59.994,0.608
59.994,0.673
60.013,0.699
60.032,0.660
60.032,0.699
60.051,0.699
60.069,0.699
60.069,0.673
60.087,0.673
60.105,0.699
60.105,0.686
60.125,0.621
60.125,0.673
60.143,0.634
60.163,0.518
60.164,0.647
60.183,0.556
60.183,0.233
60.202,0.595
60.222,0.324
60.222,0.414
60.241,0.414
60.261,0.324
60.261,0.569
60.279,0.233
60.279,0.544
60.298,0.647
60.315,0.518
60.315,0.634
60.334,0.466
60.351,0.608
60.351,0.673
60.372,0.608
60.391,0.673
60.391,0.699
60.410,0.660
60.410,0.699
60.430,0.699
60.449,0.686
60.449,0.699
60.468,0.686
60.487,0.699
60.487,0.686
60.505,0.634
60.505,0.686
60.527,0.647
60.544,0.531
60.544,0.647
60.562,0.556
60.580,0.324
60.581,0.582
60.598,0.414
60.616,0.349
60.616,0.453
60.634,0.259
60.652,0.556
60.653,0.181
60.670,0.531
60.688,0.647
60.688,0.492
60.706,0.621
60.725,0.440
60.725,0.608
60.742,0.686
60.761,0.582
60.761,0.673
60.779,0.699
60.779,0.660
60.798,0.699
60.816,0.699
60.816,0.699
60.833,0.699
60.851,0.686
60.851,0.712
60.869,0.686
60.887,0.634
60.887,0.686
60.905,0.647
60.923,0.556
60.923,0.673
60.942,0.569
60.959,0.336
60.960,0.595
60.977,0.414
60.995,0.324
60.995,0.479
61.012,0.220
61.030,0.544
61.030,0.181
61.048,0.505
61.067,0.621
61.067,0.453
61.085,0.621
61.103,0.401
61.103,0.595
61.121,0.673
61.141,0.569
61.141,0.660
61.158,0.686
61.175,0.647
61.175,0.686
61.193,0.699
61.212,0.686
61.212,0.699
61.229,0.686
61.247,0.712
61.247,0.686
61.266,0.647
61.283,0.699
61.283,0.660
61.301,0.569
61.321,0.673
61.321,0.582
61.340,0.401
61.340,0.621
61.357,0.453
61.375,0.246
61.375,0.505
61.393,0.181
61.410,0.518
61.410,0.194
61.429,0.479
61.447,0.621
61.447,0.440
61.465,0.608
61.482,0.362
61.482,0.582
61.499,0.660
61.518,0.556
61.518,0.660
61.536,0.699
61.555,0.647
61.556,0.686
61.573,0.712
61.591,0.686
61.591,0.712
61.609,0.699
61.628,0.712
61.628,0.712
61.645,0.660
61.663,0.699
61.663,0.660
61.682,0.569
61.700,0.673
61.700,0.595
61.717,0.427
61.735,0.621
61.735,0.479
61.753,0.207
61.771,0.518
61.771,0.168
61.788,0.505
61.807,0.259
61.807,0.453
61.824,0.608
61.843,0.388
61.844,0.582
61.862,0.324
61.880,0.569
61.880,0.660
61.898,0.531
61.916,0.647
61.917,0.699
61.935,0.634
61.935,0.699
61.953,0.712
61.970,0.686
61.970,0.712
61.987,0.699
62.005,0.712
62.005,0.686
62.024,0.647
62.042,0.686
62.042,0.660
62.060,0.595
62.079,0.686
62.079,0.621
62.096,0.453
62.114,0.647
62.114,0.518
62.133,0.168
62.151,0.544
62.151,0.207
62.170,0.492
62.187,0.311
62.187,0.414
62.205,0.595
62.222,0.336
62.222,0.556
62.240,0.233
62.257,0.518
62.258,0.621
62.276,0.492
62.294,0.621
62.294,0.686
62.313,0.621
62.330,0.686
62.330,0.712
62.348,0.686
62.366,0.725
62.366,0.712
62.385,0.725
62.403,0.725
62.403,0.686
